company_id,industry
65312315,Food and Beverage Services
9448797,Financial Services
101694510,Restaurants
4724571,Real Estate
1374480,Construction
18543091,Staffing and Recruiting
99278278,Staffing and Recruiting
15098,Packaging and Containers Manufacturing
19105433,Education Administration Programs
58409863,Retail
4860009,Individual and Family Services
71234685,Staffing and Recruiting
7034,Non-profit Organizations
42696067,IT Services and IT Consulting
111265,Software Development
33253240,Business Consulting and Services
34223726,Biotechnology Research
78708714,Staffing and Recruiting
19415667,Biotechnology Research
28631042,Wholesale Building Materials
94094358,Insurance
9562,IT Services and IT Consulting
18652997,Software Development
37024614,Staffing and Recruiting
165775,Motor Vehicle Manufacturing
15114517,Higher Education
78284914,Software Development
6970,Financial Services
2031039,Machinery Manufacturing
28953588,Construction
11804756,Retail
90434546,Business Consulting and Services
218367,Higher Education
11477851,Construction
43458,Biotechnology Research
86800,Software Development
10584789,Education Administration Programs
62986252,Civic and Social Organizations
16061202,Professional Training and Coaching
3997424,Book and Periodical Publishing
416108,Motor Vehicle Manufacturing
205110,Defense and Space Manufacturing
35673496,Advertising Services
82804969,Pharmaceutical Manufacturing
3716339,Business Consulting and Services
1979353,Paper and Forest Product Manufacturing
10964358,Mental Health Care
23557,IT Services and IT Consulting
237961,Staffing and Recruiting
28919778,Public Safety
10866295,Financial Services
64743304,Construction
5179983,Software Development
2400874,Civil Engineering
60568087,Hospitals and Health Care
9354834,Financial Services
1503821,Manufacturing
7959205,International Affairs
1944535,Civic and Social Organizations
101761399,Media Production
10481,Printing Services
15185325,Software Development
95948397,Mental Health Care
1295230,Staffing and Recruiting
80890277,Staffing and Recruiting
79892169,Telecommunications
7970989,Staffing and Recruiting
21738,Motor Vehicle Manufacturing
781868,Environmental Services
10516296,Software Development
79026605,IT Services and IT Consulting
90947088,Software Development
125048,Software Development
105027,Staffing and Recruiting
867761,Human Resources Services
3672378,Financial Services
360270,Textile Manufacturing
1182417,Human Resources Services
3481186,Machinery Manufacturing
5210,Business Consulting and Services
75448584,Staffing and Recruiting
10509944,Medical Equipment Manufacturing
1092280,Staffing and Recruiting
67880,"Appliances, Electrical, and Electronics Manufacturing"
494870,Industrial Machinery Manufacturing
35471403,Real Estate
101602268,Law Practice
100463467,Human Resources Services
348981,Staffing and Recruiting
2730196,Staffing and Recruiting
5219754,Wholesale Building Materials
59811473,Hospitals and Health Care
1376949,Industrial Machinery Manufacturing
2338127,Retail
3115862,Retail
87735,Motor Vehicle Manufacturing
15702234,Motor Vehicle Manufacturing
61003797,Individual and Family Services
14548179,Staffing and Recruiting
1716792,Industrial Machinery Manufacturing
6608050,Staffing and Recruiting
5280359,Staffing and Recruiting
2123337,Musicians
16331,Business Consulting and Services
27238830,Non-profit Organizations
79389296,Insurance
35596656,Law Practice
1145944,Wellness and Fitness Services
18836111,Staffing and Recruiting
92887945,Business Consulting and Services
98548642,IT Services and IT Consulting
35578353,Insurance
9031,Advertising Services
1290387,Financial Services
5034,IT Services and IT Consulting
83101780,IT Services and IT Consulting
10127906,IT Services and IT Consulting
163551,Environmental Services
16237235,Non-profit Organizations
47027,Architecture and Planning
90991597,Staffing and Recruiting
6977,Travel Arrangements
211281,IT Services and IT Consulting
24789625,Accounting
59147406,Food and Beverage Manufacturing
75514502,IT Services and IT Consulting
16120434,Law Practice
37942,Book and Periodical Publishing
10121132,Banking
70982340,Machinery Manufacturing
152101,Motor Vehicle Manufacturing
3333693,Staffing and Recruiting
86762720,Business Consulting and Services
91021,Motor Vehicle Manufacturing
227013,Software Development
1360209,Advertising Services
18465000,IT Services and IT Consulting
1660811,Staffing and Recruiting
5264,Truck Transportation
27253098,Staffing and Recruiting
74134329,Advertising Services
95735233,Advertising Services
42385408,Staffing and Recruiting
3498236,Wellness and Fitness Services
84854286,Mental Health Care
22293588,Mining
80032157,Consumer Services
705508,Manufacturing
8722436,Machinery Manufacturing
84079810,Construction
91373554,Renewable Energy Semiconductor Manufacturing
63233,Chemical Manufacturing
2963361,Construction
1280243,Financial Services
72010234,IT Services and IT Consulting
100224097,Staffing and Recruiting
43281842,Wellness and Fitness Services
10873816,Staffing and Recruiting
887894,Truck Transportation
18420959,Staffing and Recruiting
15142348,Higher Education
10855640,Advertising Services
1121984,Government Administration
2198,"Appliances, Electrical, and Electronics Manufacturing"
3605891,Business Consulting and Services
2916425,IT Services and IT Consulting
80438124,Advertising Services
71244066,Industrial Machinery Manufacturing
33044782,Government Administration
2697825,Industrial Machinery Manufacturing
207590,Business Consulting and Services
15183110,Semiconductor Manufacturing
1939404,Staffing and Recruiting
1515688,Advertising Services
995453,Financial Services
3618960,IT Services and IT Consulting
1271542,Mining
11700280,Staffing and Recruiting
13625069,IT Services and IT Consulting
4517088,Real Estate
931495,Business Consulting and Services
5382177,Government Administration
11433680,Software Development
79589378,Government Relations Services
242157,Non-profit Organizations
74235055,Industrial Machinery Manufacturing
133367,Banking
93789633,Financial Services
2762589,Real Estate
3719550,Medical Practices
1146340,Airlines and Aviation
287777,Financial Services
19135516,Hospitality
90433074,Environmental Services
37519,Chemical Manufacturing
87731464,Airlines and Aviation
5714300,Government Administration
41397,Software Development
493599,Staffing and Recruiting
93340550,Religious Institutions
63416202,Medical Practices
11408919,Wholesale Building Materials
90390893,Security and Investigations
807020,Professional Training and Coaching
90544613,Advertising Services
5301939,Hospitality
771125,Hospitals and Health Care
3213234,Sporting Goods Manufacturing
74474116,Hospitals and Health Care
57694178,Hospitality
2723730,Staffing and Recruiting
19798,Broadcast Media Production and Distribution
3611842,Book and Periodical Publishing
28136170,Business Consulting and Services
80976084,Individual and Family Services
2307358,Motor Vehicle Manufacturing
5383773,Staffing and Recruiting
4268901,Motor Vehicle Manufacturing
100548540,Oil and Gas
79784024,Facilities Services
92637104,Higher Education
143706,Staffing and Recruiting
2207055,Food and Beverage Manufacturing
1101054,Restaurants
1251913,Hospitals and Health Care
822071,Mental Health Care
2044818,Wholesale
10689129,IT Services and IT Consulting
2367316,Staffing and Recruiting
33270357,Non-profit Organizations
860124,Financial Services
428857,Government Relations Services
1177054,Government Administration
100447982,Business Consulting and Services
99969132,Business Consulting and Services
304021,Public Relations and Communications Services
67147553,Hospitality
965942,Advertising Services
5441,Hospitals and Health Care
834250,Hospitals and Health Care
82229976,Telecommunications
82274366,Education Administration Programs
10028072,Construction
109180,Staffing and Recruiting
9428364,Staffing and Recruiting
4811997,Government Administration
20190,Real Estate
3912963,Manufacturing
85885,Hospitals and Health Care
29002,Religious Institutions
81420575,Human Resources Services
461567,Education Administration Programs
2954538,Human Resources Services
235945,Business Consulting and Services
11016997,Software Development
613196,Wellness and Fitness Services
92886953,Advertising Services
69351386,Construction
36916,Retail
15102029,Higher Education
705661,Entertainment Providers
135357,Staffing and Recruiting
89875986,Government Administration
339731,Education Administration Programs
80291848,Fundraising
98051823,Staffing and Recruiting
223873,Telecommunications
519574,IT Services and IT Consulting
3272381,Computers and Electronics Manufacturing
2745764,"Transportation, Logistics, Supply Chain and Storage"
235327,IT Services and IT Consulting
2980051,Truck Transportation
96642,Manufacturing
75039888,Civic and Social Organizations
2341681,Civil Engineering
505524,"Technology, Information and Internet"
307726,Furniture and Home Furnishings Manufacturing
3062514,Staffing and Recruiting
99921596,Advertising Services
2359411,Retail Office Equipment
74580,Hospitals and Health Care
74319721,Facilities Services
80040053,Construction
54409,Financial Services
