EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
213423,Rigging Permit,04/10/2015 10:00:00 PM,04/13/2015 10:00:00 PM,04/09/2015 03:29:57 PM,"Mayor's Office of Film, Theatre & Broadcasting",NORMAN AVENUE between KINGSLAND AVENUE and MONITOR STREET,Brooklyn,1,94,Television,Pilot,United States of America,11222
236642,Shooting Permit,07/23/2015 07:00:00 AM,07/23/2015 11:00:00 PM,07/22/2015 10:01:40 AM,"Mayor's Office of Film, Theatre & Broadcasting",NORTH HENRY STREET between GREENPOINT AVENUE and MESEROLE AVENUE,Brooklyn,1,94,Television,Episodic series,United States of America,11222
70281,Shooting Permit,08/27/2012 08:00:00 AM,08/27/2012 11:00:00 PM,08/23/2012 08:28:42 AM,"Mayor's Office of Film, Theatre & Broadcasting","RIVER STREET between NORTH    3 STREET and NORTH    1 STREET,  NORTH    3 STREET between RIVER STREET and KENT AVENUE,  METROPOLITAN AVENUE between RIVER STREET and KENT AVENUE,  NORTH    1 STREET between RIVER STREET and KENT AVENUE,  WEST STREET between QUAY STREET and CALYER STREET,  QUAY STREET between FRANKLIN STREET and WEST STREET,  WEST STREET between OAK STREET and CALYER STREET",Brooklyn,1,"90, 94",Film,Feature,United States of America,"11222, 11249"
187010,Shooting Permit,11/02/2014 08:00:00 AM,11/02/2014 10:30:00 PM,10/31/2014 09:09:06 AM,"Mayor's Office of Film, Theatre & Broadcasting",BETHUNE STREET between WEST STREET and WASHINGTON STREET,Manhattan,2,6,Film,Feature,United States of America,10014
123297,Shooting Permit,09/30/2013 07:00:00 AM,09/30/2013 01:00:00 PM,09/23/2013 07:20:42 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   20 STREET between 6 AVENUE and 7 AVENUE,Manhattan,4,13,Television,Reality,United States of America,10011
134332,Shooting Permit,12/18/2013 07:00:00 AM,12/18/2013 09:00:00 PM,12/12/2013 04:35:58 PM,"Mayor's Office of Film, Theatre & Broadcasting","BELL BOULEVARD between 14 AVENUE and 18 AVENUE,  Shore Rd between Story Rd and Sgt Beers Ave,  MURRAY AVENUE between TOTTEN AVENUE and ABBOTT ROAD,  TOTTEN AVENUE between WILLETS STREET and MURRAY AVENUE",Queens,7,109,Television,Episodic series,United States of America,"11359, 11360"
50782,Shooting Permit,03/28/2012 05:00:00 AM,03/29/2012 02:00:00 AM,03/22/2012 12:58:18 PM,"Mayor's Office of Film, Theatre & Broadcasting","11 STREET between 44 ROAD and 43 ROAD,  44 AVENUE between 11 STREET and 21 STREET,  44 ROAD between 11 STREET and 21 STREET",Queens,2,108,Commercial,Commercial,United States of America,11101
157552,Shooting Permit,05/15/2014 06:00:00 AM,05/15/2014 11:00:00 PM,05/06/2014 01:58:03 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   32 STREET between PARK AVENUE and MADISON AVENUE,Manhattan,5,14,Television,Special/Awards Show,United States of America,10016
92265,Theater Load in and Load Outs,04/12/2013 12:01:00 AM,04/12/2013 11:59:00 PM,03/26/2013 10:25:01 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   55 STREET between 11 AVENUE and 12 AVENUE,Manhattan,4,18,Theater,Theater,United States of America,10019
68044,Shooting Permit,08/03/2012 07:00:00 AM,08/03/2012 08:00:00 PM,08/02/2012 11:49:55 AM,"Mayor's Office of Film, Theatre & Broadcasting","BRIDGE STREET between JOHN STREET and PLYMOUTH STREET,  FRONT STREET between OLD FULTON STREET and YORK STREET",Manhattan,"1, 2","1, 84",WEB,Not Applicable,United States of America,"10005, 10006, 11201"
173260,Shooting Permit,07/29/2014 07:00:00 AM,07/29/2014 10:00:00 PM,07/23/2014 03:39:05 PM,"Mayor's Office of Film, Theatre & Broadcasting",KINGSLAND AVE between NORMAN AVENUE and GREENPOINT AVE,Brooklyn,1,94,Television,Episodic series,United States of America,11222
168311,Shooting Permit,06/30/2014 06:00:00 AM,06/30/2014 10:00:00 PM,06/25/2014 02:32:11 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   35 STREET between 10 AVENUE and DYER AVENUE,  10 AVENUE between WEST   34 STREET and WEST   35 STREET,  WEST 35TH ST between 10 AVENUE and 11 AVENUE,  WEST   40 STREET between 5 AVENUE and 6 AVENUE,  WEST   39 STREET between 5 AVENUE and 6 AVENUE,  WEST   42 STREET between 6 AVENUE and BROADWAY,  WEST   43 STREET between 5 AVENUE and 6 AVENUE,  WEST   43 STREET between 6 AVENUE and BROADWAY,  10 AVENUE between WEST   33 STREET and WEST   34 STREET,  10 AVENUE between WEST   33 STREET and WEST   34 STREET,  10 AVENUE between WEST   35 STREET and WEST   36 STREET",Manhattan,"4, 5","10, 14",Film,Feature,United States of America,"10001, 10018, 10036"
161066,Theater Load in and Load Outs,06/21/2014 12:01:00 AM,06/22/2014 05:00:00 AM,05/21/2014 01:49:37 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
209704,Theater Load in and Load Outs,04/01/2015 12:01:00 AM,04/02/2015 11:59:00 PM,03/23/2015 09:00:22 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   27 STREET between 10 AVENUE and 11 AVENUE,Manhattan,4,10,Theater,Theater,United States of America,10001
448976,Shooting Permit,11/09/2018 06:00:00 AM,11/09/2018 11:00:00 PM,11/05/2018 06:30:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","LAFAYETTE STREET between BROOME STREET and GRAND STREET,  BROOME STREET between CLEVELAND PLACE and LAFAYETTE STREET,  BROOME STREET between LAFAYETTE STREET and CROSBY STREET,  LAFAYETTE STREET between BROOME STREET and KENMARE STREET",Manhattan,2,5,Television,Episodic series,United States of America,"10012, 10013"
258839,Shooting Permit,12/16/2015 02:00:00 PM,12/17/2015 01:00:00 AM,12/10/2015 02:44:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST HOUSTON STREET between ALLEN STREET and LUDLOW STREET,  LUDLOW STREET between EAST HOUSTON STREET and STANTON STREET,  ORCHARD STREET between EAST HOUSTON STREET and STANTON STREET",Manhattan,3,"7, 9",Commercial,Commercial,United States of America,10002
229322,Shooting Permit,06/21/2015 10:00:00 AM,06/21/2015 10:00:00 PM,06/15/2015 09:24:29 AM,"Mayor's Office of Film, Theatre & Broadcasting","45 ROAD between 21 STREET and 23 STREET,  21 STREET between 45 AVENUE and 46 AVENUE,  23 st between 45 ROAD and 46th ave",Queens,2,108,Film,Feature,United States of America,11101
118133,DCAS Prep/Shoot/Wrap Permit,08/19/2013 06:00:00 AM,08/19/2013 06:00:00 PM,08/16/2013 10:42:54 AM,"Mayor's Office of Film, Theatre & Broadcasting","PARK PLACE between BROADWAY and CHURCH STREET,  CHAMBERS STREET between ELK STREET and BROADWAY,  BROADWAY between FRANKLIN STREET and WORTH STREET,  LEONARD STREET between BROADWAY and CHURCH STREET,  LAFAYETTE STREET between DUANE STREET and READE STREET,  LAFAYETTE STREET between DUANE STREET and WORTH STREET,  WORTH STREET between BROADWAY and LAFAYETTE STREET,  WORTH STREET between CENTRE STREET and PARK ROW",Manhattan,"1, 3","1, 5",Television,Cable-episodic,United States of America,"10007, 10013, 10038"
129465,Shooting Permit,11/15/2013 09:00:00 AM,11/15/2013 11:59:00 PM,11/13/2013 05:02:38 PM,"Mayor's Office of Film, Theatre & Broadcasting","MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between GREENPINT AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
59456,Shooting Permit,05/27/2012 10:00:00 AM,05/28/2012 03:00:00 AM,05/24/2012 08:42:21 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST STREET between MILTON STREET and OAK STREET,  NOBLE STREET between WEST STREET and FRANKLIN STREET",Brooklyn,1,94,Commercial,Commercial,United States of America,11222
206491,Shooting Permit,03/11/2015 06:00:00 AM,03/11/2015 11:00:00 PM,03/06/2015 01:53:46 PM,"Mayor's Office of Film, Theatre & Broadcasting","REVIEW AVENUE between 35 STREET and 29 STREET,  35 STREET between VAN DAM STREET and REVIEW AVENUE,  STARR AVENUE between VAN DAM STREET and 34 STREET,  STARR AVENUE between 34 STREET and 31 PLACE",Queens,2,108,Television,Episodic series,United States of America,11101
51783,Shooting Permit,04/03/2012 09:00:00 AM,04/03/2012 11:00:00 PM,03/29/2012 03:43:21 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST    4 STREET between 6 AVENUE and MACDOUGAL STREET,  WASHINGTON STREET between MORTON STREET and LEROY STREET,  CLARKSON STREET between WEST SIDE HIGHWAY and WASHINGTON STREET",Manhattan,2,6,Television,Pilot,United States of America,"10012, 10014"
254759,Shooting Permit,11/21/2015 05:00:00 AM,11/21/2015 08:00:00 PM,11/17/2015 06:11:18 PM,"Mayor's Office of Film, Theatre & Broadcasting","DEAN STREET between 3 AVENUE and 4 AVENUE,  DEAN STREET between 3 AVENUE and 4 AVENUE",Brooklyn,2,84,Film,Feature,United States of America,11217
253037,Shooting Permit,11/13/2015 07:00:00 AM,11/13/2015 10:00:00 PM,11/10/2015 11:40:30 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  155 STREET between BROADWAY and AMSTERDAM AVENUE,  BROADWAY between WEST  155 STREET and WEST  153 STREET",Manhattan,"12, 9","30, 33",WEB,Not Applicable,United States of America,10032
143104,Shooting Permit,02/28/2014 08:00:00 AM,02/28/2014 11:00:00 PM,02/24/2014 11:20:31 AM,"Mayor's Office of Film, Theatre & Broadcasting",JUMEL TERRACE between WEST  162 STREET and WEST  160 STREET,Manhattan,12,33,Television,Cable-episodic,United States of America,10032
181688,Shooting Permit,09/18/2014 03:00:00 AM,09/18/2014 09:00:00 PM,09/16/2014 03:17:40 PM,"Mayor's Office of Film, Theatre & Broadcasting","5 AVENUE between EAST  106 STREET and EAST  107 STREET,  BANKER STREET between MESEROLE AVENUE and NORMAN AVENUE",Manhattan,"1, 11, 64","22, 23, 94",Still Photography,Not Applicable,United States of America,"10025, 10029, 11222"
65900,Shooting Permit,07/25/2012 06:00:00 AM,07/25/2012 06:00:00 PM,07/16/2012 12:39:05 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   65 STREET between BROADWAY and AMSTERDAM AVENUE,Manhattan,7,20,Theater,Theater,United States of America,10023
178205,Shooting Permit,08/27/2014 06:00:00 AM,08/28/2014 02:00:00 AM,08/22/2014 01:28:14 PM,"Mayor's Office of Film, Theatre & Broadcasting","DUPONT STREET between PROVOST STREET and MCGUINESS BOULEVARD,  PROVOST STREET between PAIDGE AVENUE and EAGLE STREET,  Eagle Street between PROVOST STREET and McGuiness Blvd",Brooklyn,1,94,Commercial,Commercial,United States of America,11222
252806,Shooting Permit,11/12/2015 09:00:00 AM,11/13/2015 01:00:00 AM,11/09/2015 11:11:55 AM,"Mayor's Office of Film, Theatre & Broadcasting",W 163RD ST between AMSTERDAM AVE and EDGECOMBE AVE,Manhattan,12,33,Film,Feature,United States of America,10032
182204,Shooting Permit,09/26/2014 07:00:00 AM,09/26/2014 11:59:00 PM,09/19/2014 02:27:18 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   66 STREET between BROADWAY and AMSTERDAM AVENUE,Manhattan,7,20,Television,Episodic series,United States of America,10023
202377,Shooting Permit,02/26/2015 01:00:00 PM,02/26/2015 11:59:00 PM,02/09/2015 04:51:54 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   23 STREET between 7 AVENUE and 8 AVENUE,Manhattan,4,10,Television,Not Applicable,United States of America,10011
117181,Shooting Permit,08/14/2013 08:00:00 AM,08/14/2013 10:00:00 PM,08/09/2013 03:23:23 PM,"Mayor's Office of Film, Theatre & Broadcasting","Navy St between Front St and Sands St,  EVANS STREET between LITTLE STREET and HUDSON AVENUE,  JOHN STREET between JAY STREET and PEARL STREET",Brooklyn,2,"84, 88",Television,Cable-episodic,United States of America,11201
256985,Shooting Permit,12/03/2015 06:00:00 AM,12/03/2015 09:00:00 PM,12/01/2015 12:12:14 PM,"Mayor's Office of Film, Theatre & Broadcasting","CROSBY STREET between BROOME STREET and SPRING STREET,  BROOME STREET between BROADWAY and MERCER STREET,  BROOME STREET between MERCER STREET and WOOSTER STREET,  E 4th Street between Mercer Street and Lafayette Street,  BROADWAY between EAST    4 STREET and WASHINGTON PLACE,  EAST   18 STREET between BROADWAY and PARK AVENUE SOUTH,  PARK AVENUE SOUTH between EAST   18 STREET and EAST   22 STREET,  GREENE STREET between BROOME STREET and SPRING STREET,  BROADWAY between BROOME STREET and SPRING STREET,  SPRING STREET between BROADWAY and CLEVELAND PLACE,  LAFAYETTE STREET between CLEVELAND PLACE and BROOME STREET,  BROOME STREET between CROSBY STREET and LAFAYETTE STREET",Manhattan,"2, 5, 6","1, 13, 5, 6, 9",Television,Cable-episodic,United States of America,"10003, 10010, 10012, 10013"
159608,Shooting Permit,05/21/2014 06:00:00 AM,05/21/2014 11:59:00 PM,05/14/2014 11:25:38 PM,"Mayor's Office of Film, Theatre & Broadcasting","NORTH   14 STREET between BERRY STREET and WYTHE AVENUE,  CONSELYEA STREET between MANHATTAN AVENUE and LEONARD STREET",Brooklyn,1,94,Still Photography,Not Applicable,United States of America,"11211, 11249"
183305,Shooting Permit,10/02/2014 11:00:00 AM,10/03/2014 01:00:00 AM,09/29/2014 04:47:32 PM,"Mayor's Office of Film, Theatre & Broadcasting",VANDERVOORT AVENUE between REWE STREET and METROPOLITAN AVENUE,Brooklyn,1,90,Film,Feature,United States of America,11211
72263,Shooting Permit,09/17/2012 07:00:00 AM,09/17/2012 09:00:00 PM,09/14/2012 09:26:10 AM,"Mayor's Office of Film, Theatre & Broadcasting","NORTH HENRY STREET between MESEROLE AVENUE and NORMAN AVENUE,  MESEROLE AVENUE between NORTH HENRY STREET and RUSSELL STREET,  MESEROLE AVENUE between RUSSELL STREET and HUMBOLDT STREET,  NORTH HENRY STREET between GREENPOINT AVENUE and MESEROLE AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
69557,Shooting Permit,08/21/2012 06:00:00 AM,08/21/2012 07:00:00 PM,08/16/2012 06:19:31 AM,"Mayor's Office of Film, Theatre & Broadcasting",CENTRAL PARK WEST between WEST  100 STREET and WEST   97 STREET,Manhattan,"64, 7","22, 24",Film,Feature,United States of America,"00083, 10025"
237981,Shooting Permit,08/03/2015 08:00:00 AM,08/04/2015 12:00:00 AM,07/28/2015 11:01:37 PM,"Mayor's Office of Film, Theatre & Broadcasting","BORDEN AVENUE between 21 STREET and 11 STREET,  BORDEN AVENUE between 21 STREET and 23 STREET,  21 STREET between BORDEN AVENUE and 51 AVENUE,  BORDEN AVENUE between VERNON BOULEVARD and 5 STREET",Queens,2,108,Television,Episodic series,United States of America,11101
142898,Shooting Permit,02/25/2014 06:00:00 AM,02/25/2014 11:00:00 PM,02/21/2014 12:48:36 PM,"Mayor's Office of Film, Theatre & Broadcasting","22 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  21 STREET between QUEENS PLAZA SOUTH and 43 AVENUE",Queens,2,108,Television,Episodic series,United States of America,11101
190279,Shooting Permit,11/19/2014 06:30:00 AM,11/19/2014 09:30:00 PM,11/18/2014 01:19:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","WALL STREET between WILLIAM STREET and PEARL STREET,  WEST   35 STREET between FIFTH AVENUE and SIXTH AVENUE,  WEST  124 STREET between FREDERICK DOUGLASS BOULEVARD and ADAM CLAYTON POWELL JR BOULEVARD,  LEXINGTON AVENUE between EAST  103 STREET and EAST  102 STREET",Manhattan,"1, 10, 11, 5","1, 14, 23, 28",WEB,Not Applicable,United States of America,"10001, 10005, 10018, 10027, 10029"
48793,Shooting Permit,03/18/2012 06:00:00 AM,03/18/2012 08:00:00 PM,03/07/2012 01:58:14 PM,"Mayor's Office of Film, Theatre & Broadcasting",HOYT STREET between FULTON STREET and SCHERMERHN STREET,Brooklyn,2,84,Student,Student Film,United States of America,11201
144635,Shooting Permit,03/12/2014 07:00:00 AM,03/12/2014 10:00:00 PM,03/05/2014 09:56:51 AM,"Mayor's Office of Film, Theatre & Broadcasting",NORTH HENRY STREET between GREENPOINT AVENUE and MESEROLE AVENUE,Brooklyn,1,94,Television,Episodic series,United States of America,11222
211527,Shooting Permit,04/02/2015 07:00:00 AM,04/03/2015 02:00:00 AM,03/31/2015 02:08:36 PM,"Mayor's Office of Film, Theatre & Broadcasting","BARROWS COURT between DOUGLASTON PARKWAY and 243 STREET,  CAROLINA ROAD between DOUGLASTON PARKWAY and HANFORD STREET,  DOUGLASTON PARKWAY between BARROWS COURT and RUSHMORE AVENUE,  39 AVENUE between 138 STREET and MAIN STREET,  138 STREET between 39 AVENUE and 38 AVENUE",Queens,"11, 7","109, 111",Film,Feature,United States of America,"11354, 11362"
187907,Shooting Permit,11/08/2014 06:00:00 AM,11/08/2014 09:00:00 PM,11/05/2014 12:01:05 PM,"Mayor's Office of Film, Theatre & Broadcasting",GRAND STREET between HAVEMEYER STREET and MARCY AVENUE,Brooklyn,1,90,Television,Cable-episodic,United States of America,11211
48807,Shooting Permit,03/11/2012 07:00:00 AM,03/13/2012 08:00:00 PM,03/07/2012 02:59:58 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   36 STREET between 6 AVENUE and 5 AVENUE,Manhattan,5,14,Still Photography,Not Applicable,United States of America,10018
185367,Shooting Permit,10/21/2014 07:00:00 AM,10/21/2014 11:00:00 PM,10/16/2014 04:33:33 PM,"Mayor's Office of Film, Theatre & Broadcasting","7 AVENUE SOUTH between WAVERLY PLACE and WEST    4 STREET,  CHARLES STREET between BLEECKER STREET and 7 AVENUE SOUTH,  CHARLES STREET between BLEECKER STREET and 7 AVENUE SOUTH,  WEST    4 STREET between PERRY STREET and WEST   10 STREET,  WEST   10 STREET between 7 AVENUE SOUTH and WEST    4 STREET,  GREENWICH AVENUE between HORATIO STREET and 7 AVENUE,  JANE STREET between GREENWICH AVENUE and WEST    4 STREET",Manhattan,2,6,Television,Episodic series,United States of America,"10011, 10014"
77901,Shooting Permit,11/19/2012 06:00:00 AM,11/19/2012 08:00:00 PM,11/15/2012 04:01:15 PM,"Mayor's Office of Film, Theatre & Broadcasting","SOUTH    6 STREET between BEDFORD AVENUE and BERRY STREET,  SOUTH    6 STREET between BEDFORD AVENUE and BERRY STREET",Brooklyn,1,90,Film,Feature,United States of America,11249
117083,Shooting Permit,08/10/2013 07:00:00 AM,08/10/2013 09:00:00 PM,08/09/2013 10:36:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","1 AVENUE between EAST   96 STREET and EAST   97 STREET,  1 AVENUE between EAST   97 STREET and EAST   99 STREET,  1 AVENUE between EAST   99 STREET and EAST  101 STREET,  1 AVENUE between EAST  100 STREET and EAST  101 STREET,  EAST   99 STREET between 1 AVENUE and FDR,  EAST  100 STREET between 1 AVENUE and 2 AVENUE",Manhattan,11,23,Film,Feature,United States of America,10029
212298,Shooting Permit,04/08/2015 07:00:00 AM,04/08/2015 05:00:00 PM,04/03/2015 02:42:47 PM,"Mayor's Office of Film, Theatre & Broadcasting","6 AVENUE between 8 STREET and 9 STREET,  9 STREET between 6 AVENUE and 7 AVENUE",Brooklyn,6,"76, 78",Commercial,Commercial,United States of America,"11215, 11231"
46932,Shooting Permit,02/21/2012 06:00:00 AM,02/21/2012 07:00:00 PM,02/16/2012 09:24:14 PM,"Mayor's Office of Film, Theatre & Broadcasting",5 AVENUE between BERGEN STREET and ST MARKS AVENUE,Brooklyn,6,78,Commercial,Commercial,United States of America,11217
363244,Shooting Permit,07/11/2017 07:00:00 AM,07/11/2017 09:00:00 PM,07/06/2017 04:35:46 PM,"Mayor's Office of Film, Theatre & Broadcasting","JOHNSON AVENUE between VARICK AVENUE and GARDNER AVENUE,  STEWART AVENUE between JOHNSON AVENUE and INGRAHAM STREET,  STEWART AVENUE between INGRAHAM STREET and HARRISON PLACE,  INGRAHAM STREET between STEWART AVENUE and GARDNER AVENUE,  INGRAHAM STREET between GARDNER AVENUE and FLUSHING AVENUE,  GARDNER AVENUE between JOHNSON AVENUE and INGRAHAM STREET,  GARDNER AVENUE between INGRAHAM STREET and FLUSHING AVENUE",Brooklyn,1,90,Television,Episodic series,United States of America,11237
103743,Shooting Permit,05/27/2013 05:00:00 AM,05/27/2013 09:00:00 PM,05/23/2013 08:31:26 AM,"Mayor's Office of Film, Theatre & Broadcasting","PARK AVENUE between EAST   50 STREET and EAST   55 STREET,  MADISON AVENUE between EAST   51 STREET and EAST   54 STREET,  PARK AVENUE between EAST   33 STREET and EAST   34 STREET,  EAST   51 STREET between LEXINGTON AVENUE and MADISON AVENUE,  EAST   52 STREET between LEXINGTON AVENUE and MADISON AVENUE,  EAST   52 STREET between MADISON AVENUE and FIFTH AVENUE,  EAST   53 STREET between LEXINGTON AVENUE and MADISON AVENUE,  EAST   53 STREET between MADISON AVENUE and FIFTH AVENUE,  EAST   54 STREET between LEXINGTON AVENUE and MADISON AVENUE,  WEST   51 STREET between FIFTH AVENUE and SIXTH AVENUE,  EAST   59 STREET between LEXINGTON AVENUE and PARK AVENUE",Manhattan,"5, 8","14, 18, 19",Film,Feature,United States of America,"10016, 10019, 10020, 10022, 10111"
