Car_name,Num_of_reviews,General_rate,Comfort,Interior design,Performance,Value for the money,Exterior styling,Reliability,Year,Brand,Model
2016     Toyota     Camry Hybrid.,21.0,4.8,4.9,4.7,4.8,4.7,4.8,4.8,2016,Toyota,Camry Hybrid.
2016     Toyota     Highlander Hybrid.,8.0,4.7,4.8,4.6,4.5,4.6,4.6,4.9,2016,Toyota,Highlander Hybrid.
2016     Toyota     Prius c.,31.0,4.7,4.6,4.5,4.7,4.8,4.7,4.9,2016,Toyota,Prius c.
2016     Toyota     Avalon Hybrid.,24.0,4.7,4.8,4.8,4.7,4.5,4.8,4.6,2016,Toyota,Avalon Hybrid.
2016     Toyota     RAV4.,205.0,4.7,4.6,4.5,4.7,4.5,4.7,4.8,2016,Toyota,RAV4.
2016     Toyota     Land Cruiser.,7.0,4.6,4.6,4.3,4.4,4.6,4.6,5.0,2016,Toyota,Land Cruiser.
2016     Toyota     Yaris.,10.0,4.1,4.4,3.9,3.8,3.9,4.4,4.1,2016,Toyota,Yaris.
2015     Toyota     Sienna.,113.0,4.7,4.8,4.8,4.7,4.6,4.7,4.8,2015,Toyota,Sienna.
2015     Toyota     Tacoma.,106.0,4.7,4.5,4.5,4.6,4.6,4.7,4.9,2015,Toyota,Tacoma.
2015     Toyota     Yaris.,26.0,4.6,4.4,4.3,4.5,4.7,4.5,4.9,2015,Toyota,Yaris.
2015     Toyota     Avalon.,74.0,4.7,4.6,4.8,4.7,4.6,4.8,4.9,2015,Toyota,Avalon.
2015     Toyota     Tundra.,91.0,4.7,4.7,4.5,4.8,4.7,4.8,4.9,2015,Toyota,Tundra.
2015     Toyota     Prius Plug-in.,7.0,4.5,4.3,4.1,4.3,4.7,4.6,4.8,2015,Toyota,Prius Plug-in.
2015     Toyota     Sequoia.,16.0,4.6,4.7,4.3,4.8,4.4,4.6,4.9,2015,Toyota,Sequoia.
2015     Toyota     Avalon Hybrid.,23.0,4.8,4.8,4.9,4.8,4.7,4.8,4.7,2015,Toyota,Avalon Hybrid.
2015     Toyota     Camry.,254.0,4.6,4.6,4.6,4.6,4.6,4.5,4.8,2015,Toyota,Camry.
2015     Toyota     4Runner.,94.0,4.7,4.7,4.6,4.7,4.6,4.9,4.9,2015,Toyota,4Runner.
2015     Toyota     Venza.,53.0,4.8,4.8,4.6,4.7,4.7,4.8,4.9,2015,Toyota,Venza.
2015     Toyota     Prius.,96.0,4.5,4.5,4.4,4.4,4.7,4.3,4.9,2015,Toyota,Prius.
2015     Toyota     RAV4.,358.0,4.6,4.5,4.4,4.5,4.5,4.7,4.7,2015,Toyota,RAV4.
2015     Toyota     Prius v.,25.0,4.6,4.6,4.6,4.4,4.5,4.4,4.9,2015,Toyota,Prius v.
2015     Toyota     Prius c.,35.0,4.4,4.1,4.1,4.2,4.6,4.5,4.8,2015,Toyota,Prius c.
2015     Toyota     Corolla.,241.0,4.6,4.6,4.6,4.6,4.7,4.6,4.8,2015,Toyota,Corolla.
2015     Toyota     Highlander.,186.0,4.7,4.7,4.7,4.7,4.6,4.7,4.8,2015,Toyota,Highlander.
2015     Toyota     Camry Hybrid.,38.0,4.6,4.6,4.4,4.6,4.8,4.4,4.9,2015,Toyota,Camry Hybrid.
2015     Toyota     Highlander Hybrid.,7.0,4.9,5.0,5.0,4.9,4.4,4.9,5.0,2015,Toyota,Highlander Hybrid.
2015     Toyota     Land Cruiser.,6.0,4.8,5.0,4.8,4.8,4.8,4.5,5.0,2015,Toyota,Land Cruiser.
2014     Toyota     FJ Cruiser.,63.0,4.8,4.7,4.7,4.8,4.7,4.9,5.0,2014,Toyota,FJ Cruiser.
2014     Toyota     Avalon Hybrid.,44.0,4.7,4.7,4.8,4.6,4.6,4.8,4.8,2014,Toyota,Avalon Hybrid.
2014     Toyota     RAV4.,192.0,4.4,4.3,4.2,4.4,4.3,4.5,4.6,2014,Toyota,RAV4.
2014     Toyota     Corolla.,215.0,4.5,4.4,4.5,4.3,4.6,4.5,4.7,2014,Toyota,Corolla.
2014     Toyota     Sequoia.,13.0,4.4,4.5,4.4,4.4,4.4,4.3,4.6,2014,Toyota,Sequoia.
2014     Toyota     Sienna.,92.0,4.6,4.7,4.5,4.7,4.6,4.5,4.8,2014,Toyota,Sienna.
2014     Toyota     Camry Hybrid.,46.0,4.7,4.7,4.6,4.7,4.8,4.4,4.9,2014,Toyota,Camry Hybrid.
2014     Toyota     Tundra.,121.0,4.5,4.6,4.4,4.5,4.4,4.5,4.8,2014,Toyota,Tundra.
2014     Toyota     Venza.,52.0,4.6,4.8,4.6,4.5,4.5,4.7,4.7,2014,Toyota,Venza.
2014     Toyota     Prius v.,46.0,4.6,4.5,4.6,4.3,4.5,4.5,4.8,2014,Toyota,Prius v.
2014     Toyota     Tacoma.,101.0,4.7,4.6,4.5,4.7,4.6,4.8,4.9,2014,Toyota,Tacoma.
2014     Toyota     4Runner.,70.0,4.6,4.6,4.6,4.5,4.5,4.7,4.9,2014,Toyota,4Runner.
2014     Toyota     Highlander.,103.0,4.6,4.7,4.6,4.6,4.4,4.6,4.7,2014,Toyota,Highlander.
2014     Toyota     Camry.,302.0,4.6,4.6,4.5,4.6,4.6,4.5,4.7,2014,Toyota,Camry.
2014     Toyota     Avalon.,62.0,4.7,4.7,4.6,4.7,4.6,4.7,4.9,2014,Toyota,Avalon.
2014     Toyota     Prius.,105.0,4.5,4.4,4.4,4.5,4.7,4.4,4.8,2014,Toyota,Prius.
2014     Toyota     Yaris.,15.0,4.3,4.1,4.1,4.1,4.3,4.5,4.5,2014,Toyota,Yaris.
2014     Toyota     Prius c.,31.0,4.6,4.4,4.2,4.5,4.9,4.5,5.0,2014,Toyota,Prius c.
2014     Toyota     Land Cruiser.,4.0,4.6,4.8,4.5,4.8,3.8,4.5,5.0,2014,Toyota,Land Cruiser.
2014     Toyota     Highlander Hybrid.,2.0,4.9,5.0,4.5,5.0,5.0,5.0,5.0,2014,Toyota,Highlander Hybrid.
2014     Toyota     Prius Plug-in.,15.0,4.4,4.3,4.3,4.3,4.5,4.3,4.8,2014,Toyota,Prius Plug-in.
2013     Toyota     Tacoma.,103.0,4.4,4.3,4.2,4.3,4.3,4.6,4.6,2013,Toyota,Tacoma.
2013     Toyota     Highlander.,140.0,4.7,4.7,4.7,4.7,4.7,4.7,4.8,2013,Toyota,Highlander.
2013     Toyota     Land Cruiser.,14.0,4.8,4.9,4.6,4.8,4.6,4.6,4.8,2013,Toyota,Land Cruiser.
2013     Toyota     RAV4.,184.0,4.5,4.4,4.4,4.3,4.4,4.5,4.7,2013,Toyota,RAV4.
2013     Toyota     Venza.,71.0,4.6,4.6,4.5,4.6,4.4,4.7,4.8,2013,Toyota,Venza.
2013     Toyota     Sienna.,105.0,4.6,4.7,4.5,4.5,4.4,4.5,4.6,2013,Toyota,Sienna.
2013     Toyota     Camry.,178.0,4.4,4.4,4.3,4.4,4.5,4.4,4.6,2013,Toyota,Camry.
2013     Toyota     Corolla.,156.0,4.5,4.4,4.3,4.4,4.7,4.5,4.8,2013,Toyota,Corolla.
2013     Toyota     Tundra.,79.0,4.6,4.6,4.3,4.7,4.6,4.7,4.8,2013,Toyota,Tundra.
2013     Toyota     Avalon.,119.0,4.5,4.4,4.4,4.6,4.3,4.6,4.7,2013,Toyota,Avalon.
2013     Toyota     Prius.,147.0,4.6,4.6,4.5,4.6,4.7,4.5,4.8,2013,Toyota,Prius.
2013     Toyota     FJ Cruiser.,32.0,4.7,4.5,4.5,4.7,4.6,4.9,4.8,2013,Toyota,FJ Cruiser.
2013     Toyota     4Runner.,69.0,4.7,4.7,4.6,4.6,4.6,4.7,4.9,2013,Toyota,4Runner.
2013     Toyota     Avalon Hybrid.,64.0,4.8,4.8,4.6,4.7,4.7,4.8,4.9,2013,Toyota,Avalon Hybrid.
2013     Toyota     Camry Hybrid.,38.0,4.6,4.7,4.6,4.4,4.5,4.5,4.8,2013,Toyota,Camry Hybrid.
2013     Toyota     Prius v.,57.0,4.6,4.6,4.5,4.5,4.6,4.5,4.7,2013,Toyota,Prius v.
2013     Toyota     Highlander Hybrid.,13.0,4.4,4.4,4.2,4.5,4.2,4.2,4.8,2013,Toyota,Highlander Hybrid.
2013     Toyota     Prius c.,62.0,4.4,4.2,4.3,4.2,4.6,4.4,4.7,2013,Toyota,Prius c.
2013     Toyota     Sequoia.,23.0,4.7,4.8,4.3,4.7,4.6,4.7,4.9,2013,Toyota,Sequoia.
2013     Toyota     Yaris.,17.0,4.4,4.1,4.1,4.1,4.6,4.5,4.8,2013,Toyota,Yaris.
2013     Toyota     Prius Plug-in.,20.0,4.7,4.8,4.6,4.4,4.6,4.6,4.9,2013,Toyota,Prius Plug-in.
2013     Toyota     Matrix.,4.0,4.0,3.7,3.8,4.0,4.0,4.0,4.5,2013,Toyota,Matrix.
2012     Toyota     Prius Plug-in.,30.0,4.5,4.3,4.2,4.3,4.5,4.4,4.9,2012,Toyota,Prius Plug-in.
2012     Toyota     Tundra.,99.0,4.6,4.7,4.4,4.7,4.5,4.7,4.7,2012,Toyota,Tundra.
2012     Toyota     FJ Cruiser.,30.0,4.6,4.3,4.4,4.6,4.4,4.7,4.8,2012,Toyota,FJ Cruiser.
2012     Toyota     Sequoia.,14.0,4.6,4.8,4.5,4.7,4.1,4.2,4.8,2012,Toyota,Sequoia.
2012     Toyota     Prius v.,101.0,4.6,4.6,4.5,4.4,4.5,4.4,4.8,2012,Toyota,Prius v.
2012     Toyota     Avalon.,19.0,4.7,4.7,4.6,4.7,4.6,4.6,4.9,2012,Toyota,Avalon.
2012     Toyota     Highlander.,90.0,4.7,4.7,4.6,4.7,4.6,4.6,4.9,2012,Toyota,Highlander.
2012     Toyota     Corolla.,108.0,4.3,4.4,4.0,4.2,4.5,4.3,4.7,2012,Toyota,Corolla.
2012     Toyota     Camry.,291.0,4.5,4.5,4.5,4.5,4.5,4.4,4.7,2012,Toyota,Camry.
2012     Toyota     Prius.,128.0,4.5,4.3,4.4,4.5,4.6,4.4,4.8,2012,Toyota,Prius.
2012     Toyota     Highlander Hybrid.,21.0,4.7,4.9,4.8,4.7,4.4,4.7,4.9,2012,Toyota,Highlander Hybrid.
2012     Toyota     4Runner.,34.0,4.7,4.7,4.6,4.4,4.6,4.9,4.9,2012,Toyota,4Runner.
2012     Toyota     Tacoma.,89.0,4.5,4.4,4.5,4.5,4.5,4.6,4.7,2012,Toyota,Tacoma.
2012     Toyota     Venza.,35.0,4.6,4.7,4.6,4.5,4.6,4.6,4.8,2012,Toyota,Venza.
2012     Toyota     Sienna.,84.0,4.5,4.7,4.4,4.5,4.4,4.6,4.6,2012,Toyota,Sienna.
2012     Toyota     RAV4.,127.0,4.6,4.5,4.4,4.7,4.7,4.6,4.8,2012,Toyota,RAV4.
2012     Toyota     Prius c.,98.0,4.5,4.3,4.2,4.2,4.7,4.5,4.8,2012,Toyota,Prius c.
2012     Toyota     Yaris.,35.0,4.3,4.2,4.1,4.0,4.5,4.2,4.6,2012,Toyota,Yaris.
2012     Toyota     Camry Hybrid.,87.0,4.6,4.5,4.5,4.7,4.6,4.4,4.8,2012,Toyota,Camry Hybrid.
2023     Volkswagen     Taos.,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2023,Volkswagen,Taos.
2023     Volkswagen     Tiguan.,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2023,Volkswagen,Tiguan.
2023     Volkswagen     Jetta GLI.,1.0,4.9,5.0,5.0,5.0,5.0,4.0,5.0,2023,Volkswagen,Jetta GLI.
2023     Volkswagen     Atlas Cross Sport.,,,,,,,,,2023,Volkswagen,Atlas Cross Sport.
2023     Volkswagen     Jetta.,,,,,,,,,2023,Volkswagen,Jetta.
2023     Volkswagen     Arteon.,,,,,,,,,2023,Volkswagen,Arteon.
2023     Volkswagen     Atlas.,,,,,,,,,2023,Volkswagen,Atlas.
2023     Volkswagen     Golf GTI.,,,,,,,,,2023,Volkswagen,Golf GTI.
2023     Volkswagen     ID.4.,2.0,4.8,5.0,5.0,4.5,5.0,5.0,4.5,2023,Volkswagen,ID.4.
2023     Volkswagen     Golf R.,,,,,,,,,2023,Volkswagen,Golf R.
2022     Volkswagen     Arteon.,,,,,,,,,2022,Volkswagen,Arteon.
2022     Volkswagen     Tiguan.,7.0,3.7,4.3,4.1,3.3,3.3,4.0,3.6,2022,Volkswagen,Tiguan.
2022     Volkswagen     Atlas Cross Sport.,4.0,4.3,4.5,4.0,3.8,4.5,4.5,4.8,2022,Volkswagen,Atlas Cross Sport.
2022     Volkswagen     Atlas.,5.0,4.1,4.8,3.6,4.0,3.6,4.4,4.6,2022,Volkswagen,Atlas.
2022     Volkswagen     Taos.,19.0,4.0,4.4,4.1,3.8,3.7,4.4,3.8,2022,Volkswagen,Taos.
2022     Volkswagen     Golf R.,1.0,4.9,5.0,5.0,5.0,5.0,4.0,5.0,2022,Volkswagen,Golf R.
2022     Volkswagen     Passat.,3.0,4.2,4.3,4.0,4.0,4.3,4.3,4.0,2022,Volkswagen,Passat.
2022     Volkswagen     Jetta.,1.0,3.9,3.0,4.0,4.0,3.0,4.0,5.0,2022,Volkswagen,Jetta.
2022     Volkswagen     Jetta GLI.,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2022,Volkswagen,Jetta GLI.
2022     Volkswagen     Golf GTI.,1.0,4.7,5.0,4.0,5.0,5.0,5.0,5.0,2022,Volkswagen,Golf GTI.
2021     Volkswagen     Atlas Cross Sport.,10.0,4.5,4.7,4.5,4.4,4.4,4.5,4.4,2021,Volkswagen,Atlas Cross Sport.
2021     Volkswagen     Atlas.,45.0,4.8,4.8,4.6,4.7,4.8,4.8,4.8,2021,Volkswagen,Atlas.
2021     Volkswagen     Golf.,,,,,,,,,2021,Volkswagen,Golf.
2021     Volkswagen     Jetta GLI.,6.0,4.9,4.8,4.8,5.0,5.0,4.7,4.8,2021,Volkswagen,Jetta GLI.
2021     Volkswagen     Passat.,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021,Volkswagen,Passat.
2021     Volkswagen     Golf GTI.,1.0,4.9,4.0,5.0,5.0,5.0,5.0,5.0,2021,Volkswagen,Golf GTI.
2021     Volkswagen     Arteon.,2.0,4.9,5.0,5.0,5.0,4.0,5.0,5.0,2021,Volkswagen,Arteon.
2021     Volkswagen     Jetta.,23.0,4.5,4.5,4.3,4.5,4.5,4.7,4.4,2021,Volkswagen,Jetta.
2021     Volkswagen     Tiguan.,16.0,4.7,4.7,4.6,4.6,4.5,4.9,4.7,2021,Volkswagen,Tiguan.
2020     Volkswagen     Passat.,25.0,4.7,4.8,4.6,4.6,4.7,4.7,4.8,2020,Volkswagen,Passat.
2020     Volkswagen     Atlas Cross Sport.,34.0,4.7,4.8,4.6,4.5,4.6,4.8,4.6,2020,Volkswagen,Atlas Cross Sport.
2020     Volkswagen     Tiguan.,59.0,4.7,4.8,4.8,4.6,4.7,4.8,4.8,2020,Volkswagen,Tiguan.
2020     Volkswagen     Jetta GLI.,2.0,4.6,4.5,4.5,4.5,4.5,4.5,4.5,2020,Volkswagen,Jetta GLI.
2020     Volkswagen     Golf GTI.,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2020,Volkswagen,Golf GTI.
2020     Volkswagen     Jetta.,25.0,4.9,4.9,4.9,4.9,5.0,4.9,4.9,2020,Volkswagen,Jetta.
2020     Volkswagen     Atlas.,3.0,4.9,5.0,5.0,4.7,4.7,4.7,5.0,2020,Volkswagen,Atlas.
2020     Volkswagen     Arteon.,4.0,4.4,4.2,4.0,4.8,4.2,4.5,4.8,2020,Volkswagen,Arteon.
2020     Volkswagen     Golf.,3.0,3.7,3.7,3.7,3.7,3.7,4.0,3.0,2020,Volkswagen,Golf.
2019     Volkswagen     Jetta GLI.,23.0,4.8,4.7,4.7,4.9,4.8,4.7,4.8,2019,Volkswagen,Jetta GLI.
2019     Volkswagen     Arteon.,23.0,4.5,4.7,4.5,4.2,4.4,4.8,4.3,2019,Volkswagen,Arteon.
2019     Volkswagen     Tiguan.,137.0,4.5,4.6,4.7,4.3,4.5,4.6,4.5,2019,Volkswagen,Tiguan.
2019     Volkswagen     Golf Alltrack.,33.0,4.8,4.8,4.8,4.8,4.8,4.9,4.8,2019,Volkswagen,Golf Alltrack.
2019     Volkswagen     Passat.,22.0,4.4,4.5,4.5,4.3,4.5,4.4,4.3,2019,Volkswagen,Passat.
2019     Volkswagen     Atlas.,132.0,4.5,4.7,4.6,4.3,4.5,4.7,4.4,2019,Volkswagen,Atlas.
2019     Volkswagen     Jetta.,259.0,4.5,4.5,4.5,4.4,4.5,4.6,4.4,2019,Volkswagen,Jetta.
2019     Volkswagen     Golf SportWagen.,4.0,4.6,4.8,4.5,4.5,4.8,4.5,4.8,2019,Volkswagen,Golf SportWagen.
2019     Volkswagen     Golf GTI.,18.0,4.6,4.4,4.6,4.7,4.6,4.6,4.6,2019,Volkswagen,Golf GTI.
2019     Volkswagen     Golf.,12.0,4.7,4.6,4.7,4.7,4.8,4.8,4.6,2019,Volkswagen,Golf.
2019     Volkswagen     Beetle.,48.0,4.7,4.7,4.8,4.8,4.4,4.9,4.5,2019,Volkswagen,Beetle.
2019     Volkswagen     Golf R.,17.0,4.8,4.7,4.9,4.9,4.5,4.6,4.8,2019,Volkswagen,Golf R.
2018     Volkswagen     Golf R.,18.0,4.8,4.9,4.9,5.0,4.6,4.8,4.7,2018,Volkswagen,Golf R.
2018     Volkswagen     Golf SportWagen.,23.0,4.6,4.6,4.5,4.6,4.7,4.4,4.6,2018,Volkswagen,Golf SportWagen.
2018     Volkswagen     Passat.,98.0,4.7,4.7,4.7,4.6,4.7,4.7,4.7,2018,Volkswagen,Passat.
2018     Volkswagen     Tiguan Limited.,17.0,4.5,4.6,4.5,4.3,4.5,4.5,4.7,2018,Volkswagen,Tiguan Limited.
2018     Volkswagen     Atlas.,229.0,4.7,4.8,4.7,4.5,4.5,4.8,4.6,2018,Volkswagen,Atlas.
2018     Volkswagen     Tiguan.,250.0,4.8,4.8,4.8,4.5,4.7,4.9,4.8,2018,Volkswagen,Tiguan.
2018     Volkswagen     Beetle.,39.0,4.8,4.8,4.8,4.7,4.6,4.9,4.8,2018,Volkswagen,Beetle.
2018     Volkswagen     Jetta.,57.0,4.8,4.8,4.7,4.7,4.9,4.7,4.8,2018,Volkswagen,Jetta.
2018     Volkswagen     Golf GTI.,28.0,4.7,4.7,4.9,4.8,4.6,4.8,4.7,2018,Volkswagen,Golf GTI.
2018     Volkswagen     Golf.,20.0,4.7,4.8,4.8,4.8,4.8,4.6,4.7,2018,Volkswagen,Golf.
2018     Volkswagen     Golf Alltrack.,17.0,4.7,4.7,4.8,4.4,4.6,4.8,4.6,2018,Volkswagen,Golf Alltrack.
2017     Volkswagen     Touareg.,22.0,4.6,4.7,4.7,4.4,4.3,4.7,4.4,2017,Volkswagen,Touareg.
2017     Volkswagen     Tiguan Limited.,23.0,4.7,4.8,4.5,4.8,4.7,4.7,4.8,2017,Volkswagen,Tiguan Limited.
2017     Volkswagen     Beetle.,54.0,4.8,4.8,4.9,4.9,4.7,4.8,4.9,2017,Volkswagen,Beetle.
2017     Volkswagen     Golf GTI.,83.0,4.8,4.6,4.8,4.9,4.8,4.7,4.7,2017,Volkswagen,Golf GTI.
2017     Volkswagen     Golf R.,29.0,4.8,4.7,4.9,4.9,4.4,4.7,4.8,2017,Volkswagen,Golf R.
2017     Volkswagen     Passat.,172.0,4.7,4.8,4.7,4.6,4.8,4.7,4.8,2017,Volkswagen,Passat.
2017     Volkswagen     Golf SportWagen.,25.0,4.5,4.5,4.4,4.6,4.6,4.4,4.4,2017,Volkswagen,Golf SportWagen.
2017     Volkswagen     Jetta.,259.0,4.7,4.7,4.6,4.7,4.8,4.7,4.8,2017,Volkswagen,Jetta.
2017     Volkswagen     Tiguan.,94.0,4.8,4.8,4.7,4.8,4.7,4.7,4.8,2017,Volkswagen,Tiguan.
2017     Volkswagen     Golf.,42.0,4.9,4.9,4.9,4.9,4.9,4.9,4.7,2017,Volkswagen,Golf.
2017     Volkswagen     Golf Alltrack.,72.0,4.8,4.7,4.8,4.6,4.7,4.8,4.8,2017,Volkswagen,Golf Alltrack.
2017     Volkswagen     e-Golf.,3.0,4.6,4.7,4.7,4.7,5.0,4.0,4.3,2017,Volkswagen,e-Golf.
2016     Volkswagen     Beetle.,27.0,4.6,4.6,4.7,4.6,4.6,4.7,4.6,2016,Volkswagen,Beetle.
2016     Volkswagen     Golf GTI.,50.0,4.7,4.6,4.8,4.6,4.7,4.5,4.7,2016,Volkswagen,Golf GTI.
2016     Volkswagen     Touareg.,23.0,4.8,5.0,4.8,4.7,4.6,4.9,4.8,2016,Volkswagen,Touareg.
2016     Volkswagen     Passat.,88.0,4.7,4.7,4.7,4.6,4.7,4.7,4.7,2016,Volkswagen,Passat.
2016     Volkswagen     Jetta.,137.0,4.7,4.6,4.5,4.7,4.7,4.6,4.7,2016,Volkswagen,Jetta.
2016     Volkswagen     Golf SportWagen.,25.0,4.7,4.7,4.8,4.7,4.9,4.7,4.6,2016,Volkswagen,Golf SportWagen.
2016     Volkswagen     CC.,12.0,4.6,4.7,4.3,4.6,4.4,4.8,4.7,2016,Volkswagen,CC.
2016     Volkswagen     Tiguan.,69.0,4.6,4.7,4.6,4.6,4.3,4.6,4.5,2016,Volkswagen,Tiguan.
2016     Volkswagen     Golf R.,25.0,4.7,4.6,4.8,4.8,4.8,4.6,4.7,2016,Volkswagen,Golf R.
2016     Volkswagen     Golf.,16.0,4.7,4.8,4.8,4.8,4.6,4.9,4.7,2016,Volkswagen,Golf.
2016     Volkswagen     Eos.,3.0,5.0,5.0,5.0,5.0,4.7,5.0,5.0,2016,Volkswagen,Eos.
2015     Volkswagen     Passat.,189.0,4.6,4.6,4.6,4.5,4.6,4.6,4.6,2015,Volkswagen,Passat.
2015     Volkswagen     Golf R.,9.0,4.7,4.7,4.7,4.8,4.6,4.4,4.7,2015,Volkswagen,Golf R.
2015     Volkswagen     CC.,12.0,4.4,4.7,4.7,4.1,4.2,4.5,4.4,2015,Volkswagen,CC.
2015     Volkswagen     Touareg.,12.0,4.8,4.9,4.8,4.8,4.6,4.8,4.8,2015,Volkswagen,Touareg.
2015     Volkswagen     Golf GTI.,45.0,4.8,4.8,4.9,4.9,4.8,4.7,4.7,2015,Volkswagen,Golf GTI.
2015     Volkswagen     Jetta.,156.0,4.7,4.6,4.6,4.6,4.6,4.7,4.7,2015,Volkswagen,Jetta.
2015     Volkswagen     Beetle.,51.0,4.7,4.6,4.7,4.7,4.6,4.9,4.7,2015,Volkswagen,Beetle.
2015     Volkswagen     Golf SportWagen.,56.0,4.7,4.7,4.6,4.5,4.7,4.7,4.6,2015,Volkswagen,Golf SportWagen.
2015     Volkswagen     Tiguan.,37.0,4.7,4.7,4.6,4.7,4.6,4.6,4.7,2015,Volkswagen,Tiguan.
2015     Volkswagen     Golf.,71.0,4.7,4.7,4.8,4.7,4.6,4.7,4.8,2015,Volkswagen,Golf.
2015     Volkswagen     Eos.,5.0,4.2,4.0,4.0,4.6,3.8,4.4,4.5,2015,Volkswagen,Eos.
2014     Volkswagen     Jetta SportWagen.,41.0,4.7,4.7,4.7,4.6,4.8,4.7,4.7,2014,Volkswagen,Jetta SportWagen.
2014     Volkswagen     Touareg.,25.0,4.8,4.9,5.0,4.8,4.7,4.8,4.6,2014,Volkswagen,Touareg.
2014     Volkswagen     Tiguan.,56.0,4.5,4.5,4.5,4.6,4.4,4.6,4.6,2014,Volkswagen,Tiguan.
2014     Volkswagen     Jetta.,193.0,4.6,4.6,4.4,4.6,4.7,4.6,4.6,2014,Volkswagen,Jetta.
2014     Volkswagen     Passat.,135.0,4.6,4.6,4.6,4.5,4.5,4.6,4.5,2014,Volkswagen,Passat.
2014     Volkswagen     GTI.,33.0,4.8,4.7,4.8,4.8,4.7,4.9,4.8,2014,Volkswagen,GTI.
2014     Volkswagen     Routan.,3.0,4.2,4.0,4.7,3.7,4.0,4.7,4.0,2014,Volkswagen,Routan.
2014     Volkswagen     Beetle.,51.0,4.8,4.7,4.9,4.8,4.7,5.0,4.7,2014,Volkswagen,Beetle.
2014     Volkswagen     Eos.,16.0,4.6,4.8,4.6,4.7,4.3,4.6,4.6,2014,Volkswagen,Eos.
2014     Volkswagen     Golf.,12.0,4.8,4.6,4.6,4.8,4.8,4.8,4.8,2014,Volkswagen,Golf.
2014     Volkswagen     CC.,30.0,4.5,4.6,4.7,4.4,4.2,4.9,4.4,2014,Volkswagen,CC.
2014     Volkswagen     Jetta Hybrid.,3.0,4.1,5.0,4.7,5.0,3.3,4.3,3.3,2014,Volkswagen,Jetta Hybrid.
2013     Volkswagen     CC.,88.0,4.6,4.6,4.7,4.6,4.5,4.9,4.5,2013,Volkswagen,CC.
2013     Volkswagen     Eos.,14.0,4.8,4.9,4.8,4.7,4.8,4.8,4.7,2013,Volkswagen,Eos.
2013     Volkswagen     Jetta.,152.0,4.4,4.4,4.4,4.3,4.4,4.4,4.5,2013,Volkswagen,Jetta.
2013     Volkswagen     Passat.,185.0,4.4,4.5,4.4,4.3,4.5,4.4,4.5,2013,Volkswagen,Passat.
2013     Volkswagen     Touareg.,31.0,4.4,4.6,4.7,4.3,4.3,4.6,4.1,2013,Volkswagen,Touareg.
2013     Volkswagen     Jetta SportWagen.,43.0,4.4,4.5,4.4,4.5,4.5,4.3,4.5,2013,Volkswagen,Jetta SportWagen.
2013     Volkswagen     Tiguan.,53.0,4.1,4.2,4.2,4.0,3.9,4.2,4.0,2013,Volkswagen,Tiguan.
2013     Volkswagen     Beetle.,107.0,4.5,4.4,4.5,4.5,4.4,4.8,4.4,2013,Volkswagen,Beetle.
2013     Volkswagen     Golf R.,16.0,4.8,4.6,4.8,4.9,4.4,4.8,4.9,2013,Volkswagen,Golf R.
2013     Volkswagen     GTI.,38.0,4.7,4.7,4.7,4.8,4.7,4.7,4.5,2013,Volkswagen,GTI.
2013     Volkswagen     Golf.,38.0,4.7,4.8,4.7,4.8,4.8,4.7,4.7,2013,Volkswagen,Golf.
2013     Volkswagen     Jetta Hybrid.,32.0,4.0,4.4,4.3,3.9,3.6,4.3,3.5,2013,Volkswagen,Jetta Hybrid.
2012     Volkswagen     GTI.,54.0,4.6,4.4,4.6,4.7,4.5,4.7,4.4,2012,Volkswagen,GTI.
2012     Volkswagen     Touareg.,33.0,4.2,4.5,4.2,4.3,4.0,4.4,4.0,2012,Volkswagen,Touareg.
2012     Volkswagen     Routan.,28.0,4.2,4.4,4.1,4.3,4.2,4.4,4.0,2012,Volkswagen,Routan.
2012     Volkswagen     Passat.,137.0,4.6,4.7,4.6,4.5,4.7,4.6,4.7,2012,Volkswagen,Passat.
2012     Volkswagen     Tiguan.,54.0,4.5,4.4,4.6,4.5,4.4,4.6,4.4,2012,Volkswagen,Tiguan.
2012     Volkswagen     Jetta.,162.0,4.4,4.4,4.2,4.5,4.5,4.5,4.5,2012,Volkswagen,Jetta.
2012     Volkswagen     CC.,90.0,4.6,4.6,4.8,4.5,4.5,4.8,4.3,2012,Volkswagen,CC.
2012     Volkswagen     Beetle.,108.0,4.3,4.3,4.4,4.3,4.0,4.6,4.0,2012,Volkswagen,Beetle.
2012     Volkswagen     Jetta SportWagen.,47.0,4.6,4.5,4.5,4.6,4.7,4.6,4.7,2012,Volkswagen,Jetta SportWagen.
2012     Volkswagen     Golf.,35.0,4.7,4.7,4.8,4.7,4.8,4.5,4.9,2012,Volkswagen,Golf.
2012     Volkswagen     Eos.,49.0,4.6,4.5,4.7,4.6,4.4,4.8,4.5,2012,Volkswagen,Eos.
2023     Volvo     XC60 Recharge Plug-In Hybrid.,,,,,,,,,2023,Volvo,XC60 Recharge Plug-In Hybrid.
