police_department,contraband_found,driver_gender,fine_grained_location,is_arrested,county_fips,driver_age,stop_duration,drugs_related_stop,stop_time,id,stop_outcome,driver_age_raw,violation_raw,state,driver_race_raw,search_conducted,driver_race,violation,location_raw,search_type,county_name,stop_date,search_type_raw,district,out_of_state
0,False,M,,False,,18.0,0-15 Min,False,11:15,RI-2005-05643,Citation,1987.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X1,,,2005-11-05,,Zone X1,False
300,False,F,,False,,23.0,0-15 Min,False,15:26,RI-2006-09627,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-27,,Zone K3,True
600,False,M,,False,,35.0,0-15 Min,False,00:05,RI-2006-03639,N/D,1971.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-21,,Zone K1,True
000,False,M,,False,,47.0,0-15 Min,False,12:09,RI-2006-25852,Citation,1959.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-06-06,,Zone X1,False
200,False,,,,,,,False,07:30,RI-2006-19427,,,,RI,,False,,,Zone X3,,,2006-04-28,,Zone X3,
500,False,M,,False,,26.0,0-15 Min,False,09:36,RI-2006-03724,Citation,1980.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-01-21,,Zone X4,True
300,False,F,,False,,21.0,16-30 Min,False,12:30,RI-2006-11249,N/D,1985.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K3,,,2006-03-10,,Zone K3,False
900,False,M,,False,,19.0,0-15 Min,False,14:45,RI-2006-08372,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-02-19,,Zone K2,True
300,False,M,,False,,24.0,0-15 Min,False,00:20,RI-2006-15640,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-05,,Zone K3,False
0,False,,,,,,,False,11:59,RI-2006-01409,,,,RI,,False,,,Zone X1,,,2006-01-09,,Zone X1,
500,False,M,,False,,39.0,16-30 Min,False,22:46,RI-2006-00297,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-02,,Zone X4,True
300,False,M,,False,,18.0,0-15 Min,False,09:50,RI-2006-10346,N/D,1988.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K3,,,2006-03-05,,Zone K3,False
300,False,M,,False,,21.0,0-15 Min,False,17:45,RI-2006-26489,Warning,1985.0,Registration Violation,RI,I,False,Asian,Registration/plates,Zone K3,,,2006-06-10,,Zone K3,True
900,False,M,,False,,48.0,0-15 Min,False,01:15,RI-2006-15415,Citation,1958.0,Speeding,RI,O,False,Other,Speeding,Zone K2,,,2006-04-04,,Zone K2,False
900,False,F,,False,,58.0,0-15 Min,False,13:10,RI-2006-06958,Citation,1948.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-02-09,,Zone K2,True
300,False,M,,False,,62.0,0-15 Min,False,09:21,RI-2006-07878,Citation,1944.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-16,,Zone K3,False
300,False,M,,True,,42.0,30+ Min,False,20:00,RI-2006-25206,Arrest Driver,1964.0,Call for Service,RI,W,True,White,Other,Zone K3,"Incident to Arrest,Inventory",,2006-06-02,"Incident to Arrest,Inventory/Tow",Zone K3,False
900,False,F,,True,,30.0,16-30 Min,False,22:30,RI-2005-11952,Arrest Passenger,1975.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-12-15,,Zone K2,True
300,False,F,,False,,46.0,0-15 Min,False,13:45,RI-2006-13125,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-21,,Zone K3,True
900,False,M,,False,,19.0,30+ Min,False,15:10,RI-2005-10849,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-12-07,,Zone K2,True
500,False,M,,False,,27.0,0-15 Min,False,17:37,RI-2006-22913,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-21,,Zone X4,False
300,False,M,,False,,53.0,0-15 Min,False,00:30,RI-2006-10809,Citation,1953.0,Speeding,RI,I,False,Asian,Speeding,Zone K3,,,2006-03-08,,Zone K3,True
900,False,M,,False,,36.0,0-15 Min,False,19:31,RI-2005-06332,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-08,,Zone K2,False
300,False,M,,False,,37.0,0-15 Min,False,22:15,RI-2006-15151,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-02,,Zone K3,True
200,False,F,,False,,36.0,0-15 Min,False,14:02,RI-2006-20139,Citation,1970.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-05-02,,Zone X3,False
300,False,M,,False,,37.0,0-15 Min,False,15:30,RI-2005-11688,Citation,1968.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-13,,Zone K3,False
300,False,F,,False,,66.0,0-15 Min,False,06:45,RI-2005-04409,Citation,1939.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2005-10-30,,Zone K3,True
900,False,M,,False,,26.0,0-15 Min,False,14:20,RI-2006-25650,Citation,1980.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2006-06-05,,Zone X4,False
900,False,M,,False,,52.0,0-15 Min,False,15:10,RI-2006-01205,Citation,1954.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-08,,Zone K2,False
900,False,M,,False,,40.0,0-15 Min,False,09:00,RI-2006-02248,Citation,1966.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-13,,Zone K2,True
900,False,M,,False,,53.0,0-15 Min,False,17:30,RI-2006-06533,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-02-06,,Zone K2,False
300,False,F,,False,,50.0,0-15 Min,False,22:30,RI-2006-22934,Citation,1956.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-05-21,,Zone K3,False
200,False,F,,False,,20.0,16-30 Min,False,16:00,RI-2006-02120,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-01-12,,Zone X3,False
300,False,M,,False,,21.0,0-15 Min,False,03:15,RI-2005-08241,Citation,1984.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2005-11-21,,Zone K3,True
200,False,F,,False,,23.0,0-15 Min,False,20:35,RI-2006-22283,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-05-18,,Zone X3,True
600,False,M,,False,,33.0,0-15 Min,False,15:00,RI-2006-23733,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-05-26,,Zone K1,True
900,False,M,,True,,28.0,16-30 Min,False,18:39,RI-2006-24013,Arrest Driver,1978.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-27,,Zone K2,True
900,False,F,,False,,34.0,0-15 Min,False,09:30,RI-2006-17147,N/D,1972.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K2,,,2006-04-14,,Zone K2,False
300,False,F,,False,,31.0,0-15 Min,False,12:10,RI-2006-11034,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-09,,Zone K3,True
300,False,M,,False,,58.0,0-15 Min,False,13:09,RI-2006-00232,Citation,1948.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-02,,Zone K3,False
300,False,M,,False,,24.0,0-15 Min,False,02:05,RI-2006-07223,Citation,1982.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-02-11,,Zone K3,False
900,False,M,,False,,17.0,0-15 Min,False,16:00,RI-2006-15732,Citation,1989.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-05,,Zone K2,False
900,False,F,,False,,33.0,0-15 Min,False,09:40,RI-2006-19230,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-27,,Zone K2,False
500,False,F,,False,,51.0,0-15 Min,False,04:00,RI-2006-19412,Citation,1955.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2006-04-28,,Zone X4,False
500,False,M,,False,,28.0,16-30 Min,False,07:22,RI-2006-24995,Citation,1978.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-06-01,,Zone X3,True
500,False,M,,False,,43.0,0-15 Min,False,01:36,RI-2006-26214,Citation,1963.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2006-06-09,,Zone X4,False
500,False,M,,True,,22.0,16-30 Min,False,14:45,RI-2006-18631,Arrest Driver,1984.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X4,,,2006-04-23,,Zone X4,False
900,False,F,,False,,46.0,0-15 Min,False,09:30,RI-2005-09474,Citation,1959.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-28,,Zone K2,True
405,False,M,,False,,22.0,0-15 Min,False,09:54,RI-2006-19456,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-28,,Zone K2,False
600,False,F,,False,,23.0,0-15 Min,False,08:23,RI-2006-19655,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-29,,Zone K1,False
500,False,M,,False,,50.0,0-15 Min,False,20:25,RI-2006-26165,Citation,1956.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-06-08,,Zone X4,True
900,False,M,,False,,,0-15 Min,False,09:30,RI-2006-12073,Citation,2004.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-15,,Zone K2,True
500,False,M,,False,,24.0,0-15 Min,False,10:00,RI-2006-13296,Citation,1982.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2006-03-22,,Zone X4,False
200,False,M,,False,,22.0,0-15 Min,False,10:25,RI-2006-19465,Citation,1984.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X3,,,2006-04-28,,Zone X3,False
900,False,M,,False,,25.0,0-15 Min,False,14:50,RI-2006-26710,Citation,1981.0,Speeding,RI,I,False,Asian,Speeding,Zone K2,,,2006-06-11,,Zone K2,True
300,False,M,,False,,37.0,0-15 Min,False,20:50,RI-2006-07445,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-13,,Zone K3,True
600,False,M,,False,,40.0,0-15 Min,False,02:45,RI-2005-09186,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-27,,Zone K1,True
900,False,M,,False,,56.0,0-15 Min,False,13:40,RI-2006-05456,Citation,1950.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-30,,Zone K2,False
300,False,M,,False,,40.0,16-30 Min,False,11:15,RI-2006-09141,Citation,1966.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K3,,,2006-02-24,,Zone K3,False
200,False,M,,False,,30.0,0-15 Min,False,00:10,RI-2006-00113,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-01-02,,Zone X3,False
900,False,M,,False,,30.0,30+ Min,False,16:28,RI-2006-01033,Citation,1976.0,Speeding,RI,W,True,White,Speeding,Zone K2,Incident to Arrest,,2006-01-07,Incident to Arrest,Zone K2,False
900,False,M,,False,,33.0,0-15 Min,False,01:15,RI-2006-26210,Citation,1973.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K2,,,2006-06-09,,Zone K2,False
600,False,M,,False,,40.0,0-15 Min,False,16:30,RI-2006-03818,Citation,1966.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-21,,Zone K1,True
300,False,M,,False,,34.0,16-30 Min,False,10:30,RI-2006-04544,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-26,,Zone K3,True
300,False,F,,False,,23.0,0-15 Min,False,23:35,RI-2006-11120,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-09,,Zone K3,True
300,False,M,,False,,29.0,0-15 Min,False,10:30,RI-2006-01133,Citation,1977.0,Speeding,RI,I,False,Asian,Speeding,Zone K3,,,2006-01-08,,Zone K3,True
500,False,M,,False,,27.0,0-15 Min,False,06:50,RI-2005-08766,Citation,1978.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2005-11-25,,Zone X4,False
900,False,M,,False,,18.0,0-15 Min,False,20:10,RI-2006-25721,Citation,1988.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-06-05,,Zone K2,False
300,False,M,,False,,24.0,0-15 Min,False,10:30,RI-2005-13182,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-24,,Zone K3,False
900,False,M,,False,,21.0,0-15 Min,False,09:00,RI-2006-22741,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-21,,Zone K2,False
500,False,M,,False,,37.0,16-30 Min,False,14:00,RI-2006-12270,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-03-16,,Zone X4,False
500,False,M,,False,,42.0,0-15 Min,False,23:35,RI-2006-13842,Citation,1964.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-03-24,,Zone X4,True
900,False,M,,False,,26.0,0-15 Min,False,14:23,RI-2006-24221,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-28,,Zone K2,False
600,False,M,,False,,34.0,0-15 Min,False,16:30,RI-2005-00551,Citation,1971.0,Speeding,RI,B,False,Black,Speeding,Zone K1,,,2005-10-03,,Zone K1,False
000,False,M,,False,,32.0,0-15 Min,False,07:57,RI-2006-24577,Citation,1974.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-05-30,,Zone X3,False
300,False,M,,False,,34.0,0-15 Min,False,03:03,RI-2006-09701,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-28,,Zone K3,True
900,False,M,,False,,46.0,0-15 Min,False,13:00,RI-2005-00526,Citation,1959.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-03,,Zone K2,True
500,False,M,,False,,18.0,0-15 Min,False,21:00,RI-2005-11037,Citation,1987.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2005-12-08,,Zone X4,True
200,False,M,,False,,40.0,0-15 Min,False,09:30,RI-2006-12874,Warning,1966.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-20,,Zone X3,True
300,False,F,,False,,25.0,0-15 Min,False,09:50,RI-2005-05829,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-06,,Zone K3,False
500,False,M,,True,,21.0,16-30 Min,False,14:00,RI-2005-01926,Arrest Driver,1984.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2005-10-13,,Zone X4,False
500,False,M,,True,,24.0,0-15 Min,False,21:30,RI-2005-02365,Arrest Driver,1981.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2005-10-17,,Zone X4,False
300,False,M,,False,,20.0,16-30 Min,False,10:05,RI-2005-07378,Citation,1985.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2005-11-15,,Zone K3,False
200,False,F,,False,,57.0,0-15 Min,False,08:15,RI-2005-07689,Citation,1948.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X3,,,2005-11-17,,Zone X3,False
900,False,M,,False,,57.0,0-15 Min,False,14:30,RI-2006-04041,Citation,1949.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-22,,Zone K2,False
900,False,F,,True,,22.0,30+ Min,False,23:55,RI-2006-02180,Arrest Driver,1984.0,Other Traffic Violation,RI,W,True,White,Moving violation,Zone K2,Incident to Arrest,,2006-01-12,Incident to Arrest,Zone K2,False
600,False,F,,False,,22.0,0-15 Min,False,22:45,RI-2006-02698,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-15,,Zone K1,True
900,False,F,,False,,47.0,0-15 Min,False,10:20,RI-2005-08817,Citation,1958.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2005-11-25,,Zone K2,False
900,False,M,,False,,32.0,0-15 Min,False,18:40,RI-2006-03243,Citation,1974.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2006-01-18,,Zone K3,False
600,False,M,,False,,43.0,0-15 Min,False,08:20,RI-2006-01322,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-09,,Zone K1,False
200,False,M,,False,,35.0,0-15 Min,False,09:45,RI-2005-08807,Citation,1970.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-25,,Zone X3,False
300,False,M,,False,,42.0,0-15 Min,False,12:20,RI-2005-13998,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-31,,Zone K3,True
500,False,F,,False,,44.0,0-15 Min,False,01:30,RI-2006-00125,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-02,,Zone X4,True
300,False,M,,False,,45.0,16-30 Min,False,11:30,RI-2005-04491,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-30,,Zone K3,True
300,False,M,,False,,67.0,0-15 Min,False,20:35,RI-2006-01236,Citation,1939.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-08,,Zone K3,True
0,False,F,,False,,19.0,0-15 Min,False,11:40,RI-2006-15866,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-04-06,,Zone X1,True
900,False,M,,False,,67.0,0-15 Min,False,13:59,RI-2006-26685,Citation,1939.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-06-11,,Zone K2,False
200,False,M,,False,,43.0,0-15 Min,False,17:05,RI-2005-03664,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-10-25,,Zone X3,False
900,False,F,,False,,24.0,0-15 Min,False,20:49,RI-2005-10340,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-12-03,,Zone K2,False
500,False,M,,False,,62.0,0-15 Min,False,15:15,RI-2005-02643,Citation,1943.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-19,,Zone X4,True
000,False,M,,False,,53.0,0-15 Min,False,11:45,RI-2006-25849,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-06-06,,Zone X1,False
900,False,M,,False,,52.0,0-15 Min,False,08:30,RI-2006-10335,Citation,1954.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-05,,Zone K2,True
500,False,M,,False,,55.0,0-15 Min,False,22:00,RI-2006-14967,Citation,1951.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-04-01,,Zone X4,False
600,False,M,,False,,20.0,0-15 Min,False,11:55,RI-2006-13353,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-03-22,,Zone K1,True
900,False,M,,False,,24.0,0-15 Min,False,10:55,RI-2006-23696,Citation,1982.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2006-05-26,,Zone X4,True
300,False,M,,False,,22.0,0-15 Min,False,16:05,RI-2006-09756,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-28,,Zone K3,True
600,False,M,,False,,38.0,0-15 Min,False,09:05,RI-2005-10497,Citation,1967.0,Speeding,RI,B,False,Black,Speeding,Zone K1,,,2005-12-05,,Zone K1,False
300,False,M,,False,,19.0,16-30 Min,False,00:00,RI-2006-18141,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-21,,Zone K3,False
900,False,M,,False,,37.0,0-15 Min,False,15:45,RI-2005-10853,Citation,1968.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-12-07,,Zone K2,False
200,False,F,,False,,38.0,0-15 Min,False,09:30,RI-2005-13769,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-12-30,,Zone X3,True
300,False,M,,False,,46.0,0-15 Min,False,15:10,RI-2006-12576,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-18,,Zone K3,True
200,False,M,,True,,22.0,16-30 Min,False,17:20,RI-2006-11295,Arrest Driver,1984.0,Other Traffic Violation,RI,W,True,White,Moving violation,Zone X3,Incident to Arrest,,2006-03-10,Incident to Arrest,Zone X3,False
500,False,F,,True,,19.0,16-30 Min,False,02:10,RI-2005-00753,Arrest Driver,1986.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X4,,,2005-10-05,,Zone X4,False
200,False,F,,False,,52.0,0-15 Min,False,10:24,RI-2005-06928,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-12,,Zone X3,False
0,False,M,,False,,31.0,0-15 Min,False,07:30,RI-2005-10411,Citation,1974.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2005-12-04,,Zone X1,False
200,False,M,,False,,56.0,0-15 Min,False,10:52,RI-2006-18576,Citation,1950.0,Speeding,RI,I,False,Asian,Speeding,Zone X3,,,2006-04-23,,Zone X3,True
300,False,F,,False,,31.0,16-30 Min,False,09:00,RI-2006-26838,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-06-12,,Zone K3,False
600,False,F,,False,,25.0,0-15 Min,False,16:45,RI-2005-04979,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-02,,Zone K1,False
300,False,M,,False,,17.0,0-15 Min,False,11:14,RI-2005-13787,Citation,1988.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-30,,Zone K3,False
600,False,F,,False,,22.0,0-15 Min,False,14:23,RI-2005-13539,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-28,,Zone K1,False
500,False,M,,False,,22.0,0-15 Min,False,00:30,RI-2006-09197,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-02-25,,Zone X4,False
200,False,M,,True,,29.0,30+ Min,False,02:50,RI-2005-02094,Arrest Driver,1976.0,Speeding,RI,W,True,White,Speeding,Zone X3,Incident to Arrest,,2005-10-16,Incident to Arrest,Zone X3,False
300,False,F,,False,,18.0,0-15 Min,False,09:30,RI-2005-09872,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-01,,Zone K3,False
500,False,M,,False,,18.0,0-15 Min,False,22:50,RI-2006-16077,Citation,1988.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-04-07,,Zone X4,False
500,False,M,,False,,17.0,0-15 Min,False,22:40,RI-2005-06840,Citation,1988.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-11-11,,Zone X4,False
900,False,M,,False,,57.0,0-15 Min,False,18:20,RI-2006-04586,Citation,1949.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-26,,Zone K2,False
300,False,M,,False,,48.0,0-15 Min,False,13:55,RI-2006-11044,Citation,1958.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-09,,Zone K3,True
500,False,M,,False,,48.0,0-15 Min,False,18:02,RI-2006-00834,Citation,1958.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-01-06,,Zone X4,False
500,False,M,,False,,44.0,16-30 Min,False,15:00,RI-2006-25891,Citation,1962.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2006-06-06,,Zone X4,False
203,False,M,,False,,35.0,30+ Min,False,09:47,RI-2006-23153,Citation,1971.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-05-23,,Zone K2,True
0,False,M,,False,,54.0,0-15 Min,False,05:50,RI-2006-14584,Citation,1952.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-03-30,,Zone X1,True
600,False,M,,False,,21.0,0-15 Min,False,20:00,RI-2006-02908,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-16,,Zone K1,False
600,False,M,,False,,21.0,0-15 Min,False,08:20,RI-2005-02121,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-16,,Zone K1,True
200,False,F,,False,,20.0,0-15 Min,False,10:36,RI-2006-05870,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-02,,Zone K3,False
0,False,M,,False,,18.0,0-15 Min,False,07:50,RI-2006-09830,Warning,1988.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-03-01,,Zone X1,False
300,False,M,,True,,25.0,16-30 Min,False,10:15,RI-2005-13267,Arrest Driver,1980.0,Speeding,RI,W,True,White,Speeding,Zone K3,Incident to Arrest,,2005-12-26,Incident to Arrest,Zone K3,False
300,False,F,,False,,38.0,0-15 Min,False,13:15,RI-2006-01434,Citation,1968.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-09,,Zone K3,False
200,False,M,,False,,38.0,0-15 Min,False,20:25,RI-2005-02359,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-10-17,,Zone X3,False
500,False,M,,False,,38.0,0-15 Min,False,00:00,RI-2006-22032,Citation,1968.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-17,,Zone X4,True
900,False,M,,False,,21.0,0-15 Min,False,14:40,RI-2006-05046,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-28,,Zone K2,True
0,False,M,,False,,58.0,16-30 Min,False,10:30,RI-2005-02761,Warning,1947.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2005-10-20,,Zone X1,False
