is_arrested,search_type,stop_date,driver_race_raw,stop_time,fine_grained_location,driver_age_raw,state,stop_duration,stop_outcome,county_name,search_type_raw,county_fips,out_of_state,drugs_related_stop,contraband_found,driver_gender,location_raw,violation_raw,search_conducted,driver_race,district,violation,driver_age,id,police_department
False,,2006-04-15,I,09:00,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,Asian,Zone X3,Speeding,32.0,RI-2006-17336,200
False,,2006-02-27,W,14:22,,1954.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,52.0,RI-2006-09612,200
False,,2006-05-11,W,16:46,,1981.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,25.0,RI-2006-21437,203
False,,2006-05-02,W,15:15,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,19.0,RI-2006-20148,500
False,,2006-04-03,W,07:00,,1955.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,51.0,RI-2006-15194,600
False,,2006-04-18,B,18:50,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,27.0,RI-2006-17802,300
False,,2006-01-30,W,18:00,,1951.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,55.0,RI-2006-05506,300
False,,2006-03-02,B,00:20,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,Black,Zone X4,Registration/plates,31.0,RI-2006-09927,500
True,"Incident to Arrest,Probable Cause",2006-02-28,L,02:50,,1984.0,RI,16-30 Min,Arrest Driver,,"Incident to Arrest,Odor of Drugs/Alcohol",,True,False,False,M,Zone K3,Speeding,True,Hispanic,Zone K3,Speeding,22.0,RI-2006-09700,300
False,,2006-03-03,W,07:16,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,25.0,RI-2006-10033,600
True,,2006-01-13,B,00:05,,1981.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,F,Zone X3,Other Traffic Violation,False,Black,Zone X3,Moving violation,25.0,RI-2006-02183,200
False,,2006-01-01,W,13:05,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,34.0,RI-2006-00051,900
False,,2005-11-08,W,18:35,,1943.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,62.0,RI-2005-06324,900
False,,2006-01-01,W,14:25,,1955.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,51.0,RI-2006-00066,900
False,,2005-12-07,W,16:00,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,17.0,RI-2005-10855,600
,,2005-11-26,,00:15,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2005-08943,500
False,,2006-05-30,W,18:30,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,19.0,RI-2006-24700,500
False,,2005-12-13,W,12:25,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Registration Violation,False,White,Zone K3,Registration/plates,38.0,RI-2005-11648,300
False,,2006-04-04,W,14:45,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,20.0,RI-2006-15550,500
False,,2006-03-17,W,10:10,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,24.0,RI-2006-12412,200
False,,2006-06-06,W,08:50,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2006-25809,900
False,,2005-10-21,W,10:24,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,37.0,RI-2005-02929,600
False,,2006-04-27,W,10:32,,1958.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,48.0,RI-2006-19247,900
False,,2005-11-15,W,23:40,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,20.0,RI-2005-07489,500
False,,2006-05-02,W,11:25,,1957.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,49.0,RI-2006-20101,600
False,,2006-02-17,W,11:20,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,35.0,RI-2006-08050,900
False,,2006-05-12,W,20:00,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,32.0,RI-2006-21555,600
False,,2006-06-06,I,23:10,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,Asian,Zone X4,Registration/plates,27.0,RI-2006-25941,500
False,,2006-01-08,W,20:30,,1975.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,31.0,RI-2006-01235,600
False,,2005-10-23,W,23:50,,1987.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,18.0,RI-2005-03441,500
False,,2005-12-04,W,23:30,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,24.0,RI-2005-10460,300
False,,2006-04-09,W,02:15,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,41.0,RI-2006-16221,0
False,,2006-05-10,W,09:35,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,24.0,RI-2006-21270,300
False,,2005-11-13,W,07:35,,1942.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,63.0,RI-2005-07040,600
False,,2006-04-03,W,13:55,,1947.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,59.0,RI-2006-15333,600
False,,2006-03-04,H,11:00,,1975.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X3,Registration Violation,False,Hispanic,Zone X3,Registration/plates,31.0,RI-2006-10206,200
False,,2005-10-04,B,23:05,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Registration Violation,False,Black,Zone X4,Registration/plates,26.0,RI-2005-00726,500
False,,2006-02-04,W,13:50,,1987.0,RI,0-15 Min,No Action,,,,False,False,False,F,Zone K2,Motorist Assist/Courtesy,False,White,Zone K2,Other,19.0,RI-2006-06218,900
False,,2006-02-09,W,11:05,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,26.0,RI-2006-06917,300
False,,2005-10-09,W,08:55,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,31.0,RI-2005-01418,500
False,,2006-02-09,W,12:00,,1947.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,59.0,RI-2006-06936,500
False,,2006-06-09,W,14:38,,1956.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,50.0,RI-2006-26308,200
False,,2006-04-06,W,10:10,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,30.0,RI-2006-15853,0
False,,2006-05-02,W,17:40,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,46.0,RI-2006-20177,000
True,Protective Frisk,2006-01-31,W,09:00,,1978.0,RI,16-30 Min,Arrest Driver,,Terry Frisk,,False,False,False,M,Zone K2,Speeding,True,White,Zone K2,Speeding,28.0,RI-2006-05578,900
False,,2006-04-20,W,20:38,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,21.0,RI-2006-18110,300
False,,2006-01-18,W,10:50,,1971.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,35.0,RI-2006-03193,600
False,,2005-11-22,I,20:45,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,21.0,RI-2005-08431,300
False,,2006-01-28,W,13:14,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,20.0,RI-2006-05013,300
False,,2006-04-29,W,23:25,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,34.0,RI-2006-19774,600
False,,2006-02-13,W,21:50,,1965.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,41.0,RI-2006-07451,500
True,"Incident to Arrest,Inventory",2006-03-09,W,23:40,,1965.0,RI,30+ Min,Arrest Driver,,"Incident to Arrest,Inventory/Tow",,False,False,False,M,Zone K3,Speeding,True,White,Zone K3,Speeding,41.0,RI-2006-11122,300
False,,2006-03-04,W,00:00,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,20.0,RI-2006-10147,600
False,,2006-01-20,W,09:35,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2006-03462,300
False,,2006-03-08,B,01:00,,1962.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,44.0,RI-2006-10813,900
False,,2005-09-30,W,18:30,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,24.0,RI-2005-00153,500
False,,2006-05-22,B,10:15,,1984.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,Black,Zone K3,Equipment,22.0,RI-2006-23019,300
False,,2006-01-27,W,02:27,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2006-04655,300
False,,2006-02-21,W,14:00,,1957.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,49.0,RI-2006-08743,500
False,,2006-02-07,W,01:00,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,25.0,RI-2006-06579,500
False,,2005-10-07,W,20:00,,1938.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,67.0,RI-2005-01177,200
False,,2006-01-12,W,18:00,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,46.0,RI-2006-02134,900
False,,2006-01-06,W,20:28,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,39.0,RI-2006-00841,300
False,,2005-12-17,B,09:38,,1977.0,RI,16-30 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,Black,Zone X3,Speeding,28.0,RI-2005-12157,200
False,,2006-05-25,W,12:05,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2006-23505,300
,,2006-02-01,,07:41,,,RI,,,,,,,False,False,,Zone X1,,False,,Zone X1,,,RI-2006-05679,0
False,,2005-10-05,W,23:45,,1985.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,20.0,RI-2005-00890,300
False,,2005-11-19,W,14:00,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2005-08073,900
False,,2005-10-24,W,12:23,,1959.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,46.0,RI-2005-03561,600
False,,2005-11-13,W,20:45,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,22.0,RI-2005-07183,500
False,,2006-01-04,B,11:44,,1958.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,48.0,RI-2006-00482,600
False,,2006-05-16,W,00:25,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,24.0,RI-2006-21907,200
False,,2006-01-25,B,22:00,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,Black,Zone K3,Speeding,32.0,RI-2006-04466,300
False,,2006-04-14,W,15:50,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,35.0,RI-2006-17236,300
False,,2006-03-13,W,16:35,,1954.0,RI,0-15 Min,Warning,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,52.0,RI-2006-11812,600
False,,2006-04-26,W,11:33,,1987.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,19.0,RI-2006-19080,600
False,,2006-03-11,W,16:22,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,22.0,RI-2006-11499,600
False,,2006-01-15,W,07:00,,1948.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,58.0,RI-2006-02511,500
False,,2006-06-09,W,00:40,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,43.0,RI-2006-26200,000
False,Incident to Arrest,2006-01-13,W,16:25,,1956.0,RI,16-30 Min,Citation,,Incident to Arrest,,False,False,False,M,Zone K2,Registration Violation,True,White,Zone K2,Registration/plates,50.0,RI-2006-02331,900
False,,2006-03-08,W,16:15,,1970.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,36.0,RI-2006-10908,200
False,,2005-10-01,W,11:26,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,24.0,RI-2005-00212,300
False,,2005-10-25,W,08:10,,1950.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,55.0,RI-2005-03654,500
False,,2006-02-20,W,10:00,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2006-08511,900
False,,2005-11-18,W,02:20,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,26.0,RI-2005-07837,900
False,,2005-11-07,W,19:15,,1956.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,49.0,RI-2005-06126,600
False,,2006-05-06,I,20:25,,1963.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,Asian,Zone K1,Speeding,43.0,RI-2006-20853,600
False,,2006-05-29,W,14:15,,1964.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,42.0,RI-2006-24449,500
False,,2006-06-11,W,14:20,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,27.0,RI-2006-26702,300
False,,2006-04-24,H,14:20,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,Hispanic,Zone K3,Speeding,24.0,RI-2006-18769,300
False,,2005-12-04,W,12:04,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,17.0,RI-2005-10434,600
False,,2006-04-05,W,15:05,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2006-15725,300
False,,2006-01-01,W,18:25,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2006-00089,300
False,,2005-11-01,W,07:50,,1961.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,44.0,RI-2005-04786,900
False,,2006-02-06,B,11:10,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,36.0,RI-2006-06479,500
False,,2006-02-14,W,14:50,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,23.0,RI-2006-07557,600
False,,2005-11-26,W,15:30,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,26.0,RI-2005-09110,500
False,,2006-03-14,W,17:38,,1954.0,RI,16-30 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,52.0,RI-2006-11991,500
False,,2005-10-08,W,07:40,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,42.0,RI-2005-01248,600
False,,2006-01-11,W,08:45,,1961.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Equipment/Inspection Violation,False,White,Zone K1,Equipment,45.0,RI-2006-01818,600
False,,2006-03-31,W,19:30,,1961.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,45.0,RI-2006-14833,600
False,,2005-11-26,W,09:30,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,37.0,RI-2005-09026,900
False,,2005-11-08,B,22:50,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,19.0,RI-2005-06341,500
False,,2005-11-22,W,13:55,,1972.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,33.0,RI-2005-08399,900
True,,2005-12-18,W,09:00,,1986.0,RI,30+ Min,Arrest Driver,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2005-12337,900
,,2005-12-30,,16:42,,,RI,,,,,,,False,False,,Zone K3,,False,,Zone K3,,,RI-2005-13826,300
False,,2006-04-26,W,09:15,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,31.0,RI-2006-19040,900
False,Inventory,2005-11-01,B,23:35,,1970.0,RI,0-15 Min,Citation,,Inventory/Tow,,True,False,True,M,Zone K3,Speeding,True,Black,Zone K3,Speeding,35.0,RI-2005-04904,300
False,,2005-10-30,W,15:00,,1972.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,33.0,RI-2005-04550,300
False,,2006-05-10,W,09:55,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,23.0,RI-2006-21272,500
,,2006-05-11,,18:00,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-21447,600
True,,2006-01-10,H,17:20,,1986.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone X4,Call for Service,False,Hispanic,Zone X4,Other,20.0,RI-2006-01719,500
True,,2005-10-09,B,14:00,,1987.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,F,Zone X4,Call for Service,False,Black,Zone X4,Other,18.0,RI-2005-01450,500
False,,2005-12-03,W,22:40,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,18.0,RI-2005-10364,300
False,,2006-06-05,W,15:30,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Speeding,False,White,Zone X1,Speeding,24.0,RI-2006-25675,000
False,,2006-04-28,W,11:20,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2006-19482,900
False,,2006-04-06,W,14:35,,1956.0,RI,16-30 Min,Warning,,,,,False,False,M,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,50.0,RI-2006-15897,0
False,,2006-03-22,W,12:15,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,48.0,RI-2006-13362,500
False,,2006-04-18,W,08:10,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Speeding,False,White,Zone X1,Speeding,27.0,RI-2006-17725,0
False,,2005-10-01,W,06:35,,1962.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2005-00190,300
False,,2006-03-05,W,11:24,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,36.0,RI-2006-10359,200
False,,2005-10-10,W,19:10,,1940.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,65.0,RI-2005-01653,200
False,,2006-03-19,W,13:38,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,43.0,RI-2006-12743,900
False,,2005-12-11,B,16:55,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,34.0,RI-2005-11376,600
False,,2005-11-07,B,01:40,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,29.0,RI-2005-05967,500
False,,2006-02-28,O,14:55,,1976.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K2,Other Traffic Violation,False,Other,Zone K2,Moving violation,30.0,RI-2006-09751,203
False,,2005-12-23,W,01:30,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,22.0,RI-2005-13012,600
False,,2005-11-07,I,06:50,,1957.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,Asian,Zone X4,Moving violation,48.0,RI-2005-05988,500
False,,2006-04-25,W,15:05,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,23.0,RI-2006-18942,200
False,,2006-03-23,W,08:05,,1975.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,31.0,RI-2006-13528,300
False,,2006-03-06,W,15:10,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,19.0,RI-2006-10515,600
False,,2006-05-30,W,12:47,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2006-24641,300
False,,2006-01-24,W,15:19,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,18.0,RI-2006-04282,200
False,,2006-03-14,W,10:12,,1965.0,RI,30+ Min,Citation,,,,False,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,41.0,RI-2006-11920,0
False,,2005-07-18,W,19:45,,1969.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,36.0,RI-2005-00056,300
True,,2005-12-29,W,14:55,,1980.0,RI,30+ Min,Arrest Driver,,,,False,False,False,F,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,25.0,RI-2005-13663,200
False,,2006-04-12,W,02:20,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,35.0,RI-2006-16838,300
False,,2005-12-06,W,15:15,,1949.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,56.0,RI-2005-10683,900
False,,2006-03-07,W,13:35,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,18.0,RI-2006-10739,900
False,,2006-04-29,W,16:00,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,22.0,RI-2006-19722,900
False,,2005-12-14,W,02:00,,1981.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,24.0,RI-2005-11749,200
False,,2006-02-19,W,15:30,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2006-08376,300
False,,2006-06-08,W,16:45,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,24.0,RI-2006-26159,500
False,,2005-11-05,L,15:00,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Equipment/Inspection Violation,False,Hispanic,Zone X4,Equipment,26.0,RI-2005-05726,500
