case_id,jurisdiction,officer_id,reporting_district,chp_shift,population,county_city_location,county_location,special_condition,beat_type,chp_beat_type,city_division_lapd,chp_beat_class,beat_number,primary_road,secondary_road,distance,direction,intersection,weather_1,weather_2,state_highway_indicator,caltrans_county,caltrans_district,state_route,route_suffix,postmile_prefix,postmile,location_type,ramp_intersection,side_of_highway,tow_away,collision_severity,killed_victims,injured_victims,party_count,primary_collision_factor,pcf_violation_code,pcf_violation_category,pcf_violation,pcf_violation_subsection,hit_and_run,type_of_collision,motor_vehicle_involved_with,pedestrian_action,road_surface,road_condition_1,road_condition_2,lighting,control_device,chp_road_type,pedestrian_collision,bicycle_collision,motorcycle_collision,truck_collision,not_private_property,alcohol_involved,statewide_vehicle_type_at_fault,chp_vehicle_type_at_fault,severe_injury_count,other_visible_injury_count,complaint_of_pain_injury_count,pedestrian_killed_count,pedestrian_injured_count,bicyclist_killed_count,bicyclist_injured_count,motorcyclist_killed_count,motorcyclist_injured_count,primary_ramp,secondary_ramp,latitude,longitude,collision_date,collision_time,process_date
4004592,9525,18964,,0600 thru 1359,unincorporated,1900,los angeles,0,chp state highway,interstate,,chp other,103,RT 10,VIA VERDE,528.0,west,0,cloudy,,1,los angeles,7,10,,,40.36,highway,,eastbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,34.06854,-117.8947,2009-01-02,08:45:00,2009-10-29
4004594,9540,14215,,0600 thru 1359,unincorporated,1900,los angeles,0,chp state highway,interstate,,chp other,511,RT 5,VISTA DEL LAGO RD,2640.0,south,0,clear,,1,los angeles,7,5,,R,73.9,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,misdemeanor,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,dusk or dawn,none,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,34.65613,-118.75494,2009-01-08,07:10:00,2009-10-08
4004595,9265,15559,,1400 thru 2159,unincorporated,3900,san joaquin,0,chp county roadline,county road line,,chp primary,031,FRENCH CAMP RD,EL DORADO ST,135.0,east,0,cloudy,,0,,,,,,,,,,1,property damage only,0,0,2,vehicle code violation,,wrong side of road,21460,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,dark with no street lights,none,0,0,0,0,1,1,,passenger car,sport utility vehicle,0,0,0,0,0,0,0,0,0,,,37.89042,-121.27668,2009-01-06,17:50:00,2009-09-10
4004596,9335,009654,9335,0600 thru 1359,>250000,3801,san francisco,0,chp state highway,interstate,,chp other,080,RT 80,5TH ST,1000.0,east,0,raining,,1,san francisco,4,80,,,5.044,ramp,"ramp entry, first 50 feet",westbound,1,property damage only,0,0,1,vehicle code violation,,speeding,22350,,not hit and run,hit object,fixed object,no pedestrian involved,wet,normal,,daylight,functioning,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-23,08:40:00,2009-10-02
4004597,1942,34674,1543,not chp,>250000,1942,los angeles,0,not chp,not chp,O,not chp,16T23,CHANDLER BL,VANTAGE AV,12.0,west,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,speeding,22350,,misdemeanor,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,,unknown hit and run vehicle involvement,0,0,0,0,0,0,0,0,0,,,,,2009-01-13,09:00:00,2009-08-26
4004599,9265,13325,,0600 thru 1359,10000 to 25000,3904,san joaquin,0,chp state highway,state route,,chp other,001,RT 99,JACKTONE RD,300.0,north,0,cloudy,raining,1,san joaquin,10,99,,,2.556,ramp,"ramp exit, last 50 feet",southbound,1,other injury,0,1,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,1,0,0,0,1,1,,pickup or panel truck,pickups & panels,0,1,0,0,0,0,0,0,0,TO,,37.75124,-121.14258,2009-01-06,07:45:00,2009-10-02
4004600,9590,19115,,0600 thru 1359,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,061,RT 10,4TH AV,100.0,east,0,clear,,1,los angeles,7,10,,R,12.12,highway,,westbound,1,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-20,06:40:00,2009-10-15
4004601,1942,35984,1532,not chp,>250000,1942,los angeles,0,not chp,not chp,O,not chp,10TL32,MAGNOLIA BL,RT 170,50.0,east,0,clear,,1,los angeles,7,170,,R,15.504,ramp,"not state highway, ramp-related, within 100 feet",northbound,0,property damage only,0,0,2,vehicle code violation,,automobile right of way,21804,A,misdemeanor,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,0,1,,,unknown hit and run vehicle involvement,0,0,0,0,0,0,0,0,0,,,,,2009-01-11,15:30:00,2009-11-19
4004602,2706,0098,2703,not chp,25000 to 50000,2706,monterey,0,not chp,not chp,,not chp,,ALTA ST,GONZALES RIVER RD,0.0,south,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,truck or truck tractor with trailer,,0,0,0,0,0,0,0,0,0,,,,,2009-01-15,15:57:00,2009-08-26
4004603,9265,15872,,1400 thru 2159,unincorporated,3900,san joaquin,0,chp county roadarea,county road area,,chp other,050,CHEROKEE RD,MYRAN AV,0.0,,1,clear,,0,,,,,,,,,,1,property damage only,0,0,2,vehicle code violation,,automobile right of way,21801,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,dusk or dawn,none,0,0,0,0,0,1,,pickup or panel truck with trailer,pickups & panels,0,0,0,0,0,0,0,0,0,,,37.9833,-121.26045,2009-01-11,17:00:00,2009-09-05
4004604,9590,19072,,1400 thru 2159,>250000,1942,los angeles,0,chp state highway,us highway,,chp other,073,RT 101,HOLLYWOOD BL,200.0,south,0,clear,,1,los angeles,7,101,,,6.373,ramp,"ramp exit, last 50 feet",southbound,0,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,functioning,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-14,19:30:00,2009-10-02
4004605,1942,36413,1902,not chp,>250000,1942,los angeles,0,not chp,not chp,,not chp,19T73,POLK ST,BORDEN AV,80.0,east,0,clear,,0,,,,,,,,,,0,property damage only,0,0,3,vehicle code violation,,improper passing,21750,,misdemeanor,sideswipe,parked motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,functioning,0,0,0,1,0,1,,,unknown hit and run vehicle involvement,0,0,0,0,0,0,0,0,0,,,,,2009-01-18,04:25:00,2009-08-25
4004606,3600,B4034,BL200,not chp,2500 to 10000,3680,san bernardino,0,not chp,not chp,,not chp,002,RT 18,EUREKA DR,0.0,,1,clear,,1,san bernardino,8,18,,,49.85,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,automobile right of way,21801,A,not hit and run,head-on,pedestrian,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-20,08:46:00,2009-10-13
4004607,9265,13879,,1400 thru 2159,unincorporated,3900,san joaquin,0,chp county roadline,county road line,,chp primary,015,RT 205,TOM PAINE SLOUGH,1525.0,west,0,cloudy,,1,san joaquin,10,205,,R,11.43,highway,,eastbound,1,property damage only,0,0,5,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,wet,construction,,daylight,none,0,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,37.76503,-121.3632,2009-01-02,16:00:00,2009-09-24
4004608,9590,16692,,0600 thru 1359,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,050,RT 110,79TH ST,30.0,north,0,clear,,1,los angeles,7,110,,,16.54,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,33.96772,-118.28044,2009-01-15,10:30:00,2009-10-02
4004609,1942,30658,1777,not chp,>250000,1942,los angeles,0,not chp,not chp,Q,not chp,16TL27,PLUMMER ST,HAYVENHURST AV,300.0,east,0,clear,,0,,,,,,,,,,0,property damage only,0,0,3,vehicle code violation,,speeding,22350,,misdemeanor,sideswipe,parked motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,,unknown hit and run vehicle involvement,0,0,0,0,0,0,0,0,0,,,,,2009-01-17,02:30:00,2009-08-26
4004610,3905,1312,PAR,not chp,100000 to 250000,3905,san joaquin,0,not chp,not chp,,not chp,,RT 99,MARIPOSA RD,188.0,south,0,clear,,0,,,,,,,,,,1,property damage only,0,0,3,vehicle code violation,,speeding,22350,,not hit and run,hit object,fixed object,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-20,09:35:00,2009-10-26
4004611,9265,14248,,1400 thru 2159,50000 to 100000,3902,san joaquin,0,chp state highway,state route,,chp other,006,RT 99,TURNER RD,50.0,south,0,clear,,1,san joaquin,10,99,,,31.57,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,0,0,0,0,0,0,0,,,38.14569,-121.26132,2009-01-12,14:30:00,2009-10-02
4004612,9590,18765,,1400 thru 2159,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,081,RT 5,4TH ST,50.0,north,0,clear,,1,los angeles,7,5,,,17.59,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-17,16:20:00,2009-10-02
4004613,1942,37820,2034,not chp,>250000,1942,los angeles,0,not chp,not chp,,not chp,20A13,WILSHIRE BL,KINGSLEY DR,0.0,,1,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,traffic signals and signs,21453,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-09,11:40:00,2009-08-26
4004614,9765,018332,,2200 thru 0559,100000 to 250000,5608,ventura,0,chp county roadline,county road line,,chp other,064,PLEASANT AV,RT 34,1584.0,north,0,clear,,0,,,,,,,,,,1,property damage only,0,0,1,vehicle code violation,,improper turning,22107,,not hit and run,hit object,fixed object,no pedestrian involved,dry,normal,,dark with no street lights,none,0,0,0,0,0,1,,pickup or panel truck,pickups & panels,0,0,0,0,0,0,0,0,0,,,34.19315,-119.10786,2009-01-14,23:29:00,2009-08-26
4004615,9265,14248,,0600 thru 1359,unincorporated,3900,san joaquin,0,chp state highway,state route,,chp other,001,RT 99,RT 120,528.0,south,0,clear,,1,san joaquin,10,99,,,5.72,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,37.78341,-121.18755,2009-01-12,09:10:00,2009-10-02
4004616,9590,13435,,1400 thru 2159,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,062,RT 10,HOOVER ST,300.0,east,0,clear,,1,los angeles,7,10,,,14.38,highway,,eastbound,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,0,0,0,0,0,0,0,,,,,2009-01-14,16:30:00,2009-10-02
4004617,1942,35199,0824,not chp,>250000,1942,los angeles,0,not chp,not chp,H,not chp,34QL22,ALLENFORD AV,PONTOON PL,778.0,north,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,misdemeanor,other,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,,unknown hit and run vehicle involvement,0,0,0,0,0,0,0,0,0,,,,,2009-01-13,14:05:00,2009-08-26
4004618,3905,1780,LAK,not chp,100000 to 250000,3905,san joaquin,0,not chp,not chp,,not chp,,MARCH LN,FEATHER RIVER DR,115.0,west,0,cloudy,,0,,,,,,,,,,1,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-21,09:00:00,2009-08-26
4004619,712,P460,,not chp,50000 to 100000,0712,contra costa,0,not chp,not chp,,not chp,003,DOGWOOD CT,DOGWOOD CT,0.0,,,cloudy,,0,,,,,,,,,,0,property damage only,0,0,1,other than driver,,other than driver (or pedestrian),,,not hit and run,hit object,other object,no pedestrian involved,wet,normal,,daylight,none,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-23,12:00:00,2009-08-25
4004620,9590,16558,,1400 thru 2159,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,053,RT 110,FLOWER ST,200.0,north,0,clear,,1,los angeles,7,110,,,20.8,highway,,southbound,1,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,34.03059,-118.27412,2009-01-15,16:45:00,2010-01-21
4004621,9765,13153,,0600 thru 1359,unincorporated,5600,ventura,0,chp state highway,state route,,chp primary,062,RT 1,LA JOLLA CYN,1584.0,north,0,clear,wind,1,ventura,7,1,,,6.17,highway,,southbound,1,property damage only,0,0,2,vehicle code violation,,other hazardous violation,23114,A,misdemeanor,hit object,other object,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,0,1,,pickup or panel truck,pickups & panels,0,0,0,0,0,0,0,0,0,,,34.08512,-119.04629,2009-01-13,08:00:00,2009-09-16
4004622,9165,13862,,0600 thru 1359,unincorporated,3200,plumas,0,chp state highway,state route,,chp other,011,RT 70,MILL CREEK RD,149.0,west,0,clear,,1,plumas,2,70,,,45.56,highway,,eastbound,0,property damage only,0,0,2,vehicle code violation,,dui,23152,A,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,1,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-17,12:10:00,2009-09-23
4004623,9335,10471,,0600 thru 1359,>250000,3801,san francisco,0,chp state highway,us highway,,chp other,013,RT 101,PAUL AV,300.0,north,0,clear,,1,san francisco,4,101,,,1.2,highway,,northbound,1,pain,0,2,1,vehicle code violation,,speeding,22350,,not hit and run,hit object,fixed object,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,0,1,,pickup or panel truck with trailer,pickups & panels,0,0,2,0,0,0,0,0,0,,,,,2009-01-14,11:59:00,2009-09-17
4004624,9535,14811,,0600 thru 1359,50000 to 100000,1901,los angeles,0,chp state highway,interstate,,chp other,421,RT 10,NEW AV,800.0,east,0,clear,,1,los angeles,7,10,,,24.99,highway,,westbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,6,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-15,08:25:00,2009-10-15
4004625,9765,18963,,2200 thru 0559,50000 to 100000,5601,ventura,0,chp state highway,us highway,,chp other,503,RT 101,PLEASANT VALLEY RD,1056.0,north,0,clear,,1,ventura,7,101,,,12.5,highway,,southbound,1,property damage only,0,0,1,other than driver,,other than driver (or pedestrian),,,not hit and run,hit object,other object,no pedestrian involved,dry,obstruction,,dark with no street lights,functioning,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,34.26021,-119.22877,2009-01-16,04:30:00,2009-09-16
4004626,9765,14535,,0600 thru 1359,100000 to 250000,5604,ventura,0,chp state highway,us highway,,chp other,531,RT 101,RT 232,150.0,north,0,clear,,1,ventura,7,101,,,22.02,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,1,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,0,0,0,0,0,0,0,,,,,2009-01-16,08:35:00,2009-09-16
4004627,3105,367,,not chp,50000 to 100000,3105,placer,0,not chp,not chp,,not chp,,HARDING BL,DOUGLAS BL,0.0,,1,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-20,14:15:00,2009-08-26
4004628,9590,16692,,0600 thru 1359,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,500,RT 110,76TH ST,25.0,north,0,clear,,1,los angeles,7,110,,,16.73,highway,,northbound,1,pain,0,3,4,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,,,daylight,none,1,0,0,0,0,1,,pickup or panel truck,pickups & panels,0,0,3,0,0,0,0,0,0,,,33.97217,-118.28053,2009-01-15,09:55:00,2010-01-19
4004629,3603,4110,,not chp,25000 to 50000,3603,san bernardino,0,not chp,not chp,,not chp,002,MT VERNON AV,OLIVE,0.0,,1,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,automobile right of way,21804,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-05,15:30:00,2009-09-17
4004630,9265,11561,,1400 thru 2159,2500 to 10000,3920,san joaquin,0,chp state highway,interstate,,chp other,502,RT 5,LATHROP RD,1056.0,south,0,clear,,1,san joaquin,10,5,,R,17.32,highway,,southbound,1,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,misdemeanor,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,37.822,-121.29185,2009-01-09,14:28:00,2009-09-16
4004631,3105,522,,not chp,50000 to 100000,3105,placer,0,not chp,not chp,,not chp,,FOOTHILLS BL,BASELINE RD,581.0,north,0,clear,,0,,,,,,,,,,1,property damage only,0,0,2,unknown,,unknown,,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-10,11:47:00,2009-08-26
4004632,9590,18948,,2200 thru 0559,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,085,RT 5,FLETCHER DR,500.0,north,0,clear,,1,los angeles,7,5,,,23.08,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,dui,23152,A,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,none,1,0,0,0,1,1,1,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-12,02:30:00,2010-01-19
4004633,9765,12252,,0600 thru 1359,100000 to 250000,5608,ventura,0,chp state highway,us highway,,chp other,302,RT 101,TELEPHONE RD,698.0,south,0,clear,,1,ventura,7,101,,,25.84,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,0,0,0,0,0,0,0,,,34.25983,-119.22533,2009-01-14,11:15:00,2009-11-19
4004634,3905,1312,PAR,not chp,100000 to 250000,3905,san joaquin,0,not chp,not chp,,not chp,,ARCH AIRPORT RD,QUANTAS LN,500.0,east,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-19,09:15:00,2009-08-26
4004635,9266,14109,,0600 thru 1359,unincorporated,3900,san joaquin,0,chp county roadarea,county road area,,chp other,002,BERKELEY RD,MT HOUSE PKWY,90.0,west,0,cloudy,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,37.72889,-121.53212,2009-01-15,07:45:00,2009-08-28
4004636,9590,13435,,0600 thru 1359,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,053,RT 110,5TH ST,140.0,north,0,cloudy,,1,los angeles,7,110,,,22.844,ramp,"ramp entry, first 50 feet",southbound,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,,non-collision,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,truck or truck tractor,two axle truck,0,0,0,0,0,0,0,0,0,,,,,2009-01-20,08:05:00,2010-01-19
4004637,9765,14535,,0600 thru 1359,unincorporated,5600,ventura,0,chp county roadline,county road line,,chp other,190,VENTURA AV,HOLT ST,0.0,,1,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,not hit and run,other,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,0,0,0,0,0,0,0,,,,,2009-01-15,11:40:00,2009-08-28
4004638,9265,13258,,1400 thru 2159,100000 to 250000,3905,san joaquin,0,chp state highway,state route,,chp other,004,RT 99,MORADA LN,100.0,south,0,clear,,1,san joaquin,10,99,,,24.01,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,38.03703,-121.25857,2009-01-09,16:50:00,2009-09-15
