weight,id,name,gender,height,age
60.0,116034,Khrystyna Petrivna Stuy,F,168.0,28
70.0,116059,Su Bingtian,M,173.0,26
94.0,116071,Su Xinyue,F,178.0,24
68.0,116102,Leonel Surez Fajardo,M,181.0,28
85.0,116128,Albert Subirats Altes,M,190.0,29
67.0,116148,Kanet Sucharitakul,M,170.0,21
35.0,116213,Aiko Sugihara,F,146.0,16
78.0,116244,Mahau Camargo Suguimati,M,184.0,31
53.0,116278,Diana Sujew,F,166.0,25
93.0,116301,Aleksandr Nikolayevich Sukhorukov,M,196.0,28
93.0,116371,Marco Timothy Sullivan,M,180.0,33
67.0,116388,Faye Sultan Hussain,F,182.0,21
54.0,116409,Eunice Jepkoech Sum,F,170.0,28
80.0,116413,Christoph Sumann,M,182.0,38
45.0,116424,Jemima Jelagat Sumgong,F,160.0,31
63.0,116480,Sun Meichen,F,175.0,17
83.0,116485,Sun Qinghai,M,188.0,26
89.0,116505,Sun Yang,M,198.0,24
72.0,116539,Martin Johnsrud Sundby,M,174.0,29
62.0,116586,Sung Na,F,166.0,18
93.0,116631,Dimitriana Surdu,F,174.0,22
82.0,116635,Glenn N. R. Surgeloose,M,182.0,26
64.0,116670,Tadas ukeviius,M,177.0,31
74.0,116694,Glenn Victor Sutanto,M,183.0,26
58.0,116698,Tina utej,F,173.0,27
63.0,116699,Fabienne Suter,F,167.0,29
103.0,116734,Taryn Suttie,F,183.0,25
38.0,116800,Ayuko Suzuki,F,154.0,24
59.0,116808,Fuyuko Suzuki (-Tachizaki),F,162.0,25
55.0,116826,Rina Suzuki,F,160.0,23
62.0,116828,Satomi Suzuki,F,168.0,25
60.0,116884,Lucie Svcen,F,175.0,18
77.0,116916,Emil Hegle Svendsen,M,185.0,28
100.0,116997,Aksel Lund Svindal,M,189.0,31
90.0,117025,Petr Svoboda,M,195.0,31
67.0,117061,Lianna Catherine Swan,F,165.0,19
67.0,117114,Grund Anna Swenn Larsson,F,178.0,22
57.0,117139,Justyna wity,F,165.0,23
104.0,117164,Jan witkowski,M,198.0,22
60.0,117165,Ewa Nikola Swoboda,F,167.0,19
77.0,117203,"Konstantinos ""Kostas"" Sykaras",M,172.0,29
91.0,117212,Ji Skora,M,190.0,21
,117237,Nikolas Sylvester,M,,16
57.0,117315,Barbara Szab,F,173.0,26
76.0,117347,Miln Gbor Szab,M,183.0,23
46.0,117354,Tnde Szab,F,154.0,27
60.0,117433,ukasz Szczurek,M,180.0,25
65.0,117436,Sze Hang Yu,F,168.0,28
63.0,117529,Lilina Szilgyi,F,176.0,19
51.0,117548,Matylda Szlzak-Kowal,F,170.0,27
53.0,117563,Emke Szcs,F,161.0,28
70.0,117593,Henryk Jzef Szost,M,186.0,34
63.0,117610,Anna Sztankovics,F,177.0,20
51.0,117642,Agnieszka Szwarng,F,165.0,29
53.0,117649,Agnieszka Szymaczak,F,173.0,29
50.0,117674,Marie-Jose Ta Lou,F,159.0,27
45.0,117690,Mary Joy Tabal,F,149.0,27
62.0,117714,Bilal Tabti,M,175.0,23
71.0,117730,Ersin Tacir,M,170.0,31
54.0,117747,Zersenay Tadesse Habtesilase,M,160.0,34
67.0,117754,"Patricia Nooroa ""Pat"" Taea",F,170.0,23
68.0,117770,Hassan Taftian,M,187.0,23
91.0,117854,Jeremy Taiwo,M,193.0,26
53.0,117887,Jlia Takcs Nyerges,F,171.0,27
85.0,117890,Krisztin Takcs,M,186.0,30
58.0,117913,Eiki Takahashi,M,176.0,23
56.0,117927,Miho Takahashi,F,161.0,23
51.0,117965,Anju Takamizawa,F,165.0,20
67.0,117986,Kei Takase,M,180.0,27
39.0,117991,Yuka Takashima,F,153.0,28
55.0,118061,Kuniaki Takizaki,M,151.0,38
56.0,118078,Darya Talanova,F,168.0,20
57.0,118089,Alina Gennadyevna Talay,F,164.0,27
73.0,118092,"Daniel Peter ""Danny"" Talbot",M,184.0,25
,118117,Johanna Talihrm,F,161.0,20
58.0,118133,Jared Tallent,M,178.0,31
54.0,118134,Rachel Tallent,F,167.0,23
86.0,118230,Karel Tammjrv,M,193.0,24
68.0,118248,Tomoya Tamura,M,178.0,23
36.0,118268,Tan Jiaxin,F,148.0,19
39.0,118352,Tomomi Tanaka,F,154.0,28
58.0,118359,Yusuke Tanaka,M,166.0,26
86.0,118402,"Bradley Edward ""Brad"" Tandy",M,191.0,25
60.0,118416,Tang Jialin,F,168.0,22
61.0,118436,Tang Xingqiang,M,170.0,20
70.0,118439,Tang Yi,F,178.0,23
57.0,118467,Takayuki Tanii,M,167.0,33
47.0,118509,Paul Kipngetich Tanui,M,168.0,25
70.0,118533,Felipe Tapa Salinas,M,176.0,21
75.0,118543,Bralon Shazam Taplin,M,180.0,24
75.0,118591,Grigory Arkadyevich Tarasevich,M,190.0,21
66.0,118606,Yuliya Aleksandrovna Tarasova,F,174.0,30
55.0,118802,Maria Leonor Ribeiro Tavares,F,165.0,30
79.0,118807,Ane Tavar,M,187.0,21
82.0,118813,Alexandra Tavernier,F,170.0,22
81.0,118870,Christian Taylor,M,188.0,26
60.0,118962,Kenza Tazi,F,166.0,18
68.0,118973,Alicja Maria Tchrz,F,176.0,23
63.0,118978,Talita Marie Te Flan,F,176.0,21
52.0,119018,Marhu Abinet Teferi,M,164.0,23
52.0,119019,Senbere Teferi,F,168.0,21
80.0,119037,Axel Teichmann,M,186.0,34
47.0,119063,Gladys Lucy Tejeda Pucuhuaranga,F,156.0,30
77.0,119073,dm Tams Telegdy,M,194.0,20
68.0,119080,Marcio Soares Teles,M,180.0,22
64.0,119117,Rodman Teltull,M,170.0,22
90.0,119118,Mariya Telushkina,F,178.0,22
55.0,119180,ngela Gabriela Tenorio Micolta,F,166.0,20
75.0,119186,Miltiadis Tentoglou,M,185.0,18
37.0,119233,Asuka Teramoto,F,145.0,20
53.0,119234,Miho Teramura,F,165.0,21
85.0,119294,Ferrn Terra Navarro,M,178.0,26
73.0,119332,Elli Reid Terwiel,F,172.0,24
54.0,119341,Amela Terzi,F,169.0,23
54.0,119345,Jovana Terzi,F,165.0,17
52.0,119354,Erin Teschuk,F,163.0,21
56.0,119359,Nguse Tesfaldet Amlosom,M,180.0,29
64.0,119361,Homiyu Tesfaye Heyi,M,184.0,23
52.0,119428,Karitaake Tewaaki,F,155.0,18
,119431,Hiskel Tewelde,M,,29
56.0,119432,Tsegai Tewelde,M,172.0,26
54.0,119471,Himanshu Thakur,M,167.0,20
79.0,119480,Patrick Thaler,M,177.0,35
47.0,119493,Natthaya Thanaronnawat,F,158.0,37
82.0,119535,Adrien Thaux,M,182.0,29
64.0,119537,Baboloki Thebe,M,,19
74.0,119552,Wojciech Theiner,M,187.0,30
64.0,119559,Brianne Theisen-Eaton,F,175.0,27
75.0,119570,Jurgen Themen,M,172.0,30
,119610,Thet Ei Ei,F,,23
69.0,119631,"Nafissatou ""Nafi"" Thiam",F,184.0,21
52.0,119713,Thint Myaat,M,160.0,14
55.0,119722,Tsholofelo Thipe (Selemela-),F,153.0,29
,119764,Anilda Thomas,F,,23
89.0,119779,Danniel Thomas (-Dodd),F,165.0,23
81.0,119783,Donald Alexander Thomas,M,191.0,32
79.0,119817,Kristian James Thomas,M,180.0,27
79.0,119825,Mikel Kevon Thomas,M,186.0,28
59.0,119831,Noemie Thomas,F,165.0,20
59.0,119840,Reyare Thomas,F,175.0,28
64.0,119848,Shanieka Thomas (-Ricketts),F,180.0,24
62.0,119884,Brenessa Thompson,F,163.0,20
57.0,119903,Elaine Thompson,F,167.0,24
80.0,119949,Richard Thompson,M,188.0,31
80.0,119972,"Benjamin ""Ben"" Thomsen",M,174.0,26
84.0,120059,Markus Thormeyer,M,195.0,18
57.0,120067,"Benjamin Gary ""Ben"" Thorne",M,180.0,23
59.0,120078,"Jessica ""Jess"" Thornton",F,170.0,18
47.0,120089,Eythora Elisabet Thorsdottir,F,160.0,17
61.0,120124,Brianna Throssell,F,175.0,20
,120227,Joshua Tibatemwa Ekirikubinza,M,,19
83.0,120272,Patrick Tiernan,M,183.0,21
110.0,120312,Ivan Grigoryevich Tikhon,M,186.0,40
52.0,120332,Askale Tiksa Benti,F,165.0,22
89.0,120388,Pieter Timmers,M,200.0,28
,120397,Yevgeny Timofeyev,M,,19
72.0,120422,Etimoni Timuani,M,184.0,24
47.0,120443,Amy Tinkler,F,152.0,16
74.0,120451,Michael DeLorean Tinsley,M,186.0,32
65.0,120530,Martin Tian,M,173.0,23
95.0,120537,Giedrius Titenis,M,193.0,27
63.0,120538,Hanna Serhivna Titimets,F,173.0,27
44.0,120565,Maor Tiyouri,F,148.0,25
80.0,120577,Renzo Jair Tjon A Joe,M,193.0,21
67.0,120597,Viktoriya Viktorivna Tkachuk,F,178.0,21
65.0,120619,Andreas Toba,M,172.0,25
120.0,120623,Carlos Tobalina Aspirez,M,188.0,31
,120624,Triin Tobi,F,161.0,18
72.0,120642,Indrek Tobreluts,M,184.0,37
48.0,120671,Paula Claudia Todoran,F,164.0,31
80.0,120699,Mario Todorovi,M,186.0,27
59.0,120711,Eva Tofalvi,F,172.0,35
74.0,120736,Ahti Toivanen,M,182.0,24
59.0,120780,Tamirat Tola Abera,M,181.0,24
100.0,120795,Braian Ezequiel Toledo,M,187.0,22
80.0,120888,Dragana Tomaevi,F,175.0,34
63.0,120975,Cyril Tommasone,M,171.0,29
82.0,121044,Andrea Toniato,M,182.0,25
57.0,121054,Rechael Tonjor,F,168.0,24
77.0,121064,Pau Gaspar Tonnesen Ricart,M,185.0,23
73.0,121149,Lasha Torgvaidze,M,184.0,23
73.0,121186,Michel Tresor Tornus Komesha,M,184.0,30
,121205,Timothy Toroitich,M,,24
65.0,121235,David Scott Torrence,M,190.0,30
54.0,121291,Marestella Torres,F,157.0,35
63.0,121308,Dalia Masiel Trrez Zamora,F,175.0,26
58.0,121309,Karen Milenka Torrez Guzman,F,165.0,24
76.0,121317,Pablo Torrijos Navarro,M,185.0,24
84.0,121330,Samu Torsti,M,185.0,22
73.0,121412,Matej Tth,M,185.0,33
90.0,121462,Yakov Yan Toumarkin Zhuravlev,M,192.0,24
57.0,121481,Oumar Tour,M,159.0,20
58.0,121485,Alexandra Touretski,F,170.0,21
72.0,121505,Kira Toussaint,F,174.0,22
80.0,121601,Gregor Traber,M,190.0,23
68.0,121607,Ristananna Tracey,F,178.0,24
82.0,121629,Milan Trajkovic,M,187.0,24
85.0,121658,Norbert Trandafir,M,190.0,28
86.0,121733,Dow Travers,M,180.0,26
58.0,121755,Sara Louise Treacy,F,168.0,27
68.0,121757,Alyxandria Treasure,F,155.0,24
97.0,121793,Filip Trejbal,M,194.0,29
52.0,121822,Jessica Trengove,F,166.0,28
63.0,121866,Yvonne Trevino Hayek,F,170.0,26
75.0,121907,Aleksandr Valeryevich Trifonov,M,180.0,27
74.0,121918,Pavel Sergeyevich Trikhichev,M,177.0,21
72.0,121966,Bernhard Tritscher,M,175.0,25
59.0,121990,Stina Troest,F,170.0,22
67.0,122023,Luisa Trombetti,F,173.0,22
68.0,122061,Alessia Trost,F,188.0,23
62.0,122068,Ivan Antonovich Trotsky,M,172.0,40
58.0,122109,Juan Carlos Trujillo,M,175.0,31
60.0,122194,Panagiota Tsakiri,F,172.0,23
80.0,122199,Likourgos-Stefanos Tsakonas,M,185.0,26
75.0,122238,Tim Tscharnke,M,182.0,24
50.0,122256,Gudaf Tsegay Desta,F,163.0,19
52.0,122258,Tirfi Tsegaye Beyene,F,162.0,31
65.0,122273,Mitko Tsenov,M,185.0,23
58.0,122284,Tseveenravdangiin Byambajav,M,169.0,26
60.0,122301,Nino Tsiklauri,F,168.0,20
54.0,122312,Panagiota Tsinopoulou,F,165.0,25
63.0,122314,Veselin Tsinzov,M,170.0,27
80.0,122336,Nikita Dmitriyevich Tsmyg,M,190.0,19
70.0,122352,Georgi Stoykov Tsonov,M,176.0,23
73.0,122405,Tatenda Tsumba,M,175.0,24
77.0,122411,Yevgeny Nikolayevich Tsurkin,M,182.0,25
56.0,122447,Ruslana Petrivna Tsykhotska,F,165.0,30
,122520,Tigist Tufa,F,,29
50.0,122532,Regine Tugade,F,165.0,18
77.0,122554,Amel Tuka,M,187.0,25
,122577,Rexford Tullius,M,,29
72.0,122609,Boniface Mucheru Tumuti,M,175.0,24
45.0,122626,Kavita Maheshkumar Tungar (Raut-),F,157.0,31
,122627,Yekaterina Tunguskova,F,,28
87.0,122823,Federico Turrini,M,193.0,29
43.0,122858,Seda Gurgenovna Tutkhalyan,F,146.0,17
60.0,122867,Chlo Marianne  Tutton,F,169.0,20
87.0,122903,Robert Tvorogal,M,168.0,21
57.0,122916,Stephanie April Twell,F,168.0,26
65.0,122928,Ilya Tyapkin,M,160.0,25
75.0,122959,Dustin Tynes,M,185.0,20
70.0,122980,Erik Tysse,M,190.0,35
50.0,122997,Anastasiya Tyurina,F,165.0,14
62.0,123049,Miki Uchida,F,173.0,21
54.0,123056,Kohei Uchimura,M,160.0,27
49.0,123066,Yuki Uchiyama,F,159.0,18
68.0,123078,Filip Ude,M,170.0,30
39.0,123118,Miyuki Uehara,F,154.0,20
65.0,123157,Lorraine Efe Ugen,F,179.0,24
65.0,123163,Maria Ugolkova,F,173.0,27
84.0,123192,Maicel Uibo,M,188.0,23
81.0,123196,Chijindu Andre E. O. Ujah,M,182.0,22
84.0,123204,Miles Ukaoma,M,186.0,24
57.0,123220,Abdi Hakin Achkel Ulad,M,175.0,25
,123318,Johanna Umurungi,F,,20
62.0,123435,Aleksandra Urbaczyk-Olejarczyk,F,172.0,28
122.0,123436,Robert Urbanek,M,200.0,29
92.0,123441,Lena Urbaniak,F,174.0,23
49.0,123442,Danuta Urbanik,F,167.0,26
65.0,123516,Yosiry Urrutia Chaverra,F,176.0,30
65.0,123543,Darya Sergeyevna Usanova,F,170.0,24
95.0,123562,Keisuke Ushiro,M,196.0,30
70.0,123600,Darya Konstantinovna Ustinova,F,183.0,17
69.0,123608,Nida Eliz stnda,F,179.0,19
72.0,123615,Sergey Aleksandrovich Ustyugov,M,181.0,21
60.0,123616,Yevgeny Romanovich Ustyugov,M,168.0,28
72.0,123636,Sanni Marja Anniina Utriainen,F,169.0,25
56.0,123664,Elsie Uwamahoro,F,165.0,27
,123667,Ambroise Uwiragiye,M,,35
93.0,123746,Jakub Vadlejch,M,191.0,25
54.0,123780,ivil Vaiciukeviit,F,164.0,20
83.0,123864,Massimiliano Valcareggi,M,183.0,18
78.0,123930,Mitja Valeni,M,178.0,36
58.0,123941,Ailen Valente,F,167.0,20
70.0,123944,Miguel Leite Valente,M,176.0,23
55.0,123962,Brandon Valentine-Parris,M,173.0,21
76.0,124005,Roman Gazizovich Valiyev,M,190.0,32
91.0,124007,"Lennard ""Len"" Vljas",M,198.0,25
52.0,124022,Jessica Vall Montero,F,163.0,27
54.0,124195,Martina Eva van Berkel,F,166.0,27
53.0,124238,Lucy Van Dalen-Oliver,F,168.0,27
85.0,124348,Cameron van der Burgh,M,185.0,28
,124350,David van der Colff,M,,19
57.0,124364,Laurien van der Graaff,F,167.0,26
64.0,124420,Maud van der Meer,F,180.0,24
81.0,124432,Thomas Van der Plaetsen,M,186.0,25
62.0,124603,Lambertus Hendrikus Yuri van Gelder,M,161.0,33
51.0,124610,Cline Henriette van Gerner,F,156.0,21
77.0,124731,Chantal Jean Van Landeghem,F,180.0,22
58.0,124750,Nicky van Leuveren,F,175.0,26
110.0,124790,Evan Van Moerkerke,M,205.0,22
70.0,124804,Wayde van Niekerk,M,183.0,24
54.0,124837,Vera Dorothea Wilhelmina van Pol,F,157.0,22
73.0,124856,Reinhardt van Rensburg,M,185.0,24
98.0,124880,Rocco van Rooyen,M,190.0,23
65.0,124886,Sharon van Rouwendaal,F,173.0,22
64.0,124899,Tessa Johanna van Schagen,F,168.0,22
60.0,124910,Willem Van Schuerbeeck,M,179.0,31
79.0,125027,"Louis Jacobus ""L. J."" van Zyl",M,182.0,31
55.0,125034,Vanessa-Mae Vanakorn Nicholson,F,158.0,35
61.0,125093,Arianna Fritzallen Vanderpool-Wallace,F,168.0,26
82.0,125125,Federico Vanelli,M,183.0,25
55.0,125136,Louise Vanhille,F,167.0,17
71.0,125150,Emmanuel Vanluchene,M,179.0,23
53.0,125279,Daniel de Jess Vargas Snchez,M,162.0,32
79.0,125304,Ricardo David Vargas Jacobo,M,180.0,18
58.0,125305,Richard Egrey Vargas Carrillo,M,175.0,21
58.0,125400,Eirini Vasileiou,F,169.0,26
65.0,125460,Irina Leonidovna Vaskovskaya,F,179.0,25
59.0,125498,Jip Vastenburg,F,181.0,22
127.0,125532,Shelbi Vaughan,F,183.0,21
85.0,125563,Andreas Vazaios,M,190.0,22
77.0,125590,Wesley Joel Vzquez Vzquez,M,192.0,22
69.0,125652,Lus Emigdio Vega Torres,M,179.0,17
59.0,125686,Sabina Veit,F,167.0,30
58.0,125689,Lisneidy Ins Veita Crdova,F,168.0,22
61.0,125743,Dana Velkov,F,179.0,35
60.0,125744,Jana Velkov,F,178.0,35
70.0,125769,Yevgeny Aleksandrovich Velichko,M,178.0,26
58.0,125828,Kauiza Moreira Venncio,F,164.0,29
56.0,125894,Bence Venyercsn,M,173.0,20
70.0,125943,David Verburg,M,173.0,25
70.0,125975,Joan Verd Snchez,M,178.0,18
75.0,126056,Joeri Jordi Verlinden,M,181.0,28
64.0,126073,Esmee Vermeulen,F,180.0,20
55.0,126096,Oleh Yuriyovych Verniaiev,M,161.0,22
71.0,126102,"Andrew James ""Andy"" Vernon",M,182.0,30
78.0,126116,David Verraszt,M,180.0,27
62.0,126117,Evelyn Verraszt,F,173.0,27
84.0,126133,Sebastiaan Clemens Verschuren,M,192.0,27
93.0,126194,Vitzslav Vesel,M,186.0,33
65.0,126238,Anouk Vetter,F,173.0,23
103.0,126241,Johannes Vetter,M,188.0,23
94.0,126288,Saily Viart Despaigne,F,170.0,20
83.0,126301,Jimmy Vicaut,M,188.0,24
,126339,Lindon Victor,M,,23
54.0,126385,Jorge Henrique da Costa Vides,M,171.0,23
41.0,126387,Marcia Theresa Vidiaux Jimnez,F,143.0,17
92.0,126404,Matej Vidovi,M,193.0,20
59.0,126427,Joo Paulo Garcia Vieira,M,175.0,40
60.0,126432,Srgio Miguel Garcia Vieira,M,174.0,40
94.0,126511,Adam Viktora,M,188.0,19
64.0,126540,Mara Vilas Vidal,F,168.0,20
77.0,126557,Sandro Viletta,M,177.0,28
,126562,Helga Mara Vilhjlmsdttir,F,171.0,18
72.0,126574,Sunette Stella Viljoen,F,170.0,32
61.0,126592,Erika Villacija Garca,F,177.0,32
68.0,126614,Claudio Villanueva Flores,M,175.0,28
62.0,126646,Danielle Villars,F,178.0,23
65.0,126690,Olga Gennadyevna Vilukhina,F,172.0,25
89.0,126707,Bradley Vincent,M,195.0,24
48.0,126773,Brigita Virbalyt-Dimien,F,163.0,31
55.0,126821,Galina Aleksandrovna Vishnevskaya,F,160.0,19
63.0,126836,Katja Vinar,F,174.0,29
60.0,126851,Nadine Visser,F,175.0,21
56.0,126885,Veronika Vtkov,F,166.0,25
139.0,126917,Borja Vivas Jimnez,M,204.0,32
50.0,126953,Panagiota Vlachaki,F,167.0,25
71.0,126975,Blanka Vlai,F,193.0,32
73.0,126997,Petra Vlhov,F,180.0,18
70.0,127041,Florian Vogel,M,180.0,21
68.0,127185,Aleksey Anatolyevich Volkov,M,176.0,25
68.0,127216,Dana Whitney Vollmer (-Grant),F,185.0,28
83.0,127237,Denis Vladimirovich Volotka,M,185.0,28
77.0,127259,Stanislav Valentinovich Volzhentsev,M,185.0,28
78.0,127260,Christian vom Lehn,M,190.0,24
96.0,127265,Henrik von Appen Piedrabuena,M,185.0,19
77.0,127321,Hubertus Rudolph von Frstenberg-von Hohenlohe-Langenburg,M,183.0,55
53.0,127459,Jane Vongvorachoti,F,166.0,32
65.0,127505,Yekaterina Voronina,F,173.0,24
75.0,127514,Artyom Voronov,M,185.0,20
61.0,127572,Kristel Vourna,F,174.0,24
62.0,127590,Tjaa Vozel,F,171.0,22
48.0,127594,Eva Vrabcov-Nvltov,F,162.0,28
48.0,127594,Eva Vrabcov-Nvltov,F,162.0,30
80.0,127598,Martin Vrblk,M,175.0,31
51.0,127600,Marija Vraji,F,169.0,39
50.0,127674,Gaia Vuerich,F,165.0,22
91.0,127709,Marko Vukievi,M,185.0,21
58.0,127740,Nataliya Aleksandrovna Vyatkina,F,176.0,29
68.0,127754,Maksim Mikhaylovich Vylegzhanin,M,174.0,31
105.0,127759,Yevhen Valeriyovych Vynohradov,M,195.0,32
65.0,127784,Simon Wachira,M,170.0,32
54.0,127848,Laura Waem,F,160.0,18
,127933,Sunayna Wahi,F,,25
59.0,127981,Lennie Waite,F,172.0,30
90.0,128033,Keshorn Walcott,M,183.0,23
84.0,128145,"Christopher James ""Chris"" Walker-Hebborn",M,184.0,26
80.0,128156,"Daniel ""Dan"" Wallace",M,188.0,23
66.0,128263,Chavaughn Camarley Walsh,M,180.0,28
75.0,128272,Julian Jrummi Walsh,M,175.0,19
91.0,128281,Tahir Jelani Walsh,M,182.0,22
120.0,128283,"Tomas ""Tom"" Walsh",M,185.0,24
66.0,128366,Margaret Nyairera Wambui,F,,20
68.0,128369,Jeffrey Theodorus Wammes,M,170.0,29
55.0,128429,Wang Chunyu,F,175.0,21
72.0,128478,Wang Jianan,M,185.0,19
63.0,128558,Wang Shijia,F,174.0,22
74.0,128565,Wang Shun,M,191.0,22
67.0,128613,Wang Xueer,F,178.0,18
33.0,128618,Wang Yan,F,140.0,16
65.0,128637,Wang Yu,M,190.0,24
62.0,128646,Wang Zhen,M,180.0,24
55.0,128647,Wang Zhendong,M,180.0,25
105.0,128648,Wang Zheng,F,175.0,28
43.0,128674,Grace Wanjiru Njue,F,162.0,37
66.0,128717,Jared Ward,M,178.0,27
78.0,128755,Karsten Warholm,M,187.0,20
83.0,128773,Damian Warner,M,185.0,26
76.0,128883,Ippei Watanabe,M,193.0,19
60.0,128885,Kanako Watanabe,F,167.0,19
74.0,128945,Julien Watrin,M,185.0,24
60.0,128947,Aimee Watson,F,169.0,26
66.0,128956,Callum Watson,M,180.0,24
,128957,Caylee Watson,F,,21
57.0,128987,Sage Watson,F,180.0,22
71.0,129003,Marie Wattel,F,181.0,19
82.0,129082,Ameer Kenneth Webb,M,180.0,25
98.0,129138,Julian Weber,M,191.0,21
63.0,129148,Michelle Weber,F,166.0,19
57.0,129172,Brittany Webster,F,168.0,26
59.0,129231,"Alexis ""Lexi"" Weeks",F,168.0,19
86.0,129236,Ferry Weertman,M,189.0,24
72.0,129253,Benjamin Weger,M,180.0,24
58.0,129297,Wei Yongli,F,168.0,24
86.0,129302,Andrew Weibrecht,M,170.0,27
56.0,129333,Laura Elizabeth Weightman,F,172.0,25
44.0,129334,Lisa Jane Weightman,F,157.0,37
72.0,129372,Richard Weinberger,M,184.0,26
77.0,129402,Amanda Jo Weir (-Davis),F,188.0,30
130.0,129445,Lukas Weihaidinger,M,197.0,24
68.0,129476,Abbey Weitzeil,F,178.0,19
70.0,129499,Florian Wellbrock,M,185.0,18
52.0,129512,Eloise Wellings (Poppet-),F,172.0,33
,129619,Heidi Weng,F,163.0,22
63.0,129634,Alexandra Nathalie Wenk,F,180.0,21
47.0,129657,Jennifer Wenth,F,166.0,25
86.0,129677,Josef Wenzl,M,188.0,29
73.0,129744,Darrell Wesh,M,183.0,24
64.0,129795,Scott Westcott,M,179.0,40
64.0,129801,"Alexandra Valerie ""Alex"" Wester",F,180.0,22
94.0,129834,Magnus Westermann,M,194.0,21
54.0,129896,Lieke Wevers,F,167.0,24
46.0,129898,Sanne Wevers,F,156.0,24
56.0,130071,Max Antony Whitlock,M,167.0,23
69.0,130103,Laura Whittle (Kenney-),F,175.0,31
62.0,130110,Angela Patricia Whyte,F,170.0,36
86.0,130111,Annsert Whyte,M,188.0,28
63.0,130181,Heidi Widmer,F,175.0,22
57.0,130253,Dorothea Wierer,F,160.0,23
74.0,130255,Damian Matthias Armin Wierling,M,196.0,20
90.0,130284,Pawe Wiesioek,M,190.0,24
80.0,130296,Serafin Wiestner,M,185.0,23
60.0,130357,Emma Christina Wikn,F,167.0,24
66.0,130372,Emelie Sara Marianne Wikstrm,F,174.0,21
70.0,130420,Jacqueline Wiles,F,170.0,21
68.0,130442,Jordan Wilimovsky,M,175.0,22
64.0,130443,Katarzyna Maria Wilk,F,178.0,24
55.0,130566,Chrishuna Williams,F,160.0,23
63.0,130568,Christania Williams,F,165.0,21
73.0,130579,Delano Livingston Williams,M,180.0,22
60.0,130614,Jodie Alicia Williams,F,174.0,22
67.0,130623,Kendell Williams,F,178.0,21
62.0,130625,"Kimberly ""Kimmie"" Williams",F,178.0,27
67.0,130645,Michelle Williams (-Toro),F,175.0,25
65.0,130673,Shermaine Williams,F,176.0,26
59.0,130686,Tameka Williams,F,165.0,26
52.0,130692,Toni-Ann Natasha Williams,F,155.0,20
57.0,130707,Novlene Hilaire Williams-Mills,F,168.0,34
85.0,130728,Andrew Willis,M,188.0,25
68.0,130734,"Nicholas Ian ""Nick"" Willis",M,183.0,33
66.0,130741,Aimee Willmott,F,171.0,23
61.0,130774,Aje Wilson,F,173.0,22
,130836,Jamal Wilson,M,,27
61.0,130864,"Madison ""Madi"" Wilson",F,179.0,22
66.0,130872,Nickiesha Wilson,F,174.0,30
60.0,130874,Nile Wilson,M,166.0,20
70.0,130959,Dominik Windisch,M,180.0,24
74.0,130960,Markus Windisch,M,185.0,29
69.0,130981,Charlotte Wingfield,F,173.0,21
109.0,131006,Rudy Winkler,M,188.0,21
75.0,131031,"Christopher ""Chris"" Winter",M,188.0,30
67.0,131090,Barbara Wirth,F,170.0,24
63.0,131118,Toea Wisil,F,168.0,28
95.0,131193,Anita Wodarczyk,F,178.0,30
47.0,131204,Natasha Wodak,F,160.0,34
77.0,131238,Charlene Woitha,F,178.0,22
85.0,131246,Pawe Wojciechowski,M,190.0,27
84.0,131255,Wojciech Wojdak,M,186.0,21
64.0,131281,Dawit Wolde Arega,M,180.0,25
96.0,131324,Philipp Wolf,M,196.0,23
83.0,131406,Won Young-Jun,M,187.0,18
46.0,131456,Rose-Kaying Woo,F,145.0,16
70.0,131457,Woo Sang-Hyeok,M,187.0,20
75.0,131614,Kelsi Worrell,F,180.0,22
62.0,131682,Alex Wright,M,175.0,25
53.0,131820,Wu Shuijiao,F,161.0,25
72.0,131845,Wu Yuhang,M,178.0,19
71.0,131879,Harald Wurm,M,178.0,29
58.0,131924,Patrycja Wyciszkiewicz,F,173.0,22
66.0,131955,"Timothy ""Tim"" Wynter",M,188.0,20
75.0,131957,Filip Wypych,M,183.0,25
60.0,131996,Xia Lina,F,160.0,26
87.0,132022,Xie Wenjun,M,190.0,26
78.0,132027,Xie Zhenye,M,184.0,22
61.0,132033,Xin Xin,F,169.0,19
78.0,132065,Xu Jiayu,M,187.0,20
70.0,132080,Xu Wenlong,M,172.0,26
70.0,132087,Xu Xiaolong,M,185.0,23
75.0,132111,Xue Changrui,M,188.0,25
69.0,132177,Mohammad Anas Yahiya,M,177.0,21
60.0,132197,Irina Gennadyevnya Yakoltsevich (-Zhuk),F,166.0,23
70.0,132199,Dmytro Valeriyovych Yakovenko,M,192.0,23
65.0,132203,Yelena Dmitriyevna Yakovishina,F,170.0,21
70.0,132276,Ryota Yamagata,M,177.0,24
60.0,132287,Misaki Yamaguchi,F,165.0,26
70.0,132322,Seito Yamamoto,M,181.0,24
58.0,132340,Koji Yamamuro,M,159.0,27
69.0,132367,Kohei Yamashita,M,179.0,21
75.0,132423,Yan Zibei,M,190.0,20
63.0,132460,Enzo Diego Yez Jhonson,M,174.0,30
62.0,132611,Olena Oleksandrivna Yanovska,F,171.0,26
85.0,132622,Yao Jie,M,188.0,25
66.0,132637,"Jin Wei ""Timothee"" Yap",M,178.0,21
