tag,date,question_count,question_pct,unanswered_count,unanswered_pct
amazon-ebs,2016-10-19,267,2.11e-5,42,1.2e-5
amazon-cloudfront,2016-10-19,1399,1.1078e-4,534,1.52042e-4
ios8,2016-10-19,9494,7.51783e-4,3460,9.85143e-4
amazon-kinesis,2016-10-19,280,2.22e-5,116,3.3e-5
ios,2016-10-19,468336,0.037085187,153093,0.043589179
actionscript,2016-10-19,8905,7.05142e-4,2439,6.9444e-4
amazon-ec2,2016-10-19,14968,0.001185241,5259,0.001497361
amazon-cloudsearch,2016-10-19,233,1.85e-5,88,2.51e-5
amazon-lambda,2016-10-19,187,1.48e-5,68,1.94e-5
dropbox-api,2016-10-19,1685,1.33426e-4,673,1.91617e-4
amazon-mws,2016-10-19,385,3.05e-5,142,4.04e-5
amazon-elasticache,2016-10-19,269,2.13e-5,116,3.3e-5
amazon-glacier,2016-10-19,122,9.66e-6,33,9.4e-6
amazon-cloudformation,2016-10-19,642,5.08e-5,229,6.52e-5
paypal,2016-10-19,15743,0.001246603,7396,0.002105806
citrix,2016-10-19,501,3.97e-5,238,6.78e-5
amazon-rds,2016-10-19,1198,9.49e-5,431,1.22716e-4
stripe-payments,2016-10-19,2441,1.93289e-4,949,2.70199e-4
amazon-emr,2016-10-19,597,4.73e-5,268,7.63e-5
amazon,2016-10-19,3478,2.75405e-4,1349,3.84092e-4
amazon-route53,2016-10-19,530,4.2e-5,173,4.93e-5
amazon-ses,2016-10-19,519,4.11e-5,176,5.01e-5
amazon-s3,2016-10-19,15582,0.00123386,5984,0.001703785
amazon-vpc,2016-10-19,367,2.91e-5,114,3.25e-5
ios9,2016-10-19,4350,3.44455e-4,2012,5.72863e-4
google-spreadsheet,2016-10-19,9208,7.29133e-4,3869,0.001101593
amazon-swf,2016-10-19,173,1.37e-5,53,1.51e-5
cognos,2016-10-19,704,5.57e-5,301,8.57e-5
amazon-cloudfront,2016-10-18,1398,1.10853e-4,533,1.52087e-4
amazon-sqs,2016-10-18,889,7.05e-5,291,8.3e-5
android,2016-10-18,905953,0.071836823,336108,0.09590544
amazon-rds,2016-10-18,1195,9.48e-5,430,1.22697e-4
amazon-cloudsearch,2016-10-18,233,1.85e-5,89,2.54e-5
amazon-sns,2016-10-18,743,5.89e-5,343,9.79e-5
amazon-redshift,2016-10-18,1557,1.23461e-4,595,1.69778e-4
amazon-s3,2016-10-18,15548,0.001232869,5969,0.001703206
amazon-cloudformation,2016-10-18,637,5.05e-5,229,6.53e-5
amazon-route53,2016-10-18,528,4.19e-5,175,4.99e-5
amazon-ec2,2016-10-18,14934,0.001184182,5245,0.001496618
amazon-web-services,2016-10-18,32012,0.002538372,12037,0.003434663
amazon-dynamodb,2016-10-18,2833,2.24641e-4,1006,2.87054e-4
amazon-elb,2016-10-18,600,4.76e-5,198,5.65e-5
ios,2016-10-18,467583,0.037076737,152689,0.04356864
amazon,2016-10-18,3471,2.75231e-4,1348,3.84641e-4
google-spreadsheet,2016-10-18,9178,7.27762e-4,3854,0.001099705
amazon-emr,2016-10-18,597,4.73e-5,269,7.68e-5
amazon-cognito,2016-10-18,605,4.8e-5,204,5.82e-5
amazon-ses,2016-10-18,517,4.1e-5,175,4.99e-5
amazon-simpledb,2016-10-18,377,2.99e-5,76,2.17e-5
amazon-mws,2016-10-18,384,3.04e-5,142,4.05e-5
ios8,2016-10-18,9493,7.52742e-4,3462,9.87855e-4
amazon-vpc,2016-10-18,366,2.9e-5,114,3.25e-5
dropbox-api,2016-10-18,1680,1.33214e-4,670,1.91177e-4
amazon-cloudwatch,2016-10-18,361,2.86e-5,151,4.31e-5
osx,2016-10-18,71793,0.005692785,23043,0.006575142
stripe-payments,2016-10-18,2430,1.92684e-4,943,2.69074e-4
amazon-elastic-beanstalk,2016-10-18,301,2.39e-5,162,4.62e-5
dropbox,2016-10-18,2630,2.08543e-4,1000,2.85339e-4
amazon-kinesis,2016-10-18,280,2.22e-5,117,3.34e-5
amazon-ebs,2016-10-18,266,2.11e-5,42,1.2e-5
amazon-elasticache,2016-10-18,268,2.13e-5,115,3.28e-5
excel,2016-10-18,104498,0.008286082,36961,0.010546503
mongodb,2016-10-18,71179,0.005644061,23731,0.006771378
amazon-data-pipeline,2016-10-18,206,1.63e-5,93,2.65e-5
sql-server,2016-10-18,179807,0.014257644,41289,0.011781454
amazon-swf,2016-10-18,172,1.36e-5,52,1.48e-5
azure,2016-10-18,34810,0.002760229,11755,0.003354186
amazon-lambda,2016-10-18,185,1.47e-5,68,1.94e-5
windows,2016-10-18,101179,0.008022903,30169,0.008608459
amazon-rds-aurora,2016-10-18,72,5.71e-6,34,9.7e-6
amazon-ecs,2016-10-18,165,1.31e-5,65,1.85e-5
amazon-glacier,2016-10-18,122,9.67e-6,34,9.7e-6
paypal,2016-10-18,15726,0.001246979,7386,0.002107528
ios9,2016-10-18,4349,3.44851e-4,2012,5.74108e-4
actionscript-3,2016-10-18,40115,0.003180894,10987,0.003135054
actionscript,2016-10-18,8903,7.05958e-4,2437,6.95379e-4
citrix,2016-10-18,501,3.97e-5,238,6.79e-5
cognos,2016-10-18,703,5.57e-5,300,8.56e-5
osx,2016-10-17,71742,0.005692746,23012,0.006573646
amazon-mws,2016-10-17,383,3.04e-5,141,4.03e-5
amazon-route53,2016-10-17,525,4.17e-5,172,4.91e-5
amazon-ec2,2016-10-17,14919,0.001183826,5238,0.001496297
dropbox,2016-10-17,2630,2.0869e-4,1000,2.8566e-4
amazon,2016-10-17,3469,2.75266e-4,1347,3.84786e-4
amazon-rds-aurora,2016-10-17,72,5.71e-6,34,9.71e-6
amazon-cloudsearch,2016-10-17,233,1.85e-5,90,2.57e-5
windows,2016-10-17,101113,0.008023326,30138,0.008609246
stripe-payments,2016-10-17,2427,1.92582e-4,940,2.6852e-4
mongodb,2016-10-17,71110,0.005642571,23701,0.006770428
amazon-emr,2016-10-17,595,4.72e-5,267,7.63e-5
amazon-kinesis,2016-10-17,279,2.21e-5,116,3.31e-5
amazon-cloudformation,2016-10-17,634,5.03e-5,226,6.46e-5
amazon-lambda,2016-10-17,183,1.45e-5,67,1.91e-5
amazon-s3,2016-10-17,15537,0.001232865,5965,0.001703973
amazon-sns,2016-10-17,742,5.89e-5,342,9.77e-5
google-spreadsheet,2016-10-17,9171,7.2772e-4,3847,0.001098938
amazon-ses,2016-10-17,517,4.1e-5,176,5.03e-5
paypal,2016-10-17,15720,0.001247382,7387,0.002110172
ios8,2016-10-17,9492,7.53193e-4,3463,9.89247e-4
ios,2016-10-17,467234,0.037075146,152522,0.04356971
sql-server,2016-10-17,179676,0.014257308,41256,0.011785223
amazon-cloudwatch,2016-10-17,360,2.86e-5,151,4.31e-5
amazon-elasticache,2016-10-17,268,2.13e-5,115,3.29e-5
amazon-swf,2016-10-17,171,1.36e-5,51,1.46e-5
ios9,2016-10-17,4349,3.45094e-4,2013,5.75036e-4
amazon-ebs,2016-10-17,265,2.1e-5,42,1.2e-5
amazon-cognito,2016-10-17,604,4.79e-5,203,5.8e-5
amazon-ecs,2016-10-17,163,1.29e-5,63,1.8e-5
azure,2016-10-17,34771,0.00275908,11740,0.00335365
amazon-redshift,2016-10-17,1554,1.2331e-4,593,1.69398e-4
amazon-rds,2016-10-17,1194,9.47e-5,429,1.22549e-4
amazon-glacier,2016-10-17,122,9.68e-6,34,9.71e-6
actionscript,2016-10-17,8902,7.06376e-4,2436,6.95871e-4
amazon-elb,2016-10-17,599,4.75e-5,197,5.63e-5
amazon-dynamodb,2016-10-17,2829,2.24482e-4,1003,2.86519e-4
dropbox-api,2016-10-17,1679,1.33228e-4,669,1.91107e-4
excel,2016-10-17,104393,0.008283595,36908,0.01054317
amazon-web-services,2016-10-17,31969,0.002536747,12014,0.003431941
cognos,2016-10-17,702,5.57e-5,299,8.54e-5
android,2016-10-17,905334,0.071838364,335817,0.095929762
amazon-vpc,2016-10-17,365,2.9e-5,115,3.29e-5
amazon-elastic-beanstalk,2016-10-17,301,2.39e-5,162,4.63e-5
actionscript-3,2016-10-17,40108,0.003182579,10985,0.00313799
amazon-data-pipeline,2016-10-17,205,1.63e-5,92,2.63e-5
citrix,2016-10-17,502,3.98e-5,239,6.83e-5
amazon-simpledb,2016-10-17,377,2.99e-5,76,2.17e-5
amazon-cloudfront,2016-10-17,1394,1.10614e-4,529,1.51115e-4
amazon-sqs,2016-10-17,887,7.04e-5,290,8.28e-5
amazon-cognito,2016-10-16,602,4.78e-5,201,5.75e-5
amazon-glacier,2016-10-16,122,9.68e-6,34,9.72e-6
paypal,2016-10-16,15718,0.001247701,7388,0.002111675
osx,2016-10-16,71700,0.005691586,22986,0.006569987
amazon-mws,2016-10-16,383,3.04e-5,141,4.03e-5
actionscript-3,2016-10-16,40107,0.003183715,10988,0.003140651
dropbox-api,2016-10-16,1679,1.33279e-4,669,1.91216e-4
amazon-route53,2016-10-16,525,4.17e-5,172,4.92e-5
ios8,2016-10-16,9492,7.5348e-4,3463,9.89814e-4
ios,2016-10-16,467073,0.037076516,152441,0.043571539
amazon-cloudwatch,2016-10-16,360,2.86e-5,152,4.34e-5
android,2016-10-16,904971,0.071837012,335610,0.095925818
amazon-cloudfront,2016-10-16,1394,1.10656e-4,530,1.51488e-4
dropbox,2016-10-16,2629,2.08691e-4,999,2.85538e-4
amazon-vpc,2016-10-16,365,2.9e-5,115,3.29e-5
amazon-swf,2016-10-16,171,1.36e-5,51,1.46e-5
amazon-cloudsearch,2016-10-16,233,1.85e-5,90,2.57e-5
amazon-elb,2016-10-16,599,4.75e-5,197,5.63e-5
amazon-rds-aurora,2016-10-16,71,5.64e-6,33,9.43e-6
ios9,2016-10-16,4347,3.45067e-4,2012,5.75081e-4
amazon-ec2,2016-10-16,14911,0.001183643,5232,0.00149544
amazon-sqs,2016-10-16,887,7.04e-5,290,8.29e-5
windows,2016-10-16,101077,0.008023535,30124,0.008610195
amazon-kinesis,2016-10-16,279,2.21e-5,117,3.34e-5
mongodb,2016-10-16,71073,0.005641792,23690,0.006771173
amazon-emr,2016-10-16,594,4.72e-5,266,7.6e-5
amazon,2016-10-16,3469,2.75371e-4,1348,3.85293e-4
amazon-simpledb,2016-10-16,377,2.99e-5,76,2.17e-5
stripe-payments,2016-10-16,2425,1.92497e-4,940,2.68675e-4
citrix,2016-10-16,502,3.98e-5,239,6.83e-5
amazon-dynamodb,2016-10-16,2828,2.24488e-4,1003,2.86683e-4
actionscript,2016-10-16,8902,7.06646e-4,2436,6.96271e-4
amazon-cloudformation,2016-10-16,634,5.03e-5,226,6.46e-5
amazon-lambda,2016-10-16,182,1.44e-5,66,1.89e-5
azure,2016-10-16,34755,0.002758867,11733,0.003353589
amazon-ecs,2016-10-16,163,1.29e-5,63,1.8e-5
amazon-s3,2016-10-16,15532,0.001232938,5968,0.001705809
amazon-redshift,2016-10-16,1553,1.23278e-4,592,1.69209e-4
excel,2016-10-16,104365,0.00828454,36900,0.010546949
amazon-elasticache,2016-10-16,267,2.12e-5,114,3.26e-5
amazon-ebs,2016-10-16,265,2.1e-5,42,1.2e-5
amazon-sns,2016-10-16,742,5.89e-5,342,9.78e-5
amazon-rds,2016-10-16,1193,9.47e-5,428,1.22333e-4
amazon-ses,2016-10-16,516,4.1e-5,175,5e-5
google-spreadsheet,2016-10-16,9160,7.27125e-4,3840,0.001097569
amazon-web-services,2016-10-16,31956,0.002536684,12013,0.003433624
amazon-elastic-beanstalk,2016-10-16,301,2.39e-5,162,4.63e-5
cognos,2016-10-16,702,5.57e-5,299,8.55e-5
sql-server,2016-10-16,179620,0.014258312,41243,0.011788285
amazon-data-pipeline,2016-10-16,205,1.63e-5,92,2.63e-5
amazon-elasticache,2016-10-15,267,2.12e-5,114,3.26e-5
amazon-ebs,2016-10-15,265,2.1e-5,42,1.2e-5
amazon-glacier,2016-10-15,122,9.69e-6,34,9.72e-6
cognos,2016-10-15,702,5.57e-5,299,8.55e-5
android,2016-10-15,904858,0.071837223,335562,0.095928989
amazon-kinesis,2016-10-15,279,2.22e-5,117,3.34e-5
amazon-sns,2016-10-15,742,5.89e-5,342,9.78e-5
google-spreadsheet,2016-10-15,9148,7.26265e-4,3833,0.001095761
amazon-cognito,2016-10-15,600,4.76e-5,199,5.69e-5
amazon,2016-10-15,3469,2.75407e-4,1348,3.85362e-4
ios,2016-10-15,467018,0.037076929,152428,0.043575645
amazon-swf,2016-10-15,171,1.36e-5,51,1.46e-5
ios9,2016-10-15,4347,3.45112e-4,2012,5.75184e-4
amazon-redshift,2016-10-15,1553,1.23294e-4,592,1.69239e-4
amazon-ecs,2016-10-15,166,1.32e-5,65,1.86e-5
amazon-elb,2016-10-15,599,4.76e-5,197,5.63e-5
amazon-dynamodb,2016-10-15,2827,2.24438e-4,1003,2.86734e-4
amazon-web-services,2016-10-15,31953,0.002536773,12011,0.003433664
amazon-vpc,2016-10-15,365,2.9e-5,115,3.29e-5
amazon-data-pipeline,2016-10-15,205,1.63e-5,92,2.63e-5
actionscript-3,2016-10-15,40106,0.003184046,10987,0.003140926
amazon-cloudfront,2016-10-15,1394,1.10671e-4,530,1.51515e-4
amazon-sqs,2016-10-15,887,7.04e-5,290,8.29e-5
amazon-simpledb,2016-10-15,377,2.99e-5,76,2.17e-5
amazon-mws,2016-10-15,383,3.04e-5,142,4.06e-5
amazon-route53,2016-10-15,525,4.17e-5,172,4.92e-5
stripe-payments,2016-10-15,2425,1.92521e-4,940,2.68721e-4
dropbox,2016-10-15,2628,2.08637e-4,999,2.85587e-4
amazon-ec2,2016-10-15,14908,0.001183557,5230,0.001495135
amazon-rds-aurora,2016-10-15,71,5.64e-6,33,9.43e-6
mongodb,2016-10-15,71062,0.005641619,23687,0.006771475
amazon-emr,2016-10-15,594,4.72e-5,266,7.6e-5
amazon-s3,2016-10-15,15532,0.001233097,5970,0.001706683
amazon-lambda,2016-10-15,182,1.44e-5,66,1.89e-5
citrix,2016-10-15,502,3.99e-5,239,6.83e-5
amazon-cloudformation,2016-10-15,634,5.03e-5,226,6.46e-5
windows,2016-10-15,101068,0.008023848,30118,0.008609999
amazon-cloudsearch,2016-10-15,232,1.84e-5,89,2.54e-5
osx,2016-10-15,71684,0.00569105,22979,0.006569165
amazon-elastic-beanstalk,2016-10-15,301,2.39e-5,162,4.63e-5
dropbox-api,2016-10-15,1678,1.33217e-4,668,1.90963e-4
amazon-rds,2016-10-15,1193,9.47e-5,428,1.22355e-4
ios8,2016-10-15,9493,7.53657e-4,3463,9.89992e-4
amazon-cloudwatch,2016-10-15,360,2.86e-5,152,4.35e-5
amazon-ses,2016-10-15,516,4.1e-5,175,5e-5
excel,2016-10-15,104353,0.008284646,36894,0.010547091
sql-server,2016-10-15,179607,0.014259105,41241,0.011789792
paypal,2016-10-15,15714,0.001247541,7384,0.0021109
azure,2016-10-15,34745,0.002758424,11725,0.003351884
actionscript,2016-10-15,8901,7.06657e-4,2435,6.9611e-4
actionscript-3,2016-10-14,40103,0.003183187,10993,0.003137502
sql-server,2016-10-14,179580,0.014254158,41262,0.011776529
amazon-elastic-beanstalk,2016-10-14,301,2.39e-5,163,4.65e-5
amazon-data-pipeline,2016-10-14,203,1.61e-5,90,2.57e-5
amazon-vpc,2016-10-14,365,2.9e-5,116,3.31e-5
android,2016-10-14,905279,0.071856556,336163,0.095943939
amazon-web-services,2016-10-14,31964,0.002537151,12042,0.003436897
cognos,2016-10-14,702,5.57e-5,299,8.53e-5
amazon-dynamodb,2016-10-14,2824,2.24156e-4,1000,2.85409e-4
amazon-elb,2016-10-14,599,4.75e-5,197,5.62e-5
amazon-glacier,2016-10-14,122,9.68e-6,34,9.7e-6
amazon-rds,2016-10-14,1195,9.49e-5,432,1.23297e-4
amazon-ecs,2016-10-14,165,1.31e-5,64,1.83e-5
amazon-redshift,2016-10-14,1551,1.23111e-4,591,1.68677e-4
amazon-ebs,2016-10-14,265,2.1e-5,42,1.2e-5
ios8,2016-10-14,9501,7.54145e-4,3472,9.90942e-4
ios9,2016-10-14,4383,3.47902e-4,2047,5.84234e-4
amazon-swf,2016-10-14,171,1.36e-5,51,1.46e-5
amazon,2016-10-14,3468,2.75273e-4,1348,3.84732e-4
amazon-cloudwatch,2016-10-14,360,2.86e-5,152,4.34e-5
paypal,2016-10-14,15725,0.00124817,7399,0.002111731
ios,2016-10-14,467174,0.037082113,152700,0.0435821
azure,2016-10-14,34758,0.002758913,11750,0.003353542
amazon-ses,2016-10-14,517,4.1e-5,176,5.02e-5
amazon-elasticache,2016-10-14,267,2.12e-5,114,3.25e-5
amazon-cognito,2016-10-14,598,4.75e-5,198,5.65e-5
google-spreadsheet,2016-10-14,9148,7.26123e-4,3841,0.001096256
amazon-sns,2016-10-14,742,5.89e-5,344,9.82e-5
stripe-payments,2016-10-14,2430,1.9288e-4,947,2.70278e-4
actionscript,2016-10-14,8904,7.06757e-4,2438,6.95827e-4
amazon-s3,2016-10-14,15539,0.001233412,5985,0.001708174
citrix,2016-10-14,506,4.02e-5,244,6.96e-5
amazon-lambda,2016-10-14,181,1.44e-5,65,1.86e-5
dropbox-api,2016-10-14,1677,1.33111e-4,667,1.90365e-4
amazon-rds-aurora,2016-10-14,71,5.64e-6,33,9.42e-6
amazon-emr,2016-10-14,592,4.7e-5,264,7.53e-5
amazon-cloudformation,2016-10-14,634,5.03e-5,226,6.45e-5
amazon-ec2,2016-10-14,14906,0.001183168,5238,0.001494973
windows,2016-10-14,101118,0.008026239,30182,0.008614202
mongodb,2016-10-14,71074,0.005641452,23728,0.006772082
dropbox,2016-10-14,2627,2.08516e-4,998,2.84834e-4
amazon-cloudsearch,2016-10-14,232,1.84e-5,89,2.54e-5
amazon-route53,2016-10-14,525,4.17e-5,172,4.91e-5
excel,2016-10-14,104421,0.008288416,36992,0.010557831
amazon-mws,2016-10-14,382,3.03e-5,141,4.02e-5
osx,2016-10-14,71719,0.005692723,23033,0.00657384
amazon-simpledb,2016-10-14,377,2.99e-5,76,2.17e-5
amazon-sqs,2016-10-14,889,7.06e-5,292,8.33e-5
amazon-cloudfront,2016-10-14,1391,1.10411e-4,527,1.50411e-4
amazon-kinesis,2016-10-14,278,2.21e-5,116,3.31e-5
dropbox-api,2016-10-13,1675,1.33023e-4,666,1.90233e-4
sql-server,2016-10-13,179486,0.014254242,41221,0.011774307
amazon-elasticache,2016-10-13,267,2.12e-5,114,3.26e-5
google-spreadsheet,2016-10-13,9143,7.26111e-4,3840,0.001096857
ios,2016-10-13,466933,0.037082587,152608,0.043591101
amazon-swf,2016-10-13,171,1.36e-5,51,1.46e-5
ios9,2016-10-13,4380,3.47848e-4,2044,5.8385e-4
amazon-elb,2016-10-13,599,4.76e-5,197,5.63e-5
amazon-dynamodb,2016-10-13,2820,2.23957e-4,998,2.8507e-4
amazon-web-services,2016-10-13,31930,0.002535796,12028,0.00343569
actionscript-3,2016-10-13,40099,0.003184556,10991,0.00313948
amazon-cloudfront,2016-10-13,1391,1.10469e-4,527,1.50533e-4
amazon-sqs,2016-10-13,889,7.06e-5,292,8.34e-5
amazon-mws,2016-10-13,382,3.03e-5,141,4.03e-5
amazon-route53,2016-10-13,525,4.17e-5,173,4.94e-5
amazon-ec2,2016-10-13,14889,0.001182445,5228,0.001493331
amazon-emr,2016-10-13,591,4.69e-5,263,7.51e-5
amazon-lambda,2016-10-13,181,1.44e-5,65,1.86e-5
osx,2016-10-13,71682,0.005692795,23020,0.006575454
amazon-elastic-beanstalk,2016-10-13,301,2.39e-5,163,4.66e-5
amazon-ses,2016-10-13,517,4.11e-5,176,5.03e-5
azure,2016-10-13,34739,0.002758866,11746,0.003355104
paypal,2016-10-13,15715,0.001248038,7394,0.002112007
amazon-glacier,2016-10-13,122,9.69e-6,34,9.71e-6
cognos,2016-10-13,701,5.57e-5,299,8.54e-5
android,2016-10-13,904760,0.071853465,335903,0.095947312
amazon-ebs,2016-10-13,265,2.1e-5,42,1.2e-5
actionscript,2016-10-13,8902,7.06973e-4,2437,6.96107e-4
excel,2016-10-13,104334,0.008285894,36956,0.010556058
amazon-cloudwatch,2016-10-13,360,2.86e-5,152,4.34e-5
ios8,2016-10-13,9502,7.54624e-4,3473,9.92031e-4
amazon-rds,2016-10-13,1193,9.47e-5,432,1.23397e-4
amazon-cloudsearch,2016-10-13,232,1.84e-5,89,2.54e-5
amazon-cloudformation,2016-10-13,634,5.04e-5,227,6.48e-5
windows,2016-10-13,101072,0.008026837,30164,0.008616001
amazon-s3,2016-10-13,15519,0.001232478,5973,0.001706135
mongodb,2016-10-13,71022,0.005640323,23703,0.006770425
dropbox,2016-10-13,2623,2.0831e-4,994,2.83922e-4
amazon-simpledb,2016-10-13,377,2.99e-5,76,2.17e-5
amazon-vpc,2016-10-13,364,2.89e-5,115,3.28e-5
amazon-redshift,2016-10-13,1548,1.22938e-4,588,1.67957e-4
amazon,2016-10-13,3466,2.7526e-4,1346,3.84473e-4
amazon-sns,2016-10-13,742,5.89e-5,345,9.85e-5
citrix,2016-10-13,506,4.02e-5,244,6.97e-5
amazon-rds-aurora,2016-10-13,70,5.56e-6,32,9.14e-6
amazon-data-pipeline,2016-10-13,202,1.6e-5,89,2.54e-5
stripe-payments,2016-10-13,2427,1.92744e-4,945,2.69926e-4
amazon-ecs,2016-10-13,165,1.31e-5,64,1.83e-5
amazon-cognito,2016-10-13,598,4.75e-5,198,5.66e-5
amazon-kinesis,2016-10-13,278,2.21e-5,117,3.34e-5
actionscript-3,2016-10-12,40093,0.003186219,10989,0.003142292
amazon-ecs,2016-10-12,165,1.31e-5,64,1.83e-5
amazon-vpc,2016-10-12,364,2.89e-5,116,3.32e-5
amazon-web-services,2016-10-12,31887,0.002534082,12008,0.003433674
ios,2016-10-12,466633,0.037083675,152470,0.043598645
paypal,2016-10-12,15701,0.001247763,7384,0.002111429
amazon-dynamodb,2016-10-12,2818,2.23948e-4,1001,2.86235e-4
amazon-cloudwatch,2016-10-12,359,2.85e-5,153,4.38e-5
amazon-swf,2016-10-12,171,1.36e-5,51,1.46e-5
amazon-elb,2016-10-12,598,4.75e-5,196,5.6e-5
ios9,2016-10-12,4380,3.48082e-4,2044,5.84479e-4
ios8,2016-10-12,9501,7.55051e-4,3474,9.93387e-4
amazon-simpledb,2016-10-12,377,3e-5,76,2.17e-5
amazon,2016-10-12,3464,2.75286e-4,1346,3.84887e-4
amazon-redshift,2016-10-12,1549,1.231e-4,590,1.6871e-4
amazon-glacier,2016-10-12,122,9.7e-6,34,9.72e-6
amazon-rds,2016-10-12,1193,9.48e-5,432,1.2353e-4
citrix,2016-10-12,506,4.02e-5,244,6.98e-5
amazon-ebs,2016-10-12,265,2.11e-5,42,1.2e-5
cognos,2016-10-12,701,5.57e-5,299,8.55e-5
android,2016-10-12,904164,0.071854346,335617,0.095968827
amazon-elasticache,2016-10-12,266,2.11e-5,113,3.23e-5
amazon-elastic-beanstalk,2016-10-12,301,2.39e-5,163,4.66e-5
osx,2016-10-12,71643,0.005693521,22991,0.00657425
excel,2016-10-12,104217,0.00828217,36889,0.010548292
amazon-kinesis,2016-10-12,278,2.21e-5,117,3.35e-5
amazon-ses,2016-10-12,517,4.11e-5,176,5.03e-5
amazon-cloudsearch,2016-10-12,232,1.84e-5,89,2.54e-5
amazon-rds-aurora,2016-10-12,69,5.48e-6,31,8.86e-6
amazon-cloudformation,2016-10-12,634,5.04e-5,228,6.52e-5
windows,2016-10-12,101005,0.008026911,30129,0.008615291
dropbox-api,2016-10-12,1675,1.33112e-4,665,1.90155e-4
amazon-lambda,2016-10-12,181,1.44e-5,66,1.89e-5
actionscript,2016-10-12,8902,7.07448e-4,2437,6.96858e-4
amazon-s3,2016-10-12,15510,0.00123259,5976,0.001708831
amazon-emr,2016-10-12,590,4.69e-5,263,7.52e-5
amazon-ec2,2016-10-12,14863,0.001181173,5210,0.001489794
amazon-sns,2016-10-12,740,5.88e-5,345,9.87e-5
stripe-payments,2016-10-12,2428,1.92953e-4,946,2.70506e-4
azure,2016-10-12,34704,0.00275794,11746,0.003358728
mongodb,2016-10-12,70946,0.005638088,23673,0.006769236
sql-server,2016-10-12,179339,0.014252147,41156,0.01176843
dropbox,2016-10-12,2622,2.08371e-4,993,2.83946e-4
google-spreadsheet,2016-10-12,9124,7.25088e-4,3828,0.001094606
amazon-route53,2016-10-12,525,4.17e-5,173,4.95e-5
amazon-mws,2016-10-12,382,3.04e-5,141,4.03e-5
amazon-cognito,2016-10-12,596,4.74e-5,196,5.6e-5
amazon-sqs,2016-10-12,889,7.06e-5,292,8.35e-5
amazon-cloudfront,2016-10-12,1388,1.10305e-4,526,1.50409e-4
amazon-data-pipeline,2016-10-12,202,1.61e-5,89,2.54e-5
amazon-data-pipeline,2016-10-10,202,1.61e-5,92,2.64e-5
excel,2016-10-10,103923,0.008274361,36750,0.010538227
actionscript-3,2016-10-10,40081,0.003191261,10982,0.003149135
amazon-mws,2016-10-10,382,3.04e-5,142,4.07e-5
amazon-ecs,2016-10-10,162,1.29e-5,63,1.81e-5
amazon-kinesis,2016-10-10,276,2.2e-5,115,3.3e-5
amazon-emr,2016-10-10,589,4.69e-5,263,7.54e-5
amazon-vpc,2016-10-10,361,2.87e-5,113,3.24e-5
amazon-ec2,2016-10-10,14820,0.001179973,5188,0.001487681
ios,2016-10-10,465730,0.037081574,152109,0.04361791
amazon-web-services,2016-10-10,31774,0.002529855,11951,0.003427001
amazon-rds-aurora,2016-10-10,69,5.49e-6,31,8.89e-6
azure,2016-10-10,34603,0.002755093,11718,0.003360184
amazon-cloudwatch,2016-10-10,356,2.83e-5,151,4.33e-5
amazon-dynamodb,2016-10-10,2808,2.23574e-4,1000,2.86755e-4
amazon-sns,2016-10-10,735,5.85e-5,342,9.81e-5
amazon-cloudsearch,2016-10-10,231,1.84e-5,88,2.52e-5
amazon-swf,2016-10-10,169,1.35e-5,49,1.41e-5
ios9,2016-10-10,4375,0.00034833900000000003,2041,5.85265e-4
google-spreadsheet,2016-10-10,9093,7.23986e-4,3815,0.00109397
amazon-elb,2016-10-10,595,4.74e-5,193,5.53e-5
paypal,2016-10-10,15675,0.001248044,7361,0.002110797
amazon-route53,2016-10-10,524,4.17e-5,172,4.93e-5
amazon-cloudformation,2016-10-10,630,5.02e-5,227,6.51e-5
mongodb,2016-10-10,70726,0.005631188,23553,0.006753864
actionscript,2016-10-10,8899,7.08541e-4,2439,6.99394e-4
ios8,2016-10-10,9500,7.56393e-4,3477,9.97045e-4
windows,2016-10-10,100796,0.008025386,30028,0.008610658
amazon,2016-10-10,3459,2.75407e-4,1344,3.85398e-4
amazon-lambda,2016-10-10,179,1.43e-5,65,1.86e-5
amazon-simpledb,2016-10-10,377,3e-5,77,2.21e-5
amazon-redshift,2016-10-10,1541,1.22695e-4,585,1.67751e-4
amazon-glacier,2016-10-10,122,9.71e-6,34,9.75e-6
dropbox,2016-10-10,2614,2.08126e-4,987,2.83024e-4
dropbox-api,2016-10-10,1668,1.32806e-4,662,1.8983e-4
amazon-rds,2016-10-10,1191,9.48e-5,432,1.23878e-4
amazon-cognito,2016-10-10,591,4.71e-5,196,5.62e-5
sql-server,2016-10-10,178977,0.014250164,41026,0.011764382
amazon-ses,2016-10-10,516,4.11e-5,177,5.08e-5
amazon-ebs,2016-10-10,265,2.11e-5,42,1.2e-5
citrix,2016-10-10,505,4.02e-5,243,6.97e-5
cognos,2016-10-10,700,5.57e-5,298,8.55e-5
amazon-sqs,2016-10-10,887,7.06e-5,290,8.32e-5
android,2016-10-10,902567,0.07186253,334837,0.096016143
amazon-elastic-beanstalk,2016-10-10,300,2.39e-5,163,4.67e-5
amazon-cloudfront,2016-10-10,1383,1.10115e-4,521,1.49399e-4
stripe-payments,2016-10-10,2419,1.926e-4,940,2.69547e-4
amazon-s3,2016-10-10,15469,0.001231646,5960,0.001709057
