name,city,state,zipcode,country,cuisines,pickup_enabled,delivery_enabled,weighted_rating_value,aggregated_rating_count
More Taters Please,Windsor,ON,N8W,CA,"Ailes, American, Américain, Burgers, Canadian, Canadien, Catering, Chicken, Comfort Food, Dessert, Desserts, Dîner, Fall Food Moments, Family Meals, Fast Food, Food & Drinks, Hamburgers, Healthy, Lunch, Nourriture Et Boissons, Offers, Offres, Pitas, Poulet, Prêt-À-Manger, Pub Food, Santé, Saveurs D’Automne, Souper, Southwestern, Sud-Ouest Américain, Traiteur, Vegetarian, Végétarien, Wings",TRUE,TRUE,4.2,38
George Webb,Waukesha,WI,53188,US,"American, Breakfast, Breakfast And Brunch, Burgers, Diner, Hamburgers, Sandwiches, Snacks",TRUE,TRUE,4.1,60
Pho Your Choice,Spartanburg,SC,29301,US,"Noodles, Salads, Soup",TRUE,TRUE,5.0,47
Zesty - Shawarma & Halal Grill,Burlington,ON,L7M,CA,"10th Anniversary, 10ᵉ Anniversaire, Arabian, Ben & Jerry's, Burgers, Canadian, Canadien, Donair, Fall Food Moments, Family Meals, Halal, Hamburgers, Mediterranean, Middle Eastern, Moyen-Oriental, Méditerranéen, Offers, Offres, Pitas, Saveurs D’Automne",TRUE,TRUE,4.6,28
Petro-Canada,St. Albert,AB,T8N,CA,"Café/Thé, Coffee/Tea, Convenience, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Grocery, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.7,1
La Estancia Restaurant,Hyattsville,MD,20784,US,"Latin American, Mexican, Tacos",TRUE,TRUE,3.4,20
Bubba Gump Shrimp Co,Biloxi,MS,39530,US,"American, Breakfast, Burger, Cajun/Creole, Chicken, Desserts, Gluten-Free, Pasta, Salad, Salads, Sandwiches, Seafood, Seafood, Soup, Southern, Steakhouse",TRUE,TRUE,3.0,63
McDonald's,Ithaca,NY,14850,US,"American, Bakery, Breakfast, Burger, Burgers, Cafe, Cheeseburger, Chicken, Coffee, Coffee And Tea, Dinner, Fast Food, Hamburger, Hamburgers, Ice Cream, Kids Menu, Lunch, Sandwiches",FALSE,TRUE,3.7,400
Papa Johns Pizza,Immokalee,FL,34142,US,"American, Chicken, Comfort Food, Desserts, Family Friendly, Fast Food, Italian, Pizza, Sandwich, Wings",TRUE,TRUE,3.7,32
Steam Up (Broadway) (Broadway Ave),New York,NY,10019,US,"Asian, Chinese, Dim Sum",FALSE,TRUE,2.0,244
Thai Ginger,Lowell,AR,72745,US,"Asian, Chinese, Noodles, Soup, Thai",TRUE,TRUE,4.5,65
Movado's Grille,Regina,SK,S4R 8R2,CA,"American, Burgers, Canadian, Canadien, Chicken, Poulet, Sandwiches, Sandwiches & Subs, Sandwichs Et Sous-Marins",TRUE,TRUE,3.6,1
Montana's Bbq & Bar,Saskatoon,SK,S7M 1L2,CA,"American, Barbecue, Bbq, Bistro, Burgers, Chicken, Diner, Hamburgers, Offers, Offres, Pepsi, Poulet, Pub Food, Souper, Steakhouse",TRUE,TRUE,4.6,19
Petro-Canada,St. Albert,AB,T8N3P8,CA,"Café/Thé, Coffee/Tea, Convenience, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Grocery, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.0,1
Mazorka Street Corn,San Antonio,TX,78207,US,"American, Burritos, Comfort Food, Healthy, Mexican, Nachos, Sandwiches, Snacks, Street Food, Tacos",TRUE,TRUE,2.3,3
Badass Steakhouse Burgers,Montclair,CA,91763,US,"American, Burgers, Dinner, Hamburgers, Sandwiches",TRUE,TRUE,2.7,15
Pardon My Cheesesteak - 955 Lawrenceville Suwanee Road,Lawrenceville,GA,30043,US,"American, Desserts, Sandwich",FALSE,TRUE,2.8,16
Era 67,Orillia,ON,L3V 3A8,CA,"American, Américain, Canadian, Canadien, Chicken, Fait-Maison, Homemade, Poulet, Salads, Seafood",TRUE,TRUE,4.2,1
A Corner Cafe,Markham,ON,L3R 1N1,CA,"Allergy Friendly, American, Breakfast & Brunch, Breakfast &Amp; Brunch, Fast Food, Offers, Offres",TRUE,TRUE,4.5,62
Just Wing It,Antioch,CA,94509,US,"Alcohol, American, Chicken, Chicken Wings, Wings",TRUE,TRUE,2.7,29
Era 67,Orillia,ON,L3V 3A8,CA,"American, Américain, Canadian, Canadien, Chicken, Fait-Maison, Homemade, Poulet, Salads, Seafood",TRUE,TRUE,4.2,1
Thrilled Cheese,Virginia Beach,VA,23462,US,"Comfort Food, New American, Sandwich",TRUE,TRUE,3.1,13
Hibachi Ko Santa Monica,Santa Monica,CA,90401,US,"Alcohol, Asian, Asian Fusion, Beer to go, Bowls, Chicken, Craft Cocktails, Dinner, Family Meals, Fried Rice, Hibachi, Japanese, Lunch, Ramen, Ramen Noodles, Rice, Rice Bowl, Salad, Salads, Shareables, Side Vegetables, Soup, Sushi, Wine",TRUE,TRUE,2.7,11
MrBeast Burger,Plainfield,IL,60585,US,"American, Burgers, Chicken, Desserts, Sandwiches",TRUE,TRUE,3.7,27
Cindy B Goods,Gainesville,FL,32601,US,"American, Bakery, Bowls, Calzones, Chicken, Coffee, Comfort Food, Desserts, Italian, Pasta, Pastry, Salad, Salads, Sandwiches, Soup, Southern, Specialty",TRUE,TRUE,3.0,2
Cupid's Wings,Jersey City,NJ,7306,US,"Alcohol, American, Chicken, Chicken Tenders, Chicken Wings, Comfort Food, Fast Food, Fried Chicken, Sandwiches, Wings",TRUE,TRUE,2.9,75
Petro-Canada,Red Deer,AB,T4N,CA,"Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Pepsi, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe",TRUE,TRUE,4.7,1
Pomodoro Pizza & More,Brandon,FL,33511,US,"Appetizers & Sides, Baked Pasta, Beverages, Calzone & Stromboli, Chicken, Cold Subs, Desserts, Family Friendly, Group Friendly, Hot Subs, Italian, Lunch Specials, Pasta, Pizza, Salads, Seafood, Season Special, Specialty Pizza, Take Out Specials",TRUE,TRUE,4.9,1325
Elyo Shawarma,Gatineau,QC,J8T 5T7,CA,"Arabian, Beau, Bon, Local, Bistro, Chicken, Diner, Donair, Dîner, European, Européen, Family Meals, Food & Drinks, Grec, Greek, International, Local Goods, Lunch, Mediterranean, Middle Eastern, Moyen-Oriental, Méditerranéen, Nourriture Et Boissons, Pitas, Poulet, Repas Familial, Sandwiches & Subs, Sandwichs Et Sous-Marins, Vegetarian, Végétarien",TRUE,TRUE,4.6,24
Starbucks,Reno,NV,89511,US,"Bakery, Breakfast And Brunch, Cafe, Coffee &Amp; Tea, Cold Coffees, Cold Drinks, Frappuccino Blended Beverages, Frappuccino® Blended Beverages, Hot Breakfast, Hot Coffees, Hot Drinks, Hot Teas, Iced Teas, Lunch, Snacks & Sweets, VIA Instant, VIA® Instant, Whole Bean",FALSE,TRUE,4.5,52
Burger King,Sparks,NV,89441,US,"American, Burger, Dessert, Dinner, Family Meals, Fast Food, Hamburgers, Lunch, Sandwiches",TRUE,TRUE,3.4,75
Petro-Canada,Chestermere,AB,T1X,CA,"Café/Thé, Coffee/Tea, Convenience, Crème Glacée, Crèmerie, Dessert, Desserts, Dépanneur, Everyday Essentials, Food & Drinks, Grocery, Home & Personal Care, Home &Amp; Personal Care, Ice Cream, Ice Cream & Frozen Treats, Nestle 4 Pour 2, Nestle Buy 2 Get 2, New, Nourriture Et Boissons, Nouveau, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.1,1
Firebelly Wings,Fort Wayne,IN,46808,US,"American, Chicken, Comfort Food, Dinner, Fast Food, Late Night, Lunch, Soul Food, Wings",TRUE,TRUE,2.8,34
Diggers Catch Seafood,East Providence,RI,2914,US,"American, Bowls, Seafood, Soup, Southern",TRUE,TRUE,2.9,42
Starbucks,Indianapolis,IN,46278,US,"Bakery, Breakfast And Brunch, Cafe, Coffee &Amp; Tea, Cold Coffees, Cold Drinks, Frappuccino Blended Beverages, Frappuccino® Blended Beverages, Hot Breakfast, Hot Coffees, Hot Drinks, Hot Teas, Iced Teas, Lunch, Snacks & Sweets, VIA Instant, VIA® Instant, Whole Bean",FALSE,TRUE,4.1,22
Panda House,Manalapan Township,NJ,7726,US,"Asian, Chicken, Chinese, Dinner, Lunch, Lunch Specials, Noodles, Seafood, Soup, Thai",TRUE,TRUE,4.1,20
3 Brothers Shawarma & Poutine,Gatineau,QC,J8X,CA,"Ailes, American, Bistro, Burgers, Canadian, Canadien, Chicken, Dessert, Desserts, Diner, Donair, Dîner, European, Européen, Fast Food, Food & Drinks, Hamburgers, Healthy, Italian, Italien, Lunch, Mediterranean, Middle Eastern, Moyen-Oriental, Méditerranéen, Nourriture Et Boissons, Pasta, Pitas, Poulet, Prêt-À-Manger, Pâtes, Sandwiches, Sandwiches & Subs, Sandwichs Et Sous-Marins, Santé, Vegetarian, Végétarien, Wings",TRUE,TRUE,4.3,52
Petro-Canada,London,ON,N6E,CA,"Ben & Jerry's, Convenience, Cool Treats, Dépanneur, Everyday Essentials, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Hot Deal Summer, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, New, Nouveau, Offers, Offres, Pepsi, Promos D'été, Snacks",TRUE,TRUE,3.6,1
Hokulia Shave Ice,Prosper,TX,75078,US,Shaved Ice,FALSE,TRUE,2.0,1
Seoul Mate Korean Burgers,Jersey City,NJ,7302,US,"Asian, Burgers, Korean, Wings",TRUE,TRUE,2.9,53
Empire Chef,Aurora,ON,L4G 1N2,CA,"Ailes, Asian, Asian Fusion, Asiatique, Beau, Bon, Local, Chicken, Chinese, Chinois, Dîner, Family Meals, Fruits De Mer, International, Local Goods, Lunch, Noodle Shop, Nouilles, Poulet, Seafood, Vegetarian, Végétarien, Wings",TRUE,TRUE,4.7,1
A&W,Richmond,BC,V6X 4C4,CA,"American, Breakfast & Brunch, Breakfast &Amp; Brunch, Breakfast And Brunch, Burgers, Canadian, Canadien, Chicken, Déjeuner Et Brunch, Fast Food, Hamburgers, Locally Sourced, Poulet, Prêt-À-Manger, Sandwiches & Subs, Sandwichs Et Sous-Marins, Source Locale",TRUE,TRUE,4.4,20
Red Zone Shawarma,Oakland,CA,94607,US,"Dessert, Halal, Salads, Sandwiches, Shawarma, Wraps",TRUE,TRUE,3.1,8
Teuscher Chocolates Of Switzerland,Beverly Hills,CA,90210,US,"Candy, Chocolates, Dessert, Must Try, Snacks",TRUE,TRUE,3.6,5
Applebee's,Bradenton,FL,34208,US,"American, Burgers, Comfort Food, Family Friendly, Healthy, Pasta, Salads, Sandwiches, Steak, Wings",TRUE,TRUE,4.3,54
Sushi Banh Mi Et Poke Ville,Montréal,QC,H2J 1Z5,CA,"Asian, Asiatique, Canadian, Canadien, Chicken, Dessert, Desserts, Fall Food Moments, Fruits De Mer, Group Friendly, International, Japanese, Japonais, Offers, Offres, Poke, Poulet, Sandwich, Saveurs D’Automne, Seafood, Sushi, Sushis, Vegan, Vegan Friendly, Vegetarian, Végétalien, Végétarien",FALSE,TRUE,4.8,94
Starbucks,Sarnia,ON,N7V 2N6,CA,"Bakery, Breakfast &Amp; Brunch, Breakfast And Brunch, Cafe, Cold Coffees, Cold Drinks, Frappuccino Blended Beverages, Frappuccino® Blended Beverages, Hot Breakfast, Hot Coffees, Hot Drinks, Hot Teas, Iced Teas, Lunch, Snacks & Sweets, VIA Instant, VIA® Instant, Whole Bean",FALSE,TRUE,4.6,37
Wendy's,Overland Park,KS,66211,US,"American, Burgers, Fast Food",TRUE,TRUE,3.6,27
Bean House,Richmond Hill,ON,L4B 3Z1,CA,"Alcohol, Asian, Asian Fusion, Chinese, Dessert, Desserts, Noodles, Vegan, Vegetarian, Végétalien, Végétarien",TRUE,TRUE,4.8,93
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US,"Asian, Asian Food, Asian Fusion, Cantonese, Chinese, Chinese Food, Comfort Food, Dessert, Dim Sum, Dinner, Fine Dining, Fusion, Japanese, Japanese Food, Lunch, Mandarin, Noodles, Seafood, Soup, Szechwan, Vegan, Vegetarian",TRUE,TRUE,4.2,6
Petro-Canada,London,ON,N6E,CA,"Ben & Jerry's, Convenience, Cool Treats, Dépanneur, Everyday Essentials, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Hot Deal Summer, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, New, Nouveau, Offers, Offres, Pepsi, Promos D'été, Snacks",TRUE,TRUE,3.6,1
European Bakery & Deli,Calgary,AB,T2S 0A9,CA,"Allergy Friendly, American, Bakery, Boulangerie/Pâtisserie, Breakfast & Brunch, Breakfast &Amp; Brunch, Breakfast And Brunch, Dessert, Desserts, European, Européen, International, Offers, Offres",TRUE,TRUE,4.8,18
Burger King,Bellevue,NE,68005,US,"American, Burger, Fast Food",TRUE,TRUE,3.2,34
DeliciousVillagenyc,Far Rockaway,NY,11691,US,"American, Asian Fusion, Jamaican",TRUE,TRUE,1.9,13
Bombay Grill,Redmond,WA,98052,US,"Curry, Dinner, Indian, Lunch Specials, Salads, Seafood, Vegetarian",FALSE,TRUE,2.0,154
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA,"Asian, Asiatique, Chicken, Comfort Food, Crèmerie, Fait-Maison, Group Friendly, Homemade, Hot Deal Summer, Ice Cream & Frozen Treats, International, Japanese, Japonais, Noodle Shop, Noodles, Nouilles, Offers, Offres, Poulet, Promos D'été, Ramen, Rice &Amp; Curry, Vegetarian, Végétarien",TRUE,TRUE,4.6,146
Montana's,Thunder Bay,ON,P7B,CA,"American, Américain, Barbecue, Bbq, Bistro, Burgers, Chicken, Diner, Fish And Chips, Fruits De Mer, Group Friendly, Hamburgers, Pepsi, Poisson-Frites, Poulet, Pub Food, Sandwiches & Subs, Sandwichs Et Sous-Marins, Seafood, Souper, Steakhouse, Wings",TRUE,TRUE,4.3,65
Montana's Bbq & Bar,Red Deer,AB,T4R 3A2,CA,"American, Américain, Barbecue, Bbq, Burgers, Chicken, Hamburgers, Locally Sourced, Offers, Offres, Pepsi, Poulet, Sandwich, Sandwiches & Subs, Sandwichs Et Sous-Marins, Source Locale, Steak, Steakhouse",TRUE,TRUE,4.1,34
Petro-Canada,Burlington,ON,L7L,CA,"Baby, Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nourriture Et Boissons, Offers, Offres, Pepsi, Snacks, Soup, Soupe",TRUE,TRUE,4.5,1
Subway,Madison,WI,53719,US,"American, Fast Food, Healthy Food, National Brand, Sandwich, Subs & Sandwiches",FALSE,TRUE,2.1,16
Empress Of India,Waterloo,ON,N2J 1N9,CA,"Breakfast & Brunch, Chicken, Déjeuner Et Brunch, Fait-Maison, Homemade, Indian, Indien, International, Offers, Offres, Poulet, Vegetarian, Végétarien",TRUE,TRUE,4.4,168
Sushi Banh Mi Et Poke Ville,Montréal,QC,H2J 1Z5,CA,"Asian, Asiatique, Canadian, Canadien, Chicken, Dessert, Desserts, Fall Food Moments, Fruits De Mer, Group Friendly, International, Japanese, Japonais, Offers, Offres, Poke, Poulet, Sandwich, Saveurs D’Automne, Seafood, Sushi, Sushis, Vegan, Vegan Friendly, Vegetarian, Végétalien, Végétarien",FALSE,TRUE,4.8,94
Dabomb Sports Grill,Stonecrest,GA,30038,US,"Dinner, Grill, Salads, Sandwiches, Seafood, Wings",TRUE,TRUE,2.0,56
Starbucks,Whitby,ON,L1R 0K6,CA,"Bakery, Breakfast &Amp; Brunch, Breakfast And Brunch, Cafe, Cold Coffees, Cold Drinks, Frappuccino Blended Beverages, Frappuccino® Blended Beverages, Hot Breakfast, Hot Coffees, Hot Drinks, Hot Teas, Iced Teas, Lunch, Snacks & Sweets, VIA Instant, VIA® Instant, Whole Bean",FALSE,TRUE,4.6,65
Starbucks,Pomona,CA,91766,US,"Bakery, Breakfast And Brunch, Cafe, Coffee & Tea, Coffee &Amp; Tea, Cold Coffees, Cold Drinks, Frappuccino Blended Beverages, Frappuccino® Blended Beverages, Hot Breakfast, Hot Coffees, Hot Drinks, Hot Teas, Iced Teas, Lunch, Snacks & Sweets, VIA Instant, VIA® Instant, Whole Bean",FALSE,TRUE,4.3,42
Petro-Canada,Airdrie,AB,T4A,CA,"Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Offers, Offres, Pepsi, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.1,1
Dylan Super Bodeguita Deli,Bronx,NY,10452,US,"Alcohol, Bodega, Breakfast, Deli, Dinner, Dominican, Healthy, Lunch, Mexican, Sandwiches, Vegetarian",TRUE,TRUE,2.0,86
Mother's Pizza,Halifax,NS,B3K,CA,"Allergy Friendly, American, Américain, Dîner, Fait-Maison, Family Meals, Food & Drinks, Homemade, Italian, Italien, Lunch, Nourriture Et Boissons, Offers, Offres, Pizza, Repas Familial, Vegetarian, Végétarien",TRUE,TRUE,4.7,68
Daddy Mac's Chicken,Dallas,TX,75211,US,"Barbeque, Chicken, Fast Food, Pickup, Soul Food, Takeout",FALSE,TRUE,3.8,358
Insomnia Cookies,St. Louis,MO,63101,US,"American, Bakery, Comfort Food, Dessert, Desserts, Ice Cream, Late Night, Snacks",TRUE,TRUE,2.0,217
Petro-Canada,Chestermere,AB,T1X,CA,"Café/Thé, Coffee/Tea, Convenience, Crème Glacée, Crèmerie, Dessert, Desserts, Dépanneur, Everyday Essentials, Food & Drinks, Grocery, Home & Personal Care, Home &Amp; Personal Care, Ice Cream, Ice Cream & Frozen Treats, Nestle 4 Pour 2, Nestle Buy 2 Get 2, New, Nourriture Et Boissons, Nouveau, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.1,1
Petro-Canada,Red Deer,AB,T4N,CA,"Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Pepsi, Sandwiches & Subs, Sandwichs Et Sous-Marins, Snacks, Soup, Soupe",TRUE,TRUE,4.7,1
Mcdonald's®,Redford,MI,48239,US,"American, Burgers, Fast Food",FALSE,TRUE,3.1,54
Petro-Canada,Longueuil,QC,J4V,CA,"Convenience, Everyday Essentials, Grocery, Home & Personal Care, Home &Amp; Personal Care, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Offers, Offres, Snacks",TRUE,TRUE,4.5,47
More Soul,Saskatoon,SK,S7K 1L9,CA,"Africain, African, Ailes, Chicken, Ethiopian, Fruits De Mer, Halal, Hot Dogs & Sausages, Hot Dogs Et Saucisses, Offers, Offres, Poulet, Seafood, Steakhouse, Wings, Éthiopien",TRUE,TRUE,3.6,1
Ny Manhattan Slice Pizza,Miami Beach,FL,33139,US,"American, Italian, Pizza",TRUE,TRUE,1.8,40
Dany's Pizza & Cake,Garden Grove,CA,92841,US,"Asian Food, Beverages, Cold Sub, Dessert, Grill, Healthy Pizza, Hot Sub, Italian, Monday Special, Neapolitan Pizza, Pasta, Pizza, Pizza - Giant, Pizza - Large, Pizza - Medium, Pizza - Small, Pizza - Xlarge, Pizza- Xlarge, Salads, Side Orders, Special, Specials, Specialty Calzones, Steak, Subs, Thin Crust Pizza, Veggie Pizza, Wings",TRUE,TRUE,4.2,12
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA,"Asian, Asiatique, Chicken, Comfort Food, Crèmerie, Fait-Maison, Group Friendly, Homemade, Hot Deal Summer, Ice Cream & Frozen Treats, International, Japanese, Japonais, Noodle Shop, Noodles, Nouilles, Offers, Offres, Poulet, Promos D'été, Ramen, Rice &Amp; Curry, Vegetarian, Végétarien",TRUE,TRUE,4.6,146
Petro-Canada,London,ON,N6E,CA,"Ben & Jerry's, Convenience, Cool Treats, Dépanneur, Everyday Essentials, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Hot Deal Summer, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, New, Nouveau, Offers, Offres, Pepsi, Promos D'été, Snacks",TRUE,TRUE,3.6,1
Petro-Canada,London,ON,N5V,CA,"Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Offers, Offres, Pepsi, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.3,1
Big Deal Burger,Centennial,CO,80112,US,"American, Burgers, Chicken, Comfort Food, Dessert, Dinner, Family Meals, Fast Food, Fries, Gastropubs, Healthy, Keto, Lunch, Sandwiches, Vegetarian",TRUE,TRUE,3.1,35
A&W,Richmond,BC,V6X 4C4,CA,"American, Breakfast & Brunch, Breakfast &Amp; Brunch, Breakfast And Brunch, Burgers, Canadian, Canadien, Chicken, Déjeuner Et Brunch, Fast Food, Hamburgers, Locally Sourced, Poulet, Prêt-À-Manger, Sandwiches & Subs, Sandwichs Et Sous-Marins, Source Locale",TRUE,TRUE,4.4,20
Alicia's Market,Honolulu,HI,96819,US,"American, Asian, Bowls, Burgers, Dinner, Hawaiian, Lunch, Poke, Sandwiches, Seafood, Snacks, Sushi",TRUE,TRUE,4.4,80
Caribbean Cafe,Saint Petersburg,FL,33713,US,"American, Cuban, Latin American, Salad, Sandwiches",TRUE,TRUE,4.8,24
Jersey's Pancake House,Little Falls,NJ,7424,US,"American, Breakfast, Brunch, Dessert, Fast Food",FALSE,TRUE,1.0,1
Asahi Bakery,Phoenix,AZ,85016,US,"American, Bakery, Cupcakes, Dessert, Sweets",FALSE,TRUE,1.0,1
El Spero Family Restaurant,Oakville,ON,L6L 1H7,CA,"American, Breakfast & Brunch, Breakfast &Amp; Brunch, Breakfast And Brunch, Canadian, Canadien, Chicken, Déjeuner Et Brunch, Fait-Maison, Fish And Chips, Fruits De Mer, Homemade, Pasta, Poisson-Frites, Poulet, Pâtes, Sandwiches, Sandwiches & Subs, Sandwichs Et Sous-Marins, Seafood",TRUE,TRUE,5.0,45
Petro-Canada,Burlington,ON,L7L,CA,"Baby, Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nourriture Et Boissons, Offers, Offres, Pepsi, Snacks, Soup, Soupe",TRUE,TRUE,4.5,1
Petro-Canada,Edmonton,AB,T6R,CA,"Café/Thé, Coffee/Tea, Convenience, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Grocery, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,4.8,1
Bacon Me Crazy ND,Bismarck,ND,58503,US,Fast Food,FALSE,TRUE,2.0,1
3 Coins Open Kitchen,Richmond Hill,ON,L4C,CA,"Breakfast & Brunch, Breakfast &Amp; Brunch, Burgers, Canadian, Canadien, Déjeuner Et Brunch, Déjeuners Incontournables, Dîner, Fish And Chips, Group Friendly, Hamburgers, Lunch, Must-Eat Breakfast, Poisson-Frites, Sandwich, Sandwiches & Subs, Sandwichs Et Sous-Marins",TRUE,TRUE,4.9,55
Petro-Canada,Regina,SK,S4N,CA,"Ben & Jerry's, Café/Thé, Coffee/Tea, Convenience, Cool Treats, Crème Glacée, Crèmerie, Dessert, Desserts, Drinks, Dépanneur, Everyday Essentials, Food & Drinks, Fringales Nocturnes, Grocery, Gâteries Rafraîchissantes, Home & Personal Care, Ice Cream, Ice Cream & Frozen Treats, Late Night Cravings, Nestle 4 Pour 2, Nestle Buy 2 Get 2, Nourriture Et Boissons, Offers, Offres, Pepsi, Snacks, Soup, Soupe, Épicerie",TRUE,TRUE,3.6,1
