id,Sex,Length,Diameter,Height,Whole weight,Whole weight.1,Whole weight.2,Shell weight,Rings
8699,F,0.495,0.385,0.125,0.6125,0.2765,0.1315,0.185,8
83263,F,0.51,0.4,0.125,0.617,0.2565,0.1385,0.19,9
29533,F,0.59,0.47,0.155,0.966,0.3485,0.1935,0.295,14
38286,M,0.615,0.475,0.155,1.0195,0.547,0.1985,0.2545,10
67158,I,0.45,0.34,0.105,0.3525,0.1605,0.0815,0.1,8
44361,I,0.555,0.425,0.145,0.741,0.342,0.1495,0.223,11
3526,I,0.355,0.275,0.09,0.196,0.076,0.0335,0.06,9
90512,I,0.345,0.255,0.08,0.1895,0.0725,0.0515,0.055,7
10027,M,0.635,0.48,0.165,1.273,0.6535,0.2915,0.365,11
17245,M,0.605,0.485,0.165,1.1615,0.513,0.301,0.305,10
14618,I,0.445,0.33,0.1,0.4525,0.1965,0.0755,0.14,8
88246,M,0.6,0.44,0.165,1.041,0.3845,0.197,0.435,20
42002,M,0.415,0.345,0.105,0.3975,0.1575,0.118,0.125,8
10782,I,0.525,0.405,0.115,0.6955,0.3485,0.1555,0.175,8
58326,I,0.41,0.3,0.1,0.3075,0.1365,0.0625,0.085,7
17167,F,0.57,0.465,0.15,1.03,0.4305,0.2225,0.3,10
2596,I,0.45,0.35,0.11,0.5305,0.2405,0.085,0.1345,7
68843,M,0.57,0.465,0.145,0.8875,0.3305,0.2295,0.262,15
70333,I,0.23,0.18,0.065,0.099,0.0445,0.0105,0.02,5
20872,I,0.4,0.3,0.095,0.2795,0.1115,0.0575,0.08,8
34810,I,0.52,0.39,0.115,0.5605,0.2845,0.1075,0.1535,8
88984,M,0.47,0.365,0.125,0.5775,0.245,0.0895,0.1295,8
8724,M,0.475,0.35,0.125,0.4775,0.2125,0.1065,0.125,8
52185,F,0.585,0.46,0.2,1.274,0.5975,0.2575,0.345,11
33368,I,0.5,0.4,0.14,0.639,0.269,0.1345,0.217,8
58209,M,0.615,0.48,0.15,1.1605,0.5305,0.2375,0.293,10
56578,M,0.485,0.395,0.145,0.6385,0.25,0.1665,0.205,8
7504,I,0.275,0.205,0.07,0.1145,0.049,0.024,0.0365,6
10426,M,0.65,0.515,0.165,1.1935,0.4575,0.2095,0.355,11
76731,I,0.43,0.325,0.09,0.3925,0.1545,0.0835,0.09,8
56333,I,0.53,0.41,0.125,0.74,0.2745,0.1715,0.25,13
20449,I,0.17,0.15,0.025,0.024,0.0185,0.0055,0.005,7
14319,M,0.58,0.45,0.15,0.9795,0.4625,0.2245,0.27,9
10384,F,0.52,0.41,0.14,0.7155,0.3285,0.16,0.215,9
184,I,0.45,0.33,0.11,0.4335,0.167,0.0755,0.13,8
4352,F,0.66,0.51,0.18,1.539,0.647,0.3745,0.4325,11
89312,F,0.56,0.465,0.155,1.1325,0.4935,0.2475,0.25,9
23528,M,0.505,0.385,0.125,0.6245,0.3235,0.1085,0.1615,9
22448,F,0.59,0.46,0.145,0.953,0.3565,0.217,0.295,13
46861,M,0.69,0.55,0.195,1.9805,0.749,0.4115,0.58,16
78635,M,0.65,0.515,0.17,1.2415,0.5265,0.2895,0.3315,10
24194,M,0.53,0.415,0.135,0.6015,0.2415,0.12,0.215,18
15154,F,0.59,0.44,0.155,0.976,0.4485,0.2165,0.2425,8
5840,F,0.575,0.455,0.165,0.867,0.3695,0.18,0.268,10
6563,M,0.565,0.44,0.145,0.9845,0.4645,0.2195,0.25,10
67963,M,0.63,0.46,0.145,1.208,0.639,0.2355,0.2475,11
88642,F,0.515,0.4,0.115,0.6855,0.2105,0.131,0.245,13
80794,M,0.665,0.525,0.195,1.527,0.6,0.3345,0.495,14
87043,I,0.475,0.375,0.125,0.4795,0.2155,0.096,0.145,8
36153,M,0.62,0.485,0.145,1.066,0.4675,0.2105,0.3055,10
87599,M,0.695,0.63,0.205,1.8295,0.691,0.3095,0.4,16
87880,M,0.49,0.375,0.135,0.543,0.2125,0.1075,0.17,9
60062,F,0.585,0.455,0.175,0.86,0.36,0.197,0.295,15
23438,F,0.575,0.45,0.15,0.8935,0.404,0.1725,0.225,10
58600,F,0.58,0.46,0.15,0.927,0.333,0.207,0.2985,9
14708,F,0.675,0.53,0.165,1.3645,0.557,0.3405,0.395,10
5385,M,0.6,0.465,0.165,1.1165,0.5895,0.24,0.2415,8
10832,F,0.565,0.43,0.13,0.995,0.3495,0.1945,0.315,19
61724,F,0.625,0.47,0.19,1.3515,0.4945,0.3265,0.355,11
62001,M,0.26,0.21,0.085,0.097,0.0415,0.022,0.03,7
63427,I,0.33,0.255,0.09,0.168,0.056,0.0365,0.06,5
38785,F,0.64,0.5,0.185,1.362,0.4535,0.3175,0.41,14
20943,I,0.165,0.125,0.04,0.0455,0.0145,0.0055,0.009,6
18669,M,0.605,0.455,0.13,0.9175,0.393,0.207,0.275,11
41298,F,0.45,0.335,0.115,0.4335,0.1845,0.096,0.12,8
6473,F,0.425,0.35,0.12,0.4385,0.194,0.0885,0.13,9
25912,F,0.705,0.545,0.215,1.817,0.8265,0.422,0.498,12
13690,M,0.57,0.44,0.14,0.9265,0.4455,0.2105,0.2475,8
66008,I,0.31,0.2,0.07,0.082,0.04,0.0225,0.03,3
4681,I,0.56,0.42,0.13,0.798,0.4005,0.173,0.2425,9
60262,M,0.535,0.425,0.165,0.9265,0.3485,0.209,0.27,14
45678,I,0.35,0.25,0.075,0.1605,0.0715,0.0335,0.046,8
34889,F,0.505,0.395,0.125,0.632,0.2125,0.1215,0.19,10
88651,I,0.59,0.465,0.14,1.1315,0.475,0.2735,0.345,11
77911,I,0.52,0.44,0.14,0.745,0.255,0.2105,0.2475,9
10119,F,0.58,0.465,0.2,1.187,0.412,0.2475,0.3,15
20511,F,0.5,0.38,0.135,0.624,0.2725,0.1405,0.195,10
70585,M,0.51,0.4,0.125,0.69,0.3135,0.1225,0.195,8
44588,I,0.55,0.405,0.125,0.739,0.3615,0.13,0.171,8
1528,F,0.545,0.435,0.155,0.879,0.3485,0.1655,0.265,10
15819,M,0.515,0.42,0.15,0.7365,0.3225,0.157,0.215,10
24956,I,0.25,0.19,0.065,0.096,0.0295,0.0215,0.03,5
3773,M,0.47,0.36,0.105,0.441,0.175,0.087,0.145,9
29696,F,0.515,0.425,0.14,0.8295,0.336,0.1725,0.24,10
35658,I,0.44,0.325,0.12,0.3935,0.1575,0.09,0.1075,8
38135,F,0.575,0.45,0.16,1.0255,0.547,0.1955,0.276,11
37622,F,0.63,0.52,0.195,1.3475,0.4675,0.36,0.355,10
67561,F,0.575,0.45,0.145,0.8725,0.3985,0.1905,0.25,11
59919,F,0.6,0.48,0.175,1.073,0.437,0.2295,0.345,11
14735,F,0.67,0.51,0.17,1.5265,0.651,0.4475,0.345,11
88255,M,0.575,0.45,0.13,0.874,0.3645,0.1825,0.2325,9
76282,M,0.655,0.525,0.17,1.4675,0.686,0.314,0.415,12
76704,I,0.435,0.335,0.12,0.3685,0.1655,0.0885,0.11,8
12937,I,0.515,0.39,0.125,0.6125,0.302,0.1365,0.1415,9
72652,I,0.37,0.275,0.1,0.2725,0.1185,0.054,0.086,7
73638,F,0.645,0.49,0.175,1.259,0.521,0.3015,0.341,10
60857,F,0.615,0.47,0.165,1.3095,0.4505,0.311,0.44,14
62103,M,0.595,0.475,0.145,1.0295,0.4895,0.2245,0.28,8
31139,I,0.485,0.37,0.12,0.5445,0.25,0.11,0.147,8
27326,F,0.62,0.495,0.18,1.0615,0.3695,0.2185,0.325,15
33952,I,0.315,0.235,0.075,0.1295,0.0595,0.0305,0.044,6
83585,F,0.575,0.47,0.16,0.971,0.4325,0.2215,0.33,10
72561,F,0.575,0.45,0.155,0.9335,0.4255,0.205,0.24,11
3006,I,0.51,0.4,0.125,0.7035,0.346,0.1255,0.19,9
53149,F,0.595,0.455,0.155,1.0295,0.419,0.2455,0.275,13
6566,M,0.57,0.46,0.14,0.8295,0.385,0.187,0.255,9
66775,I,0.285,0.21,0.07,0.0975,0.032,0.0205,0.03,6
43874,F,0.575,0.45,0.155,1.0575,0.4315,0.2345,0.295,14
83451,M,0.645,0.5,0.16,1.5085,0.6865,0.347,0.3735,10
11480,F,0.67,0.535,0.165,1.4385,0.5855,0.2815,0.3235,10
77105,F,0.655,0.53,0.175,1.2635,0.486,0.2615,0.405,14
3044,I,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,14
65961,I,0.515,0.39,0.12,0.6955,0.3165,0.1265,0.175,9
14751,M,0.58,0.44,0.15,0.7905,0.3525,0.1765,0.225,9
51163,F,0.6,0.465,0.165,1.1235,0.4335,0.246,0.345,19
14178,F,0.66,0.515,0.18,1.527,0.6725,0.3595,0.3725,11
21652,M,0.51,0.4,0.135,0.769,0.3325,0.1405,0.215,10
29954,F,0.535,0.435,0.15,0.7155,0.3165,0.171,0.24,9
70229,I,0.21,0.15,0.045,0.0665,0.022,0.008,0.014,8
38130,F,0.58,0.445,0.15,0.838,0.41,0.197,0.217,9
5316,M,0.7,0.59,0.195,1.6245,0.675,0.347,0.535,12
44104,M,0.605,0.495,0.165,1.0305,0.4525,0.2705,0.355,14
53516,M,0.605,0.49,0.145,1.118,0.4915,0.2415,0.259,9
79434,I,0.31,0.225,0.07,0.1495,0.056,0.037,0.046,7
35194,M,0.67,0.545,0.19,1.6115,0.6355,0.3135,0.52,17
16490,F,0.68,0.53,0.185,1.583,0.7395,0.3525,0.403,11
72392,M,0.565,0.44,0.155,0.927,0.3495,0.1825,0.275,12
72551,M,0.575,0.45,0.155,0.8395,0.3695,0.1755,0.275,11
78698,F,0.59,0.45,0.14,0.907,0.3875,0.18,0.28,12
4111,I,0.34,0.265,0.095,0.2225,0.09,0.037,0.067,8
31668,M,0.525,0.43,0.145,0.811,0.3975,0.1835,0.205,9
78950,I,0.5,0.4,0.105,0.61,0.3315,0.1495,0.1495,9
60558,M,0.595,0.455,0.14,0.966,0.4525,0.18,0.237,9
4799,M,0.59,0.455,0.175,1.0305,0.426,0.1905,0.36,20
30276,I,0.405,0.305,0.105,0.342,0.1395,0.1045,0.096,7
43888,F,0.56,0.45,0.16,0.97,0.3995,0.209,0.25,12
36679,M,0.72,0.57,0.175,1.885,0.724,0.3575,0.415,17
90004,M,0.595,0.46,0.155,0.974,0.467,0.1815,0.25,9
89309,F,0.44,0.335,0.105,0.35,0.148,0.0705,0.115,9
85114,I,0.55,0.4,0.125,0.573,0.243,0.1395,0.19,10
9879,M,0.59,0.46,0.145,0.8075,0.3415,0.1725,0.3,10
90501,I,0.435,0.34,0.12,0.407,0.1675,0.102,0.12,9
74236,I,0.5,0.38,0.125,0.6355,0.2955,0.1245,0.1345,8
89901,M,0.695,0.555,0.19,2.0885,1.0835,0.4105,0.503,12
68659,M,0.56,0.445,0.165,0.945,0.38,0.1725,0.375,19
40430,I,0.54,0.42,0.135,0.6855,0.2975,0.162,0.18,9
32646,I,0.37,0.275,0.095,0.219,0.097,0.0405,0.07,8
9305,M,0.675,0.515,0.205,1.494,0.6275,0.3085,0.485,16
53177,I,0.53,0.405,0.13,0.6515,0.2755,0.156,0.205,13
45986,M,0.59,0.475,0.145,1.073,0.4865,0.2195,0.24,9
73229,M,0.625,0.455,0.15,0.8595,0.3645,0.1795,0.24,9
58813,M,0.72,0.55,0.2,2.1055,1.017,0.363,0.494,11
27569,F,0.6,0.465,0.145,0.9155,0.4085,0.1935,0.275,11
1436,F,0.625,0.505,0.165,1.4135,0.667,0.2855,0.3745,11
16312,F,0.66,0.53,0.16,1.2875,0.4835,0.2655,0.3265,10
80149,M,0.595,0.455,0.165,1.1345,0.5805,0.2595,0.335,11
30498,M,0.56,0.44,0.135,0.7585,0.3345,0.1625,0.22,8
23453,M,0.73,0.585,0.18,1.9335,0.8445,0.389,0.5675,11
17659,F,0.515,0.4,0.125,0.757,0.341,0.1565,0.215,8
32806,I,0.465,0.34,0.12,0.513,0.2385,0.096,0.1095,8
49862,I,0.465,0.37,0.135,0.5365,0.2855,0.1085,0.1455,7
56377,M,0.66,0.525,0.19,1.5175,0.6665,0.3545,0.455,11
9901,F,0.52,0.445,0.115,0.7775,0.3865,0.1535,0.215,10
51284,M,0.67,0.545,0.18,1.726,0.831,0.3095,0.53,15
35886,I,0.35,0.265,0.09,0.2,0.0875,0.0595,0.0675,6
36622,I,0.35,0.25,0.08,0.1695,0.0835,0.046,0.0495,7
26038,F,0.475,0.35,0.115,0.514,0.1785,0.1075,0.2185,12
80906,F,0.615,0.465,0.145,1.0595,0.5715,0.1765,0.2725,9
27484,M,0.53,0.42,0.155,0.9365,0.497,0.1885,0.287,12
64771,F,0.575,0.45,0.15,0.858,0.3595,0.1785,0.23,9
74590,I,0.455,0.325,0.11,0.3705,0.1575,0.06,0.115,9
75577,M,0.705,0.55,0.19,1.7395,0.8665,0.3095,0.46,10
28892,M,0.54,0.425,0.15,0.914,0.382,0.185,0.24,9
18066,M,0.365,0.27,0.085,0.214,0.0855,0.037,0.058,8
26296,I,0.4,0.33,0.11,0.352,0.1655,0.0595,0.1,8
74900,I,0.55,0.425,0.17,0.9455,0.4275,0.196,0.245,8
68206,F,0.55,0.44,0.155,1.0135,0.4245,0.2095,0.26,10
20551,I,0.425,0.34,0.115,0.3675,0.1525,0.0775,0.117,8
41598,M,0.6,0.46,0.15,1.0605,0.4955,0.2095,0.3,11
4132,M,0.665,0.535,0.19,1.4265,0.5985,0.2975,0.41,16
55919,I,0.605,0.455,0.13,0.8525,0.3015,0.1725,0.3,13
60972,F,0.625,0.48,0.16,1.3165,0.5265,0.2945,0.33,9
63910,F,0.695,0.58,0.195,1.8565,0.5985,0.247,0.5165,12
85573,I,0.44,0.33,0.11,0.5155,0.2265,0.1035,0.1335,12
70917,M,0.68,0.525,0.175,1.6135,0.6975,0.3365,0.355,11
5315,M,0.58,0.43,0.14,0.8695,0.3595,0.1725,0.23,9
54610,I,0.5,0.375,0.12,0.547,0.2165,0.1265,0.14,8
12420,M,0.65,0.525,0.2,1.4405,0.6565,0.2955,0.371,11
32664,I,0.56,0.415,0.16,0.728,0.2825,0.19,0.2605,10
45489,M,0.5,0.4,0.125,0.5095,0.234,0.1015,0.165,8
88588,M,0.575,0.475,0.16,1.1285,0.5815,0.2925,0.2575,9
23563,I,0.475,0.37,0.12,0.5065,0.2105,0.1035,0.1435,7
59886,I,0.495,0.385,0.12,0.5115,0.252,0.115,0.1545,7
46025,M,0.575,0.475,0.145,0.9845,0.4615,0.1925,0.2315,9
39238,I,0.365,0.28,0.11,0.2275,0.0905,0.0435,0.0605,7
88069,F,0.58,0.45,0.15,1.1545,0.6025,0.27,0.34,11
74967,F,0.655,0.52,0.165,1.36,0.5895,0.296,0.365,9
15782,I,0.485,0.385,0.16,0.6755,0.1915,0.1275,0.25,14
26219,M,0.555,0.43,0.14,0.7665,0.341,0.1415,0.23,9
18179,F,0.455,0.335,0.105,0.4115,0.16,0.1055,0.115,9
6834,I,0.19,0.135,0.045,0.0265,0.0125,0.0045,0.01,4
81356,F,0.66,0.545,0.175,1.4385,0.6775,0.2925,0.3735,10
30716,F,0.65,0.51,0.18,1.3185,0.61,0.322,0.41,12
17441,I,0.53,0.42,0.14,0.6545,0.3095,0.1405,0.1945,9
75692,M,0.615,0.49,0.17,1.129,0.4435,0.3245,0.345,11
40455,F,0.44,0.33,0.1,0.3335,0.1485,0.06,0.11,11
68165,F,0.55,0.41,0.17,0.7705,0.305,0.1595,0.255,17
7699,F,0.375,0.285,0.105,0.271,0.0945,0.053,0.1,12
30473,F,0.57,0.465,0.125,0.984,0.404,0.199,0.26,10
26543,I,0.37,0.28,0.085,0.2545,0.119,0.0595,0.07,6
35319,F,0.66,0.525,0.18,1.543,0.7105,0.3535,0.44,12
4522,I,0.32,0.255,0.075,0.1785,0.0785,0.035,0.054,7
60135,M,0.72,0.545,0.205,1.7475,0.8215,0.383,0.4705,16
16829,F,0.625,0.48,0.195,1.2705,0.4935,0.2565,0.3695,9
34169,F,0.625,0.495,0.175,1.255,0.5815,0.3195,0.3105,11
58065,F,0.51,0.395,0.135,0.6385,0.2945,0.1405,0.171,9
53952,F,0.695,0.53,0.19,1.564,0.612,0.394,0.44,11
78967,F,0.475,0.35,0.115,0.4585,0.1785,0.1065,0.175,12
76375,I,0.41,0.3,0.115,0.3085,0.1385,0.0795,0.0965,8
68079,F,0.53,0.425,0.165,0.879,0.2435,0.194,0.28,13
21007,F,0.47,0.35,0.125,0.4325,0.1905,0.1055,0.13,7
50646,F,0.68,0.54,0.195,1.62,0.6675,0.3305,0.47,12
10467,M,0.43,0.35,0.125,0.4285,0.1635,0.0825,0.16,13
79339,M,0.53,0.425,0.13,0.8295,0.4035,0.173,0.205,9
51312,M,0.615,0.47,0.145,0.8435,0.3745,0.167,0.265,9
24996,M,0.52,0.405,0.14,0.712,0.2935,0.1525,0.22,12
16246,F,0.615,0.49,0.15,1.1345,0.4985,0.2565,0.27,8
16668,I,0.295,0.225,0.08,0.1495,0.0515,0.04,0.04,5
32419,M,0.65,0.485,0.155,1.1185,0.5165,0.2855,0.28,9
33766,F,0.6,0.475,0.165,0.985,0.3055,0.184,0.32,13
35650,F,0.64,0.505,0.16,1.1565,0.4835,0.24,0.3,9
63867,I,0.315,0.23,0.09,0.1195,0.037,0.0235,0.034,3
80757,F,0.485,0.4,0.155,0.669,0.2415,0.144,0.205,9
65267,I,0.33,0.25,0.08,0.1815,0.074,0.0285,0.045,5
56306,I,0.41,0.3,0.1,0.2875,0.1215,0.0625,0.095,8
76640,I,0.42,0.32,0.105,0.3415,0.1565,0.0635,0.091,8
40129,F,0.56,0.45,0.155,0.9455,0.3545,0.196,0.32,15
7169,F,0.595,0.465,0.165,0.906,0.3305,0.1935,0.275,11
63766,I,0.305,0.23,0.075,0.1515,0.0585,0.0265,0.0415,7
28410,M,0.55,0.425,0.14,0.813,0.4025,0.1785,0.202,9
17384,F,0.535,0.41,0.135,0.7385,0.2875,0.1605,0.18,9
29945,F,0.675,0.595,0.225,1.969,0.7225,0.391,0.7675,18
27821,F,0.67,0.54,0.2,1.4015,0.6255,0.2635,0.412,16
37049,F,0.71,0.565,0.185,1.908,0.9155,0.4255,0.56,11
86259,I,0.37,0.275,0.09,0.2295,0.1215,0.0445,0.0605,7
70069,I,0.375,0.275,0.09,0.2365,0.1185,0.045,0.06,8
49454,I,0.375,0.27,0.09,0.2225,0.0875,0.0515,0.06,6
19491,M,0.62,0.48,0.18,1.3025,0.5715,0.2705,0.335,10
23914,M,0.525,0.425,0.15,0.9245,0.3155,0.158,0.29,14
23424,M,0.585,0.455,0.15,1.053,0.4445,0.2355,0.26,12
9748,I,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.05,7
27967,M,0.52,0.395,0.125,0.5785,0.2355,0.1405,0.175,9
74005,M,0.58,0.45,0.15,1.0455,0.4605,0.2245,0.26,9
52813,I,0.56,0.425,0.135,0.8205,0.3375,0.1815,0.22,9
17809,M,0.55,0.425,0.16,0.7865,0.3155,0.1755,0.215,9
41120,I,0.27,0.195,0.08,0.1065,0.0475,0.022,0.0285,5
2379,F,0.515,0.39,0.135,0.6965,0.302,0.1905,0.2,8
40168,F,0.64,0.505,0.185,1.3745,0.633,0.2955,0.3725,9
17545,M,0.565,0.43,0.145,0.9365,0.3645,0.2055,0.25,15
111,I,0.295,0.21,0.075,0.1275,0.0385,0.0185,0.0215,3
62996,M,0.57,0.45,0.155,0.873,0.3305,0.1845,0.263,14
24726,M,0.735,0.54,0.17,1.5575,0.75,0.3145,0.4,9
77397,M,0.52,0.405,0.13,0.8215,0.2355,0.179,0.27,27
76219,F,0.615,0.475,0.165,1.1185,0.4915,0.2425,0.33,9
9388,I,0.43,0.325,0.1,0.3825,0.1605,0.0745,0.105,8
28893,M,0.595,0.455,0.165,1.0265,0.4155,0.2195,0.38,15
69082,I,0.44,0.315,0.105,0.388,0.1645,0.0935,0.11,8
69939,I,0.5,0.39,0.12,0.494,0.2385,0.0885,0.15,9
7393,F,0.57,0.44,0.135,0.9275,0.4005,0.205,0.2855,9
34142,F,0.61,0.48,0.16,1.2695,0.586,0.296,0.37,12
39242,F,0.53,0.405,0.15,0.873,0.2855,0.2,0.285,14
86150,F,0.595,0.475,0.205,1.0685,0.4485,0.2315,0.465,13
81540,M,0.595,0.48,0.175,1.3305,0.3475,0.2565,0.435,18
56332,I,0.44,0.325,0.09,0.378,0.16,0.065,0.095,8
73883,M,0.72,0.56,0.22,1.8185,0.913,0.422,0.461,11
5702,I,0.165,0.115,0.005,0.0145,0.0055,0.003,0.005,4
72656,F,0.605,0.485,0.175,1.4385,0.564,0.2875,0.37,11
23404,M,0.605,0.495,0.16,1.271,0.631,0.24,0.37,10
27383,F,0.535,0.42,0.145,0.872,0.2975,0.1455,0.27,16
65907,I,0.565,0.425,0.135,0.868,0.3975,0.1815,0.1885,8
56105,I,0.28,0.205,0.08,0.096,0.036,0.0185,0.03,3
47419,M,0.585,0.455,0.155,0.906,0.342,0.219,0.295,10
4942,M,0.57,0.435,0.135,0.879,0.407,0.2095,0.236,10
6259,I,0.395,0.3,0.11,0.3085,0.1385,0.0635,0.0925,8
56751,I,0.44,0.34,0.11,0.4475,0.221,0.0835,0.13,8
79883,I,0.37,0.29,0.1,0.2655,0.1225,0.05,0.085,7
50697,M,0.6,0.475,0.135,0.959,0.4365,0.2095,0.265,9
5942,I,0.37,0.275,0.105,0.2875,0.1215,0.0535,0.085,9
39244,M,0.55,0.43,0.135,0.8295,0.3815,0.1615,0.2575,9
29654,I,0.245,0.18,0.065,0.0615,0.02,0.0125,0.02,6
79362,F,0.58,0.465,0.14,0.9155,0.4035,0.185,0.27,9
85250,M,0.56,0.44,0.145,0.8765,0.4345,0.2015,0.225,8
59486,M,0.59,0.475,0.155,0.974,0.358,0.1965,0.355,13
17032,F,0.58,0.43,0.14,0.7865,0.363,0.1755,0.22,10
79460,I,0.56,0.43,0.125,0.7905,0.419,0.1535,0.1815,9
52927,F,0.66,0.515,0.2,1.6115,0.4445,0.2615,0.475,16
47387,M,0.545,0.435,0.145,0.8795,0.3595,0.1455,0.225,9
72870,I,0.47,0.37,0.125,0.462,0.169,0.082,0.16,10
70366,F,0.65,0.565,0.2,1.6645,0.753,0.3705,0.42,12
55372,I,0.605,0.48,0.165,1.0595,0.369,0.2465,0.325,13
75667,M,0.5,0.385,0.12,0.6765,0.302,0.131,0.1835,8
10431,F,0.555,0.44,0.135,0.8285,0.3095,0.1965,0.25,12
69187,F,0.455,0.355,0.12,0.513,0.2555,0.0895,0.135,8
60301,M,0.525,0.415,0.15,0.7245,0.2785,0.2025,0.25,11
23795,M,0.425,0.325,0.115,0.405,0.1575,0.0645,0.135,13
3684,I,0.41,0.3,0.09,0.2875,0.128,0.0395,0.09,8
59784,I,0.28,0.215,0.095,0.134,0.0415,0.0285,0.0455,7
32294,F,0.545,0.415,0.14,0.7335,0.2795,0.163,0.2185,15
35249,I,0.515,0.4,0.145,0.7815,0.3605,0.1915,0.205,9
50254,F,0.555,0.425,0.155,0.869,0.3285,0.1655,0.295,12
18242,F,0.67,0.525,0.185,1.596,0.617,0.4065,0.405,11
72439,M,0.34,0.255,0.09,0.203,0.0845,0.0465,0.075,8
35416,M,0.6,0.48,0.17,1.1345,0.5255,0.2735,0.315,10
7532,M,0.465,0.375,0.12,0.542,0.25,0.116,0.16,8
15234,F,0.62,0.475,0.15,1.0265,0.485,0.2495,0.2565,9
23703,F,0.565,0.455,0.145,1.056,0.4235,0.2035,0.355,20
51408,F,0.52,0.4,0.135,0.627,0.2405,0.1425,0.181,10
34370,M,0.545,0.425,0.155,0.8815,0.3285,0.207,0.27,11
48469,I,0.45,0.345,0.12,0.4495,0.213,0.0945,0.13,8
14372,I,0.56,0.44,0.145,0.876,0.4425,0.1675,0.235,8
52627,I,0.385,0.3,0.09,0.251,0.122,0.0465,0.077,7
82760,F,0.58,0.465,0.15,0.813,0.3355,0.1715,0.235,9
15329,M,0.635,0.485,0.195,1.3175,0.4775,0.3335,0.41,20
79333,I,0.445,0.33,0.105,0.3715,0.1865,0.0905,0.12,9
9461,M,0.585,0.455,0.165,0.9355,0.421,0.183,0.2725,10
80114,I,0.325,0.245,0.065,0.152,0.063,0.0365,0.045,6
9840,F,0.43,0.345,0.105,0.4285,0.166,0.1065,0.105,11
72657,F,0.615,0.475,0.175,1.0265,0.4555,0.207,0.3075,10
7464,M,0.62,0.475,0.195,1.2435,0.567,0.3035,0.325,11
56955,F,0.705,0.515,0.24,1.528,0.53,0.3035,0.535,22
22205,I,0.44,0.35,0.12,0.4245,0.1685,0.0825,0.135,8
52452,M,0.605,0.49,0.165,1.1255,0.555,0.24,0.274,9
35139,M,0.705,0.53,0.155,1.4765,0.6245,0.233,0.48,11
81797,M,0.565,0.44,0.145,0.9625,0.4375,0.2225,0.2385,9
21159,I,0.385,0.305,0.1,0.3245,0.1455,0.0615,0.09,7
15930,F,0.525,0.4,0.125,0.7735,0.3475,0.1735,0.19,9
44845,I,0.38,0.275,0.085,0.2725,0.115,0.065,0.08,7
34592,F,0.5,0.375,0.14,0.742,0.326,0.174,0.19,8
62985,M,0.435,0.33,0.14,0.412,0.208,0.0725,0.1115,9
62798,I,0.425,0.31,0.115,0.316,0.15,0.067,0.09,7
76034,M,0.59,0.475,0.155,1.133,0.547,0.2315,0.285,10
19796,I,0.5,0.375,0.14,0.6615,0.2575,0.1635,0.185,10
3851,M,0.485,0.365,0.125,0.7765,0.4235,0.108,0.18,7
64889,M,0.5,0.375,0.145,0.625,0.245,0.1395,0.27,17
28514,M,0.69,0.54,0.22,1.779,0.5985,0.3855,0.445,13
16746,F,0.585,0.47,0.175,1.1575,0.4895,0.2495,0.3,10
89079,F,0.635,0.52,0.165,1.4405,0.7285,0.2425,0.405,11
30982,F,0.545,0.43,0.14,0.7595,0.3275,0.1725,0.22,10
22426,M,0.595,0.475,0.125,1.035,0.48,0.19,0.275,10
26732,I,0.38,0.275,0.095,0.217,0.097,0.0435,0.07,8
43200,I,0.52,0.41,0.11,0.66,0.239,0.159,0.21,10
60840,I,0.475,0.355,0.11,0.4245,0.2065,0.1025,0.12,8
43085,M,0.565,0.455,0.135,0.9595,0.4565,0.2395,0.23,8
36375,F,0.6,0.47,0.15,1.043,0.4625,0.2145,0.3305,10
15589,M,0.615,0.475,0.175,1.124,0.4335,0.24,0.365,17
64409,F,0.67,0.525,0.185,1.5175,0.7285,0.3685,0.39,11
85541,I,0.505,0.385,0.13,0.6015,0.3015,0.117,0.1475,8
38921,I,0.525,0.4,0.125,0.7045,0.347,0.1415,0.194,9
1320,F,0.645,0.51,0.17,1.5335,0.586,0.339,0.42,14
89478,M,0.72,0.575,0.175,1.8485,0.8255,0.3395,0.435,15
43336,F,0.54,0.42,0.14,0.852,0.3595,0.1635,0.207,7
54532,I,0.52,0.41,0.12,0.6805,0.3005,0.14,0.17,8
55332,F,0.52,0.415,0.135,0.8205,0.3735,0.1765,0.235,10
40078,I,0.235,0.175,0.065,0.059,0.024,0.0175,0.025,4
18330,M,0.54,0.435,0.135,0.8695,0.3175,0.1575,0.24,14
78277,I,0.58,0.465,0.14,0.928,0.4485,0.1815,0.2325,9
49607,F,0.56,0.43,0.145,0.8215,0.416,0.1685,0.22,10
8486,I,0.39,0.29,0.09,0.276,0.134,0.0585,0.085,6
66087,M,0.555,0.45,0.155,0.9685,0.4715,0.2225,0.27,10
72812,F,0.645,0.495,0.19,1.221,0.5335,0.3125,0.354,9
20860,F,0.545,0.41,0.13,0.7125,0.2645,0.1725,0.22,16
62294,F,0.66,0.535,0.16,1.385,0.586,0.2635,0.4,12
54486,M,0.465,0.35,0.11,0.482,0.187,0.1125,0.13,8
35571,F,0.635,0.48,0.185,1.3035,0.637,0.3255,0.3265,10
